season,week,team,qb_name,attempts,completions,comp_pct,yards,ypa,tds,ints,epa,cpoe,pressure_comp_pct,pressure_ypa,pressure_epa,clean_comp_pct,clean_ypa,clean_epa
2024,2,JAX,T.Lawrence,34,14.0,0.4117647058823529,220.0,6.470588235294118,0.0,0.0,-0.1794513,-9.224461,0.14285714285714285,1.0,-1.1103376150131226,0.48148148148148145,7.888888888888889,0.06188963
2024,2,KC,P.Mahomes,28,18.0,0.6428571428571429,151.0,5.392857142857143,2.0,2.0,-0.34530202,4.608934,0.25,0.25,-0.6280987858772278,0.7083333333333334,6.25,-0.29816929
2024,2,LA,M.Stafford,32,19.0,0.59375,216.0,6.75,0.0,0.0,-0.3487373,1.4067498,0.1111111111111111,4.666666666666667,-1.6619420051574707,0.782608695652174,7.565217391304348,0.16512543
2024,2,LAC,J.Herbert,21,14.0,0.6666666666666666,130.0,6.190476190476191,2.0,1.0,0.068269104,7.6584716,0.0,0.0,-2.6049787998199463,0.7368421052631579,6.842105263157895,0.34966365
2024,2,LV,G.Minshew,43,30.0,0.6976744186046512,276.0,6.4186046511627906,1.0,1.0,-0.056189094,15.884127,0.1111111111111111,3.0,-0.9683362245559692,0.8529411764705882,7.323529411764706,0.1852616
2024,2,MIA,T.Tagovailoa,26,17.0,0.6538461538461539,145.0,5.576923076923077,1.0,3.0,-0.41027817,3.3044817,0.0,0.0,-5.013977527618408,0.7083333333333334,6.041666666666667,-0.02663652
2024,2,MIN,S.Darnold,29,17.0,0.5862068965517241,268.0,9.241379310344827,2.0,1.0,-0.23870102,0.70612377,0.0,0.0,-1.5128436088562012,0.7083333333333334,11.166666666666666,0.0267454
2024,2,NE,J.Brissett,30,15.0,0.5,149.0,4.966666666666667,1.0,0.0,-0.00567021,-4.1179395,0.0,0.0,-1.2361620664596558,0.6521739130434783,6.478260869565218,0.3688273
2024,2,NO,D.Carr,17,11.0,0.6470588235294118,243.0,14.294117647058824,2.0,1.0,0.8250488,3.0582876,1.0,70.0,5.891048908233643,0.625,10.8125,0.5084238
2024,2,NYG,D.Jones,31,16.0,0.5161290322580645,178.0,5.741935483870968,2.0,0.0,0.22016011,-3.138022,0.5,7.0,0.3623887002468109,0.5185185185185185,5.555555555555555,0.19908923
2024,2,NYJ,A.Rodgers,32,18.0,0.5625,176.0,5.5,2.0,0.0,0.05168031,-8.622288,0.0,0.0,-1.2231788635253906,0.6206896551724138,6.068965517241379,0.18356226
2024,2,PHI,J.Hurts,31,23.0,0.7419354838709677,183.0,5.903225806451613,1.0,1.0,0.05818787,13.684329,0.4,3.4,-0.41490182280540466,0.8076923076923077,6.384615384615385,0.14916667
2024,2,PIT,J.Fields,22,13.0,0.5909090909090909,117.0,5.318181818181818,1.0,0.0,0.10043983,7.404279,0.16666666666666666,2.6666666666666665,-0.4448728561401367,0.75,6.3125,0.30493206
2024,2,SEA,G.Smith,47,33.0,0.7021276595744681,327.0,6.957446808510638,1.0,0.0,0.19772676,8.508057,0.4,7.0,-0.07694866508245468,0.7380952380952381,6.9523809523809526,0.23042619
2024,2,SF,B.Purdy,42,28.0,0.6666666666666666,319.0,7.595238095238095,1.0,1.0,0.013442983,8.449785,0.0,0.0,-1.727502465248108,0.8,9.114285714285714,0.36163205
2024,2,TB,B.Mayfield,24,12.0,0.5,185.0,7.708333333333333,1.0,1.0,-0.14317416,-7.93686,0.0,0.0,-1.9713890552520752,0.631578947368421,9.736842105263158,0.33793494
2024,2,TEN,W.Levis,32,19.0,0.59375,192.0,6.0,1.0,1.0,-0.20141743,6.9567018,0.3333333333333333,0.5,-1.5223608016967773,0.6538461538461539,7.269230769230769,0.103415646
2024,2,WAS,J.Daniels,34,23.0,0.6764705882352942,226.0,6.647058823529412,0.0,0.0,0.13846518,6.406155,0.14285714285714285,3.0,-0.6999276876449585,0.8148148148148148,7.592592592592593,0.35582626
2024,3,ARI,K.Murray,35,21.0,0.6,207.0,5.914285714285715,1.0,1.0,-0.16091157,-1.6049119,0.25,2.75,-0.5832580327987671,0.6451612903225806,6.32258064516129,-0.10641524
2024,3,ATL,K.Cousins,31,20.0,0.6451612903225806,230.0,7.419354838709677,1.0,1.0,0.090217054,6.606727,0.3,4.1,-0.599685549736023,0.8095238095238095,9.0,0.41874212
2024,3,BAL,L.Jackson,15,12.0,0.8,182.0,12.133333333333333,1.0,0.0,0.71139055,4.39709,1.0,4.0,-0.9243023991584778,0.7857142857142857,12.714285714285714,0.8282258
2024,3,BUF,J.Allen,30,23.0,0.7666666666666667,263.0,8.766666666666667,4.0,0.0,0.74718446,12.811863,0.0,0.0,-0.7912346124649048,0.7931034482758621,9.068965517241379,0.8002333
2024,3,CAR,A.Dalton,40,26.0,0.65,319.0,7.975,3.0,0.0,0.30886945,-2.4522924,0.25,1.25,-0.23102512955665588,0.6944444444444444,8.722222222222221,0.36885777
2024,3,CHI,C.Williams,57,33.0,0.5789473684210527,363.0,6.368421052631579,2.0,2.0,-0.13306226,2.7320082,0.0,0.0,-2.436718702316284,0.6346153846153846,6.980769230769231,0.088443205
2024,3,CIN,J.Burrow,41,29.0,0.7073170731707317,324.0,7.902439024390244,3.0,0.0,0.39092594,9.191212,0.5,8.75,-0.1886775642633438,0.7297297297297297,7.8108108108108105,0.4535858
2024,3,CLE,D.Watson,46,21.0,0.45652173913043476,196.0,4.260869565217392,2.0,0.0,-0.42432672,-7.469329,0.07142857142857142,1.7142857142857142,-1.480103611946106,0.625,5.375,0.0375757
2024,3,DAL,D.Prescott,56,28.0,0.5,379.0,6.767857142857143,2.0,0.0,0.023695061,-10.795586,0.42857142857142855,5.142857142857143,-0.2918701469898224,0.5102040816326531,7.0,0.06877584
2024,3,DEN,B.Nix,36,25.0,0.6944444444444444,216.0,6.0,0.0,0.0,0.05877377,4.9430227,0.0,0.0,-0.629611074924469,0.7352941176470589,6.352941176470588,0.099267
2024,3,DET,J.Goff,25,18.0,0.72,199.0,7.96,2.0,1.0,0.2347661,10.704041,0.0,0.0,-1.9432892799377441,0.782608695652174,8.652173913043478,0.42416224
2024,3,GB,M.Willis,22,13.0,0.5909090909090909,202.0,9.181818181818182,1.0,0.0,0.16003552,-1.1954061,0.0,0.0,-1.307891845703125,0.6842105263157895,10.631578947368421,0.39181358
2024,3,HOU,C.Stroud,35,20.0,0.5714285714285714,215.0,6.142857142857143,1.0,2.0,-0.25248635,-5.6893034,0.0,0.0,-1.392859935760498,0.6896551724137931,7.413793103448276,-0.016546978
2024,3,IND,A.Richardson,21,10.0,0.47619047619047616,167.0,7.9523809523809526,0.0,2.0,-0.490144,-9.81645,0.0,0.0,-1.0199954509735107,0.5555555555555556,9.277777777777779,-0.40183544
2024,3,JAX,T.Lawrence,42,21.0,0.5,178.0,4.238095238095238,1.0,1.0,-0.38293108,-5.5696836,0.1111111111111111,1.3333333333333333,-1.4762167930603027,0.6060606060606061,5.03030303030303,-0.08476228
2024,3,KC,P.Mahomes,39,26.0,0.6666666666666666,217.0,5.564102564102564,2.0,1.0,0.06186868,1.2870259,0.42857142857142855,6.0,-0.7545123100280762,0.71875,5.46875,0.240452
2024,3,LA,M.Stafford,28,16.0,0.5714285714285714,221.0,7.892857142857143,1.0,0.0,0.12171862,3.728067,0.0,0.0,-0.9781016111373901,0.6956521739130435,9.608695652173912,0.36080998
2024,3,LAC,J.Herbert,20,12.0,0.6,125.0,6.25,1.0,0.0,0.07801801,3.3680959,0.5,3.0,-0.5960853099822998,0.625,7.0625,0.24654382
2024,3,LV,G.Minshew,31,18.0,0.5806451612903226,214.0,6.903225806451613,1.0,1.0,-0.13859235,-6.5185423,0.25,5.5,-0.1480465531349182,0.6296296296296297,7.111111111111111,-0.13719171
2024,3,MIA,S.Thompson,24,13.0,0.5416666666666666,107.0,4.458333333333333,0.0,0.0,-0.40726733,7.2157035,0.3333333333333333,1.2222222222222223,-0.8387283086776733,0.6666666666666666,6.4,-0.14839078
2024,3,MIN,S.Darnold,32,17.0,0.53125,181.0,5.65625,4.0,0.0,0.16414413,0.97417635,0.0,0.0,-1.2611069679260254,0.6538461538461539,6.961538461538462,0.4930482
