game_id,season,week,home_team,away_team,home_rest_days,away_rest_days,roof,surface,temp,wind,is_dome
2025_02_SEA_PIT,2025,2,PIT,SEA,7,7,outdoors,grass,79.0,5.0,False
2025_02_LA_TEN,2025,2,TEN,LA,7,7,outdoors,grass,83.0,3.0,False
2025_02_CAR_ARI,2025,2,ARI,CAR,7,7,closed,grass,,,False
2025_02_DEN_IND,2025,2,IND,DEN,7,7,closed,fieldturf,,,False
2025_02_PHI_KC,2025,2,KC,PHI,9,10,outdoors,grass,88.0,12.0,False
2025_02_ATL_MIN,2025,2,MIN,ATL,6,7,dome,sportturf,,,True
2025_02_TB_HOU,2025,2,HOU,TB,8,8,closed,astroturf,,,False
2025_02_LAC_LV,2025,2,LV,LAC,8,10,dome,grass,,,True
2025_03_MIA_BUF,2025,3,BUF,MIA,4,4,outdoors,a_turf,68.0,7.0,False
2025_03_ATL_CAR,2025,3,CAR,ATL,7,7,outdoors,grass,83.0,5.0,False
2025_03_GB_CLE,2025,3,CLE,GB,7,10,outdoors,grass,79.0,10.0,False
2025_03_HOU_JAX,2025,3,JAX,HOU,7,6,outdoors,grass,85.0,11.0,False
2025_03_CIN_MIN,2025,3,MIN,CIN,7,7,dome,sportturf,,,True
2025_03_PIT_NE,2025,3,NE,PIT,7,7,outdoors,fieldturf,66.0,5.0,False
2025_03_LA_PHI,2025,3,PHI,LA,7,7,outdoors,grass,73.0,9.0,False
2025_03_NYJ_TB,2025,3,TB,NYJ,6,7,outdoors,grass,88.0,5.0,False
2025_03_IND_TEN,2025,3,TEN,IND,7,7,outdoors,grass,84.0,8.0,False
2025_03_LV_WAS,2025,3,WAS,LV,10,6,outdoors,grass,72.0,6.0,False
2025_03_DEN_LAC,2025,3,LAC,DEN,6,7,dome,matrixturf,,,True
2025_03_NO_SEA,2025,3,SEA,NO,7,7,outdoors,fieldturf,63.0,3.0,False
2025_03_DAL_CHI,2025,3,CHI,DAL,7,7,outdoors,grass,82.0,4.0,False
2025_03_ARI_SF,2025,3,SF,ARI,7,7,outdoors,grass,72.0,7.0,False
2025_03_KC_NYG,2025,3,NYG,KC,7,7,outdoors,fieldturf,65.0,5.0,False
2025_03_DET_BAL,2025,3,BAL,DET,8,8,outdoors,grass,74.0,7.0,False
2025_04_SEA_ARI,2025,4,ARI,SEA,4,4,closed,grass,,,False
2025_04_MIN_PIT,2025,4,PIT,MIN,7,7,outdoors,grass,61.0,5.0,False
2025_04_WAS_ATL,2025,4,ATL,WAS,7,7,closed,fieldturf,,,False
2025_04_NO_BUF,2025,4,BUF,NO,10,7,outdoors,a_turf,73.0,7.0,False
2025_04_CLE_DET,2025,4,DET,CLE,6,7,dome,fieldturf,,,True
2025_04_TEN_HOU,2025,4,HOU,TEN,7,7,closed,astroturf,,,False
2025_04_CAR_NE,2025,4,NE,CAR,7,7,outdoors,fieldturf,76.0,7.0,False
2025_04_LAC_NYG,2025,4,NYG,LAC,7,7,outdoors,fieldturf,81.0,4.0,False
2025_04_PHI_TB,2025,4,TB,PHI,7,7,outdoors,grass,88.0,6.0,False
2025_04_IND_LA,2025,4,LA,IND,7,7,dome,matrixturf,,,True
2025_04_JAX_SF,2025,4,SF,JAX,7,7,outdoors,grass,72.0,7.0,False
2025_04_BAL_KC,2025,4,KC,BAL,7,6,outdoors,grass,89.0,10.0,False
2025_04_CHI_LV,2025,4,LV,CHI,7,7,dome,grass,,,True
2025_04_GB_DAL,2025,4,DAL,GB,7,7,closed,matrixturf,,,False
2025_04_NYJ_MIA,2025,4,MIA,NYJ,11,8,outdoors,grass,88.0,17.0,False
2025_04_CIN_DEN,2025,4,DEN,CIN,8,8,outdoors,grass,66.0,12.0,False
2025_05_SF_LA,2025,5,LA,SF,4,4,dome,matrixturf,,,True
2025_05_MIN_CLE,2025,5,CLE,MIN,7,7,outdoors,grass,61.0,14.0,False
2025_05_HOU_BAL,2025,5,BAL,HOU,7,7,outdoors,grass,78.0,2.0,False
2025_05_MIA_CAR,2025,5,CAR,MIA,7,6,outdoors,grass,77.0,8.0,False
2025_05_LV_IND,2025,5,IND,LV,7,7,closed,fieldturf,,,False
2025_05_NYG_NO,2025,5,NO,NYG,7,7,dome,sportturf,,,True
2025_05_DAL_NYJ,2025,5,NYJ,DAL,6,7,outdoors,fieldturf,82.0,3.0,False
2025_05_DEN_PHI,2025,5,PHI,DEN,7,6,outdoors,grass,80.0,6.0,False
2025_05_TEN_ARI,2025,5,ARI,TEN,10,7,closed,grass,,,False
2025_05_TB_SEA,2025,5,SEA,TB,10,7,outdoors,fieldturf,61.0,8.0,False
2025_05_DET_CIN,2025,5,CIN,DET,6,7,outdoors,fieldturf,84.0,7.0,False
2025_05_WAS_LAC,2025,5,LAC,WAS,7,7,dome,matrixturf,,,True
2025_05_NE_BUF,2025,5,BUF,NE,7,7,outdoors,a_turf,66.0,3.0,False
2025_05_KC_JAX,2025,5,JAX,KC,8,8,outdoors,grass,80.0,12.0,False
2025_06_PHI_NYG,2025,6,NYG,PHI,4,4,outdoors,fieldturf,53.0,3.0,False
2025_06_DEN_NYJ,2025,6,NYJ,DEN,7,7,outdoors,grass,59.0,6.0,False
2025_06_LA_BAL,2025,6,BAL,LA,7,10,outdoors,grass,64.0,15.0,False
2025_06_DAL_CAR,2025,6,CAR,DAL,7,7,outdoors,grass,68.0,15.0,False
2025_06_ARI_IND,2025,6,IND,ARI,7,7,closed,fieldturf,,,False
2025_06_SEA_JAX,2025,6,JAX,SEA,6,7,outdoors,grass,76.0,8.0,False
2025_06_LAC_MIA,2025,6,MIA,LAC,7,7,outdoors,grass,85.0,4.0,False
2025_06_NE_NO,2025,6,NO,NE,7,7,dome,sportturf,,,True
2025_06_CLE_PIT,2025,6,PIT,CLE,14,7,outdoors,grass,64.0,8.0,False
2025_06_TEN_LV,2025,6,LV,TEN,7,7,dome,grass,,,True
2025_06_CIN_GB,2025,6,GB,CIN,14,7,outdoors,grass,64.0,14.0,False
2025_06_SF_TB,2025,6,TB,SF,7,10,outdoors,grass,82.0,10.0,False
2025_06_DET_KC,2025,6,KC,DET,6,7,outdoors,grass,85.0,13.0,False
2025_06_BUF_ATL,2025,6,ATL,BUF,15,8,closed,fieldturf,,,False
2025_06_CHI_WAS,2025,6,WAS,CHI,8,15,outdoors,grass,59.0,12.0,False
2025_07_PIT_CIN,2025,7,CIN,PIT,4,4,outdoors,fieldturf,60.0,5.0,False
2025_07_LA_JAX,2025,7,JAX,LA,7,7,outdoors,grass,59.0,9.0,False
2025_07_NO_CHI,2025,7,CHI,NO,6,7,outdoors,grass,49.0,8.0,False
2025_07_MIA_CLE,2025,7,CLE,MIA,7,7,outdoors,grass,65.0,17.0,False
2025_07_LV_KC,2025,7,KC,LV,7,7,outdoors,grass,57.0,9.0,False
2025_07_PHI_MIN,2025,7,MIN,PHI,14,10,dome,sportturf,,,True
2025_07_CAR_NYJ,2025,7,NYJ,CAR,7,7,outdoors,fieldturf,71.0,13.0,False
2025_07_NE_TEN,2025,7,TEN,NE,7,7,outdoors,grass,60.0,18.0,False
2025_07_NYG_DEN,2025,7,DEN,NYG,7,10,outdoors,grass,72.0,3.0,False
2025_07_IND_LAC,2025,7,LAC,IND,7,7,dome,matrixturf,,,True
2025_07_GB_ARI,2025,7,ARI,GB,7,7,closed,grass,,,False
2025_07_WAS_DAL,2025,7,DAL,WAS,7,6,closed,matrixturf,,,False
2025_07_ATL_SF,2025,7,SF,ATL,7,6,outdoors,grass,74.0,5.0,False
2025_07_TB_DET,2025,7,DET,TB,8,8,dome,fieldturf,,,True
2025_07_HOU_SEA,2025,7,SEA,HOU,8,15,outdoors,fieldturf,56.0,5.0,False
2025_08_MIN_LAC,2025,8,LAC,MIN,4,4,dome,matrixturf,,,True
2025_08_MIA_ATL,2025,8,ATL,MIA,7,7,closed,fieldturf,,,False
2025_08_CHI_BAL,2025,8,BAL,CHI,14,7,outdoors,grass,60.0,2.0,False
2025_08_BUF_CAR,2025,8,CAR,BUF,7,13,outdoors,grass,63.0,9.0,False
2025_08_NYJ_CIN,2025,8,CIN,NYJ,10,7,outdoors,fieldturf,57.0,8.0,False
2025_08_SF_HOU,2025,8,HOU,SF,6,7,closed,astroturf,,,False
2025_08_CLE_NE,2025,8,NE,CLE,7,7,outdoors,fieldturf,53.0,7.0,False
2025_08_NYG_PHI,2025,8,PHI,NYG,7,7,outdoors,grass,60.0,4.0,False
2025_08_TB_NO,2025,8,NO,TB,7,6,dome,sportturf,,,True
2025_08_DAL_DEN,2025,8,DEN,DAL,7,7,outdoors,grass,67.0,4.0,False
2025_08_TEN_IND,2025,8,IND,TEN,7,7,closed,fieldturf,,,False
2025_08_GB_PIT,2025,8,PIT,GB,10,7,outdoors,grass,46.0,5.0,False
2025_08_WAS_KC,2025,8,KC,WAS,8,8,outdoors,grass,54.0,8.0,False
2025_09_BAL_MIA,2025,9,MIA,BAL,4,4,outdoors,grass,73.0,5.0,False
2025_09_CHI_CIN,2025,9,CIN,CHI,7,7,outdoors,,,,False
2025_09_MIN_DET,2025,9,DET,MIN,13,10,dome,,,,True
2025_09_CAR_GB,2025,9,GB,CAR,7,7,outdoors,,,,False
2025_09_DEN_HOU,2025,9,HOU,DEN,7,7,closed,,,,False
2025_09_ATL_NE,2025,9,NE,ATL,7,7,outdoors,,,,False
2025_09_SF_NYG,2025,9,NYG,SF,7,7,outdoors,,,,False
2025_09_IND_PIT,2025,9,PIT,IND,7,7,outdoors,,,,False
2025_09_LAC_TEN,2025,9,TEN,LAC,7,10,outdoors,,,,False
2025_09_NO_LA,2025,9,LA,NO,14,7,dome,,,,True
2025_09_JAX_LV,2025,9,LV,JAX,14,14,dome,,,,True
2025_09_KC_BUF,2025,9,BUF,KC,7,6,outdoors,,,,False
2025_09_SEA_WAS,2025,9,WAS,SEA,6,13,outdoors,,,,False
2025_09_ARI_DAL,2025,9,DAL,ARI,8,15,closed,matrixturf,,,False
2025_10_LV_DEN,2025,10,DEN,LV,4,4,outdoors,grass,,,False
2025_10_ATL_IND,2025,10,IND,ATL,7,7,closed,fieldturf,,,False
2025_10_NO_CAR,2025,10,CAR,NO,7,7,outdoors,grass,,,False
2025_10_NYG_CHI,2025,10,CHI,NYG,7,7,outdoors,grass,,,False
2025_10_JAX_HOU,2025,10,HOU,JAX,7,7,closed,astroturf,,,False
2025_10_BUF_MIA,2025,10,MIA,BUF,10,7,outdoors,grass,,,False
2025_10_BAL_MIN,2025,10,MIN,BAL,7,10,dome,sportturf,,,True
2025_10_CLE_NYJ,2025,10,NYJ,CLE,14,14,outdoors,fieldturf,,,False
2025_10_NE_TB,2025,10,TB,NE,14,7,outdoors,grass,,,False
2025_10_ARI_SEA,2025,10,SEA,ARI,7,6,outdoors,fieldturf,,,False
2025_10_LA_SF,2025,10,SF,LA,7,7,outdoors,grass,,,False
2025_10_DET_WAS,2025,10,WAS,DET,7,7,outdoors,grass,,,False
2025_10_PIT_LAC,2025,10,LAC,PIT,7,7,dome,matrixturf,,,True
2025_10_PHI_GB,2025,10,GB,PHI,8,15,outdoors,grass,,,False
2025_11_NYJ_NE,2025,11,NE,NYJ,4,4,outdoors,fieldturf,,,False
2025_11_WAS_MIA,2025,11,MIA,WAS,7,7,outdoors,grass,,,False
2025_11_CAR_ATL,2025,11,ATL,CAR,7,7,closed,fieldturf,,,False
2025_11_TB_BUF,2025,11,BUF,TB,7,7,outdoors,a_turf,,,False
2025_11_LAC_JAX,2025,11,JAX,LAC,7,7,outdoors,grass,,,False
2025_11_CHI_MIN,2025,11,MIN,CHI,7,7,dome,sportturf,,,True
2025_11_GB_NYG,2025,11,NYG,GB,7,6,outdoors,fieldturf,,,False
2025_11_CIN_PIT,2025,11,PIT,CIN,7,14,outdoors,grass,,,False
2025_11_HOU_TEN,2025,11,TEN,HOU,14,7,outdoors,grass,,,False
2025_11_SF_ARI,2025,11,ARI,SF,7,7,closed,grass,,,False
2025_11_SEA_LA,2025,11,LA,SEA,7,7,dome,matrixturf,,,True
2025_11_BAL_CLE,2025,11,CLE,BAL,7,7,outdoors,grass,,,False
2025_11_KC_DEN,2025,11,DEN,KC,10,14,outdoors,grass,,,False
2025_11_DET_PHI,2025,11,PHI,DET,6,7,outdoors,grass,,,False
2025_11_DAL_LV,2025,11,LV,DAL,11,14,dome,grass,,,True
2025_12_BUF_HOU,2025,12,HOU,BUF,4,4,closed,astroturf,,,False
2025_12_NYJ_BAL,2025,12,BAL,NYJ,7,10,outdoors,grass,,,False
2025_12_PIT_CHI,2025,12,CHI,PIT,7,7,outdoors,grass,,,False
2025_12_NE_CIN,2025,12,CIN,NE,7,10,outdoors,fieldturf,,,False
2025_12_NYG_DET,2025,12,DET,NYG,7,7,dome,fieldturf,,,True
2025_12_MIN_GB,2025,12,GB,MIN,7,7,outdoors,grass,,,False
2025_12_IND_KC,2025,12,KC,IND,7,14,outdoors,grass,,,False
2025_12_SEA_TEN,2025,12,TEN,SEA,7,7,outdoors,grass,,,False
2025_12_JAX_ARI,2025,12,ARI,JAX,7,7,closed,grass,,,False
2025_12_CLE_LV,2025,12,LV,CLE,6,7,dome,grass,,,True
2025_12_PHI_DAL,2025,12,DAL,PHI,6,7,closed,matrixturf,,,False
2025_12_ATL_NO,2025,12,NO,ATL,14,7,dome,sportturf,,,True
2025_12_TB_LA,2025,12,LA,TB,7,7,dome,matrixturf,,,True
2025_12_CAR_SF,2025,12,SF,CAR,8,8,outdoors,grass,,,False
2025_13_GB_DET,2025,13,DET,GB,4,4,dome,fieldturf,,,True
2025_13_KC_DAL,2025,13,DAL,KC,4,4,closed,matrixturf,,,False
2025_13_CIN_BAL,2025,13,BAL,CIN,4,4,outdoors,grass,,,False
2025_13_CHI_PHI,2025,13,PHI,CHI,5,5,outdoors,grass,,,False
2025_13_LA_CAR,2025,13,CAR,LA,6,7,outdoors,grass,,,False
2025_13_SF_CLE,2025,13,CLE,SF,7,6,outdoors,grass,,,False
2025_13_HOU_IND,2025,13,IND,HOU,7,10,closed,fieldturf,,,False
2025_13_NO_MIA,2025,13,MIA,NO,14,7,outdoors,grass,,,False
2025_13_ATL_NYJ,2025,13,NYJ,ATL,7,7,outdoors,fieldturf,,,False
2025_13_ARI_TB,2025,13,TB,ARI,7,7,outdoors,grass,,,False
2025_13_JAX_TEN,2025,13,TEN,JAX,7,7,outdoors,grass,,,False
2025_13_MIN_SEA,2025,13,SEA,MIN,7,7,outdoors,fieldturf,,,False
2025_13_LV_LAC,2025,13,LAC,LV,14,7,dome,matrixturf,,,True
2025_13_BUF_PIT,2025,13,PIT,BUF,7,10,outdoors,grass,,,False
2025_13_DEN_WAS,2025,13,WAS,DEN,14,14,outdoors,grass,,,False
2025_13_NYG_NE,2025,13,NE,NYG,8,8,outdoors,fieldturf,,,False
2025_14_DAL_DET,2025,14,DET,DAL,7,7,dome,fieldturf,,,True
2025_14_SEA_ATL,2025,14,ATL,SEA,7,7,closed,fieldturf,,,False
2025_14_PIT_BAL,2025,14,BAL,PIT,10,7,outdoors,grass,,,False
2025_14_TEN_CLE,2025,14,CLE,TEN,7,7,outdoors,grass,,,False
2025_14_CHI_GB,2025,14,GB,CHI,10,9,outdoors,grass,,,False
2025_14_IND_JAX,2025,14,JAX,IND,7,7,outdoors,grass,,,False
2025_14_WAS_MIN,2025,14,MIN,WAS,7,7,dome,sportturf,,,True
2025_14_MIA_NYJ,2025,14,NYJ,MIA,7,7,outdoors,fieldturf,,,False
2025_14_NO_TB,2025,14,TB,NO,7,7,outdoors,grass,,,False
2025_14_DEN_LV,2025,14,LV,DEN,7,7,dome,grass,,,True
2025_14_LA_ARI,2025,14,ARI,LA,7,7,closed,grass,,,False
2025_14_CIN_BUF,2025,14,BUF,CIN,7,10,outdoors,a_turf,,,False
2025_14_HOU_KC,2025,14,KC,HOU,10,7,outdoors,grass,,,False
2025_14_PHI_LAC,2025,14,LAC,PHI,8,10,dome,matrixturf,,,True
2025_15_ATL_TB,2025,15,TB,ATL,4,4,outdoors,grass,,,False
2025_15_CLE_CHI,2025,15,CHI,CLE,7,7,outdoors,grass,,,False
2025_15_BAL_CIN,2025,15,CIN,BAL,7,7,outdoors,fieldturf,,,False
2025_15_ARI_HOU,2025,15,HOU,ARI,7,7,closed,astroturf,,,False
2025_15_NYJ_JAX,2025,15,JAX,NYJ,7,7,outdoors,grass,,,False
2025_15_LAC_KC,2025,15,KC,LAC,7,6,outdoors,grass,,,False
2025_15_BUF_NE,2025,15,NE,BUF,13,7,outdoors,fieldturf,,,False
2025_15_WAS_NYG,2025,15,NYG,WAS,13,7,outdoors,fieldturf,,,False
2025_15_LV_PHI,2025,15,PHI,LV,6,7,outdoors,grass,,,False
2025_15_GB_DEN,2025,15,DEN,GB,7,7,outdoors,grass,,,False
2025_15_DET_LA,2025,15,LA,DET,7,10,dome,matrixturf,,,True
2025_15_CAR_NO,2025,15,NO,CAR,7,14,dome,sportturf,,,True
2025_15_IND_SEA,2025,15,SEA,IND,7,7,outdoors,fieldturf,,,False
2025_15_TEN_SF,2025,15,SF,TEN,14,7,outdoors,grass,,,False
2025_15_MIN_DAL,2025,15,DAL,MIN,10,7,closed,matrixturf,,,False
2025_15_MIA_PIT,2025,15,PIT,MIA,8,8,outdoors,grass,,,False
2025_16_LA_SEA,2025,16,SEA,LA,4,4,outdoors,fieldturf,,,False
2025_16_GB_CHI,2025,16,CHI,GB,5,5,outdoors,grass,,,False
2025_16_PHI_WAS,2025,16,WAS,PHI,5,5,outdoors,grass,,,False
2025_16_NE_BAL,2025,16,BAL,NE,7,7,outdoors,grass,,,False
2025_16_TB_CAR,2025,16,CAR,TB,7,10,outdoors,grass,,,False
2025_16_BUF_CLE,2025,16,CLE,BUF,7,7,outdoors,grass,,,False
2025_16_LAC_DAL,2025,16,DAL,LAC,7,7,closed,matrixturf,,,False
2025_16_NYJ_NO,2025,16,NO,NYJ,7,7,dome,sportturf,,,True
2025_16_MIN_NYG,2025,16,NYG,MIN,7,7,outdoors,fieldturf,,,False
2025_16_KC_TEN,2025,16,TEN,KC,7,7,outdoors,grass,,,False
2025_16_ATL_ARI,2025,16,ARI,ATL,7,10,closed,grass,,,False
2025_16_JAX_DEN,2025,16,DEN,JAX,7,7,outdoors,grass,,,False
2025_16_PIT_DET,2025,16,DET,PIT,7,6,dome,fieldturf,,,True
2025_16_LV_HOU,2025,16,HOU,LV,7,7,closed,astroturf,,,False
2025_16_CIN_MIA,2025,16,MIA,CIN,6,7,outdoors,grass,,,False
2025_16_SF_IND,2025,16,IND,SF,8,8,closed,fieldturf,,,False
2025_17_DAL_WAS,2025,17,WAS,DAL,6,4,outdoors,grass,,,False
2025_17_DET_MIN,2025,17,MIN,DET,4,4,dome,sportturf,,,True
2025_17_DEN_KC,2025,17,KC,DEN,4,4,outdoors,grass,,,False
2025_17_SEA_CAR,2025,17,CAR,SEA,7,10,outdoors,grass,,,False
2025_17_ARI_CIN,2025,17,CIN,ARI,7,7,outdoors,fieldturf,,,False
2025_17_PIT_CLE,2025,17,CLE,PIT,7,7,outdoors,grass,,,False
2025_17_BAL_GB,2025,17,GB,BAL,9,7,outdoors,grass,,,False
2025_17_JAX_IND,2025,17,IND,JAX,6,7,closed,fieldturf,,,False
2025_17_HOU_LAC,2025,17,LAC,HOU,7,7,dome,matrixturf,,,True
2025_17_NYG_LV,2025,17,LV,NYG,7,7,dome,grass,,,True
2025_17_TB_MIA,2025,17,MIA,TB,7,7,outdoors,grass,,,False
2025_17_NE_NYJ,2025,17,NYJ,NE,7,7,outdoors,fieldturf,,,False
2025_17_NO_TEN,2025,17,TEN,NO,7,7,outdoors,grass,,,False
2025_17_PHI_BUF,2025,17,BUF,PHI,7,9,outdoors,a_turf,,,False
2025_17_CHI_SF,2025,17,SF,CHI,6,9,outdoors,grass,,,False
2025_17_LA_ATL,2025,17,ATL,LA,8,11,closed,fieldturf,,,False
2025_18_NO_ATL,2025,18,ATL,NO,6,6,closed,fieldturf,,,False
2025_18_NYJ_BUF,2025,18,BUF,NYJ,6,6,outdoors,a_turf,,,False
2025_18_DET_CHI,2025,18,CHI,DET,9,5,outdoors,grass,,,False
2025_18_CLE_CIN,2025,18,CIN,CLE,7,6,outdoors,fieldturf,,,False
2025_18_LAC_DEN,2025,18,DEN,LAC,7,7,outdoors,grass,,,False
2025_18_IND_HOU,2025,18,HOU,IND,10,6,closed,astroturf,,,False
2025_18_TEN_JAX,2025,18,JAX,TEN,6,6,outdoors,grass,,,False
2025_18_ARI_LA,2025,18,LA,ARI,7,7,dome,matrixturf,,,True
2025_18_KC_LV,2025,18,LV,KC,6,10,dome,grass,,,True
2025_18_GB_MIN,2025,18,MIN,GB,6,6,dome,sportturf,,,True
2025_18_MIA_NE,2025,18,NE,MIA,7,6,outdoors,fieldturf,,,False
2025_18_DAL_NYG,2025,18,NYG,DAL,6,6,outdoors,fieldturf,,,False
2025_18_WAS_PHI,2025,18,PHI,WAS,6,6,outdoors,grass,,,False
2025_18_BAL_PIT,2025,18,PIT,BAL,10,10,outdoors,grass,,,False
2025_18_SEA_SF,2025,18,SF,SEA,5,9,outdoors,grass,,,False
2025_18_CAR_TB,2025,18,TB,CAR,6,6,outdoors,grass,,,False
