passer,season,week,completion_pct_clean,completion_pct_pressure,epa_clean,epa_pressure,int_rate_clean,int_rate_pressure,plays_clean,plays_pressure,sack_rate_clean,sack_rate_pressure,scramble_rate_clean,scramble_rate_pressure,td_rate_clean,td_rate_pressure,yards_per_att_clean,yards_per_att_pressure
D.Ridder,2023,8,0.6153846153846154,0.0,0.012040427,-2.2134767,0.0,0.0,13.0,5.0,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,5.769230769230769,-7.2
D.Ridder,2023,13,0.5217391304347826,0.0,0.18148948,-1.1361514,0.0,0.0,23.0,7.0,0.0,0.42857142857142855,0.0,0.0,0.043478260869565216,0.0,5.260869565217392,-2.4285714285714284
D.Ridder,2024,9,0.7142857142857143,0.14285714285714285,0.25059056,-2.0124428,0.0,0.0,14.0,7.0,0.0,0.5714285714285714,0.07142857142857142,0.0,0.07142857142857142,0.0,5.0,-4.0
D.Ridder,2024,15,0.5897435897435898,0.0,0.0007291207,-1.0620443,0.05128205128205128,0.0,39.0,5.0,0.0,0.6,0.07692307692307693,0.0,0.02564102564102564,0.0,6.0256410256410255,-2.8
D.Thompson-Robinson,2023,4,0.5294117647058824,0.1111111111111111,-0.37784535,-1.589057,0.058823529411764705,0.1111111111111111,34.0,9.0,0.0,0.4444444444444444,0.08823529411764706,0.0,0.0,0.0,4.117647058823529,-4.666666666666667
D.Thompson-Robinson,2024,7,0.6111111111111112,0.0,-0.29896066,-1.9910151,0.05555555555555555,0.14285714285714285,18.0,7.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,4.555555555555555,-0.42857142857142855
D.Thompson-Robinson,2024,16,0.53125,0.3,-0.1366339,-1.1054572,0.03125,0.1,32.0,10.0,0.0,0.5,0.09375,0.0,0.0,0.0,5.0,-1.2
D.Thompson-Robinson,2024,17,0.5348837209302325,0.16666666666666666,-0.39395994,-1.4716244,0.023255813953488372,0.0,43.0,6.0,0.0,0.16666666666666666,0.023255813953488372,0.0,0.0,0.0,3.7906976744186047,0.16666666666666666
D.Watson,2022,14,0.6052631578947368,0.375,0.021747056,-0.089250535,0.02631578947368421,0.0,38.0,8.0,0.0,0.25,0.07894736842105263,0.0,0.02631578947368421,0.0,6.526315789473684,5.5
D.Watson,2022,17,0.4444444444444444,0.14285714285714285,0.54923886,-0.46151492,0.0,0.0,18.0,7.0,0.0,0.7142857142857143,0.1111111111111111,0.0,0.1111111111111111,0.14285714285714285,8.0,2.7142857142857144
D.Watson,2022,18,0.59375,0.0,0.24268492,-1.141584,0.0625,0.0,32.0,8.0,0.0,0.875,0.15625,0.0,0.0625,0.0,8.5,-7.125
D.Watson,2023,1,0.5333333333333333,0.0,-0.09183431,-1.2383239,0.03333333333333333,0.0,30.0,5.0,0.0,0.6,0.1,0.0,0.03333333333333333,0.0,5.766666666666667,-2.0
D.Watson,2023,2,0.5526315789473685,0.09090909090909091,-0.0035757204,-1.489685,0.02631578947368421,0.0,38.0,11.0,0.0,0.5454545454545454,0.07894736842105263,0.0,0.05263157894736842,0.09090909090909091,6.394736842105263,-1.0
D.Watson,2023,3,0.84375,0.0,0.4039072,-1.1062739,0.0,0.0,32.0,5.0,0.0,0.6,0.03125,0.0,0.0625,0.0,9.15625,-5.2
D.Watson,2023,10,0.5135135135135135,0.125,0.2070304,-0.76450306,0.02702702702702703,0.0,37.0,8.0,0.0,0.5,0.1891891891891892,0.0,0.05405405405405406,0.0,6.702702702702703,-1.875
D.Watson,2024,1,0.5384615384615384,0.17647058823529413,-0.09740799,-0.9305567,0.05128205128205128,0.0,39.0,17.0,0.0,0.35294117647058826,0.1282051282051282,0.0,0.02564102564102564,0.0,4.9743589743589745,-1.0588235294117647
D.Watson,2024,2,0.6333333333333333,0.375,0.034911018,0.0404199,0.0,0.0,30.0,8.0,0.0,0.25,0.06666666666666667,0.0,0.0,0.0,4.466666666666667,5.75
D.Watson,2024,3,0.5882352941176471,0.07142857142857142,0.12951304,-1.4801037,0.0,0.0,34.0,14.0,0.0,0.5714285714285714,0.058823529411764705,0.0,0.029411764705882353,0.07142857142857142,5.911764705882353,-1.7142857142857142
D.Watson,2024,4,0.59375,0.5,-0.042548608,-0.58048075,0.03125,0.0,32.0,10.0,0.0,0.3,0.21875,0.0,0.03125,0.0,5.09375,1.8
D.Watson,2024,5,0.5,0.1,-0.00917496,-1.6024439,0.0,0.0,28.0,10.0,0.0,0.7,0.10714285714285714,0.0,0.03571428571428571,0.0,4.892857142857143,-3.1
D.Watson,2024,6,0.7272727272727273,0.0,0.47495538,-1.0912509,0.0,0.0,22.0,8.0,0.0,0.625,0.09090909090909091,0.0,0.0,0.0,8.181818181818182,-3.0
D.Webb,2022,18,0.5555555555555556,0.42857142857142855,0.077434815,-0.44003037,0.0,0.0,36.0,7.0,0.0,0.0,0.05555555555555555,0.0,0.027777777777777776,0.0,4.333333333333333,4.0
E.Stick,2023,15,0.7333333333333333,0.16666666666666666,0.4132429,-3.504296,0.03333333333333333,0.0,30.0,6.0,0.0,0.5,0.03333333333333333,0.0,0.13333333333333333,0.16666666666666666,8.8,-3.5
E.Stick,2023,16,0.696969696969697,0.0,0.2477964,-1.610058,0.0,0.0,33.0,6.0,0.0,0.8333333333333334,0.030303030303030304,0.0,0.0,0.0,6.484848484848484,-6.666666666666667
E.Stick,2023,18,0.5102040816326531,0.375,0.026987704,-1.4156667,0.0,0.0,49.0,8.0,0.0,0.375,0.14285714285714285,0.0,0.0,0.125,5.857142857142857,1.0
G.Minshew II,2022,17,0.5806451612903226,0.0,-0.10208659,-1.1689726,0.03225806451612903,0.0,31.0,7.0,0.0,0.8571428571428571,0.0,0.0,0.06451612903225806,0.0,8.838709677419354,-4.0
G.Minshew II,2023,3,0.6428571428571429,0.0,0.04447697,-1.4694825,0.0,0.0,42.0,7.0,0.0,0.7142857142857143,0.0,0.0,0.023809523809523808,0.0,5.404761904761905,-5.571428571428571
G.Minshew II,2023,6,0.5849056603773585,0.2857142857142857,-0.04858506,-1.4490274,0.05660377358490566,0.0,53.0,7.0,0.0,0.42857142857142855,0.03773584905660377,0.0,0.018867924528301886,0.0,6.0754716981132075,-1.1428571428571428
G.Minshew II,2023,7,0.6,0.0,0.8140289,-3.0605478,0.04,0.0,25.0,5.0,0.0,0.8,0.12,0.0,0.16,0.2,13.36,-3.4
G.Minshew II,2023,8,0.5945945945945946,0.14285714285714285,0.121796966,-0.8002161,0.02702702702702703,0.0,37.0,7.0,0.0,0.2857142857142857,0.02702702702702703,0.0,0.05405405405405406,0.0,5.378378378378378,1.5714285714285714
G.Minshew II,2023,13,0.6341463414634146,0.0,0.25333145,-1.3990879,0.0,0.0,41.0,7.0,0.0,0.42857142857142855,0.04878048780487805,0.0,0.04878048780487805,0.0,7.7560975609756095,-1.7142857142857142
G.Minshew II,2023,15,0.6296296296296297,0.2,-0.001361997,-0.3094612,0.0,0.0,27.0,5.0,0.0,0.6,0.037037037037037035,0.0,0.1111111111111111,0.0,6.444444444444445,5.8
G.Minshew II,2023,16,0.5277777777777778,0.1,0.09019524,-1.0356516,0.0,0.1,36.0,10.0,0.0,0.6,0.08333333333333333,0.0,0.0,0.0,6.027777777777778,-1.5
G.Minshew II,2024,1,0.6764705882352942,0.3333333333333333,0.17120829,-1.723853,0.029411764705882353,0.0,34.0,6.0,0.0,0.6666666666666666,0.08823529411764706,0.0,0.029411764705882353,0.0,7.029411764705882,-1.5
G.Minshew II,2024,2,0.8529411764705882,0.1111111111111111,0.1852616,-0.96833634,0.029411764705882353,0.0,34.0,9.0,0.0,0.5555555555555556,0.0,0.0,0.029411764705882353,0.0,7.323529411764706,-1.7777777777777777
G.Minshew II,2024,7,0.5,0.125,-0.19965895,-2.1968343,0.03571428571428571,0.25,28.0,8.0,0.0,0.25,0.0,0.0,0.0,0.125,5.25,-0.5
G.Minshew II,2024,8,0.88,0.2222222222222222,0.6510788,-1.0163182,0.0,0.0,25.0,9.0,0.0,0.5555555555555556,0.04,0.0,0.0,0.2222222222222222,7.92,0.4444444444444444
G.Minshew II,2024,9,0.75,0.16666666666666666,0.33995685,-0.5214978,0.0,0.0,12.0,6.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,8.833333333333334,1.8333333333333333
G.Minshew II,2024,12,0.6153846153846154,0.16666666666666666,-0.08557177,-1.6359015,0.0,0.16666666666666666,39.0,6.0,0.0,0.5,0.02564102564102564,0.0,0.02564102564102564,0.0,5.871794871794871,-1.0
G.Smith,2022,2,0.8695652173913043,0.4444444444444444,0.0037907467,-0.8894528,0.0,0.1111111111111111,23.0,9.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,7.565217391304348,0.6666666666666666
G.Smith,2022,3,0.7560975609756098,0.2,0.3996607,-0.9007122,0.024390243902439025,0.0,41.0,5.0,0.0,0.4,0.0,0.0,0.04878048780487805,0.0,7.804878048780488,-2.4
G.Smith,2022,5,0.5769230769230769,0.2,0.19145076,-0.5283827,0.0,0.0,26.0,5.0,0.0,0.6,0.07692307692307693,0.0,0.07692307692307693,0.2,9.5,2.4
G.Smith,2022,6,0.6129032258064516,0.14285714285714285,0.16405657,-1.3550075,0.0,0.0,31.0,7.0,0.0,0.7142857142857143,0.06451612903225806,0.0,0.0,0.0,6.838709677419355,-2.857142857142857
G.Smith,2022,8,0.6451612903225806,0.3,-0.028730832,-0.23060676,0.0,0.0,31.0,10.0,0.0,0.3,0.12903225806451613,0.0,0.03225806451612903,0.1,5.483870967741935,4.7
G.Smith,2022,9,0.7741935483870968,0.2857142857142857,0.22771728,-0.78313726,0.03225806451612903,0.0,31.0,7.0,0.0,0.2857142857142857,0.06451612903225806,0.0,0.0967741935483871,0.0,8.774193548387096,2.0
G.Smith,2022,10,0.5714285714285714,0.5,0.22982301,-0.38718262,0.0,0.0,35.0,6.0,0.0,0.5,0.11428571428571428,0.0,0.02857142857142857,0.16666666666666666,7.4,1.1666666666666667
G.Smith,2022,12,0.7647058823529411,0.125,0.51137686,-0.8516778,0.029411764705882353,0.0,34.0,8.0,0.0,0.375,0.058823529411764705,0.0,0.058823529411764705,0.0,10.088235294117647,-1.5
G.Smith,2022,13,0.7777777777777778,0.0,0.648389,-1.6197947,0.027777777777777776,0.0,36.0,8.0,0.0,0.5,0.027777777777777776,0.0,0.08333333333333333,0.0,10.305555555555555,-2.375
G.Smith,2022,15,0.717948717948718,0.3333333333333333,-0.117026344,-0.8787012,0.0,0.0,39.0,9.0,0.0,0.3333333333333333,0.02564102564102564,0.0,0.02564102564102564,0.0,5.846153846153846,-0.3333333333333333
G.Smith,2022,16,0.5675675675675675,0.5714285714285714,-0.26525348,-0.85100186,0.02702702702702703,0.0,37.0,7.0,0.0,0.2857142857142857,0.05405405405405406,0.0,0.02702702702702703,0.0,5.756756756756757,0.14285714285714285
G.Smith,2022,17,0.5769230769230769,0.3333333333333333,0.20609705,-0.9734261,0.0,0.0,26.0,9.0,0.0,0.4444444444444444,0.07692307692307693,0.0,0.07692307692307693,0.0,6.538461538461538,-2.0
G.Smith,2022,18,0.6129032258064516,0.0,0.17415752,-1.3724484,0.03225806451612903,0.16666666666666666,31.0,6.0,0.0,0.5,0.12903225806451613,0.0,0.03225806451612903,0.0,8.516129032258064,-1.3333333333333333
G.Smith,2023,1,0.625,0.2,-0.06648865,-0.50848556,0.0,0.0,24.0,5.0,0.0,0.4,0.041666666666666664,0.0,0.041666666666666664,0.0,4.5,-1.4
G.Smith,2023,3,0.6774193548387096,0.25,0.36844656,-0.636916,0.03225806451612903,0.0,31.0,8.0,0.0,0.25,0.0,0.0,0.0,0.125,9.516129032258064,-1.75
G.Smith,2023,6,0.6285714285714286,0.38461538461538464,0.16586724,-0.6790451,0.05714285714285714,0.0,35.0,13.0,0.0,0.3076923076923077,0.08571428571428572,0.0,0.0,0.0,8.657142857142857,0.8461538461538461
G.Smith,2023,9,0.4642857142857143,0.0,-0.2400203,-1.5822222,0.03571428571428571,0.0,28.0,5.0,0.0,0.8,0.03571428571428571,0.0,0.0,0.0,5.785714285714286,-6.8
G.Smith,2023,10,0.6744186046511628,0.4,0.23517746,-0.74375725,0.0,0.0,43.0,5.0,0.0,0.2,0.023255813953488372,0.0,0.046511627906976744,0.0,8.534883720930232,3.0
G.Smith,2023,11,0.7142857142857143,0.2857142857142857,0.37111577,-0.7503973,0.0,0.0,28.0,7.0,0.0,0.2857142857142857,0.0,0.0,0.03571428571428571,0.0,8.0,-0.5714285714285714
G.Smith,2023,12,0.6153846153846154,0.2222222222222222,0.13090152,-1.5335612,0.0,0.1111111111111111,26.0,9.0,0.0,0.6666666666666666,0.07692307692307693,0.0,0.0,0.0,6.730769230769231,-2.5555555555555554
G.Smith,2023,13,0.6388888888888888,0.0,0.5399269,-1.020081,0.027777777777777776,0.0,36.0,5.0,0.0,0.0,0.027777777777777776,0.0,0.1111111111111111,0.0,9.416666666666666,0.0
G.Smith,2023,17,0.5714285714285714,0.7777777777777778,0.15846026,0.393575,0.0,0.0,28.0,9.0,0.0,0.1111111111111111,0.10714285714285714,0.0,0.0,0.1111111111111111,8.178571428571429,9.444444444444445
G.Smith,2024,1,0.7272727272727273,0.2857142857142857,0.23481211,-1.0693125,0.0,0.14285714285714285,22.0,7.0,0.0,0.2857142857142857,0.045454545454545456,0.0,0.045454545454545456,0.14285714285714285,7.545454545454546,3.7142857142857144
G.Smith,2024,2,0.7380952380952381,0.4,0.23176973,-0.076948665,0.0,0.0,42.0,5.0,0.0,0.6,0.023809523809523808,0.0,0.023809523809523808,0.0,7.071428571428571,4.0
G.Smith,2024,3,0.8,0.2857142857142857,0.30626965,-1.428684,0.03333333333333333,0.14285714285714285,30.0,7.0,0.0,0.42857142857142855,0.0,0.0,0.03333333333333333,0.0,9.066666666666666,-0.2857142857142857
G.Smith,2024,4,0.6727272727272727,0.125,0.16357009,-0.91066986,0.0,0.125,55.0,8.0,0.0,0.375,0.05454545454545454,0.0,0.01818181818181818,0.0,7.418181818181818,-0.125
G.Smith,2024,5,0.627906976744186,0.125,0.13109832,-1.3911414,0.0,0.0,43.0,8.0,0.0,0.875,0.09302325581395349,0.0,0.0,0.125,8.162790697674419,-6.0
G.Smith,2024,6,0.6170212765957447,0.2,0.23874548,-1.355542,0.02127659574468085,0.2,47.0,5.0,0.0,0.2,0.0,0.0,0.02127659574468085,0.0,6.638297872340425,-1.2
G.Smith,2024,7,0.6296296296296297,0.2,0.3339121,-0.6647774,0.0,0.0,27.0,5.0,0.0,0.2,0.1111111111111111,0.0,0.07407407407407407,0.0,7.444444444444445,3.0
G.Smith,2024,8,0.7037037037037037,0.4,0.09375725,-0.25082523,0.037037037037037035,0.0,27.0,5.0,0.0,0.2,0.07407407407407407,0.0,0.0,0.0,7.851851851851852,2.4
G.Smith,2024,9,0.59375,0.18181818181818182,0.40090698,-1.6409415,0.0625,0.09090909090909091,32.0,11.0,0.0,0.6363636363636364,0.0625,0.0,0.0625,0.18181818181818182,10.875,-1.5454545454545454
G.Smith,2024,11,0.71875,0.3333333333333333,0.30401117,-0.9219679,0.03125,0.0,32.0,6.0,0.0,0.6666666666666666,0.0625,0.0,0.03125,0.0,7.1875,-1.0
G.Smith,2024,12,0.7,0.14285714285714285,0.36612526,-1.3188566,0.03333333333333333,0.0,30.0,7.0,0.0,0.7142857142857143,0.03333333333333333,0.0,0.03333333333333333,0.0,8.0,-2.2857142857142856
G.Smith,2024,13,0.6896551724137931,0.0,0.38043082,-2.016831,0.0,0.0,29.0,6.0,0.0,0.5,0.034482758620689655,0.0,0.034482758620689655,0.0,7.206896551724138,-5.166666666666667
G.Smith,2024,15,0.8125,0.2857142857142857,0.38677275,-1.4448969,0.0,0.14285714285714285,16.0,7.0,0.0,0.42857142857142855,0.0625,0.0,0.0,0.0,8.375,-0.5714285714285714
G.Smith,2024,16,0.7894736842105263,0.125,0.35334644,-1.5714889,0.0,0.25,38.0,8.0,0.0,0.25,0.02631578947368421,0.0,0.07894736842105263,0.0,8.368421052631579,-1.0
G.Smith,2024,17,0.7142857142857143,0.2857142857142857,0.0107399,-0.94362813,0.0,0.0,21.0,7.0,0.0,0.42857142857142855,0.09523809523809523,0.0,0.0,0.0,7.857142857142857,-0.2857142857142857
J.Allen,2022,3,0.6779661016949152,0.18181818181818182,0.4041469,-1.0271983,0.0,0.0,59.0,11.0,0.0,0.36363636363636365,0.06779661016949153,0.0,0.03389830508474576,0.0,6.813559322033898,1.9090909090909092
J.Allen,2022,4,0.43243243243243246,0.6,0.24022785,-0.39329857,0.02702702702702703,0.0,37.0,5.0,0.0,0.2,0.13513513513513514,0.0,0.02702702702702703,0.0,6.5675675675675675,1.2
J.Allen,2022,9,0.45714285714285713,0.2857142857142857,-0.09944537,-0.69387007,0.05714285714285714,0.0,35.0,7.0,0.0,0.7142857142857143,0.08571428571428572,0.0,0.0,0.0,6.171428571428572,-0.5714285714285714
J.Allen,2022,12,0.5714285714285714,0.0,0.39456862,-1.7048589,0.0,0.125,42.0,8.0,0.0,0.375,0.11904761904761904,0.0,0.047619047619047616,0.0,7.119047619047619,-2.0
J.Allen,2022,13,0.6451612903225806,0.3333333333333333,0.4183345,-0.123303175,0.0,0.0,31.0,6.0,0.0,0.3333333333333333,0.06451612903225806,0.0,0.06451612903225806,0.0,6.709677419354839,4.833333333333333
J.Allen,2022,14,0.5185185185185185,0.3333333333333333,-0.077682465,0.066960454,0.0,0.0,27.0,6.0,0.0,0.5,0.1111111111111111,0.0,0.0,0.16666666666666666,4.555555555555555,6.5
J.Allen,2022,15,0.5945945945945946,0.5,0.36730608,-0.3775077,0.0,0.0,37.0,6.0,0.0,0.3333333333333333,0.02702702702702703,0.0,0.08108108108108109,0.16666666666666666,7.405405405405405,3.8333333333333335
J.Allen,2022,19,0.6111111111111112,0.08333333333333333,0.190016,-1.525047,0.05555555555555555,0.0,36.0,12.0,0.0,0.5833333333333334,0.05555555555555555,0.0,0.08333333333333333,0.08333333333333333,9.972222222222221,-2.75
J.Allen,2022,20,0.5384615384615384,0.5,-0.03888474,-0.048039913,0.02564102564102564,0.0,39.0,8.0,0.0,0.125,0.10256410256410256,0.0,0.0,0.0,5.897435897435898,6.0
J.Allen,2023,1,0.7,0.1111111111111111,0.24669173,-0.8899964,0.05,0.1111111111111111,40.0,9.0,0.0,0.5555555555555556,0.1,0.0,0.025,0.0,6.525,-1.1111111111111112
J.Allen,2023,5,0.6756756756756757,0.3333333333333333,0.38964587,-0.2492488,0.02702702702702703,0.0,37.0,6.0,0.0,0.0,0.05405405405405406,0.0,0.08108108108108109,0.0,9.513513513513514,2.8333333333333335
J.Allen,2023,7,0.65,0.16666666666666666,0.29782197,-0.32849708,0.025,0.0,40.0,6.0,0.0,0.16666666666666666,0.1,0.0,0.025,0.16666666666666666,6.35,3.0
J.Allen,2023,9,0.65,0.0,0.11231349,-0.8222125,0.025,0.0,40.0,5.0,0.0,0.2,0.125,0.0,0.05,0.0,7.25,-1.8
J.Allen,2023,14,0.5,0.4,0.046407755,-0.43729702,0.02631578947368421,0.0,38.0,10.0,0.0,0.3,0.10526315789473684,0.0,0.02631578947368421,0.0,5.684210526315789,1.1
J.Allen,2023,18,0.7297297297297297,0.375,0.42297557,-0.8568454,0.02702702702702703,0.125,37.0,8.0,0.0,0.375,0.10810810810810811,0.0,0.05405405405405406,0.0,9.64864864864865,4.875
J.Allen,2024,4,0.5,0.3333333333333333,-0.00026458502,-0.91869205,0.0,0.0,26.0,9.0,0.0,0.3333333333333333,0.11538461538461539,0.0,0.0,0.0,5.1923076923076925,3.6666666666666665
J.Allen,2024,5,0.34615384615384615,0.0,0.33085373,-0.7937343,0.0,0.0,26.0,9.0,0.0,0.1111111111111111,0.15384615384615385,0.0,0.038461538461538464,0.0,7.115384615384615,-0.5555555555555556
J.Allen,2024,10,0.5833333333333334,0.2,-0.0456676,-0.60019743,0.05555555555555555,0.0,36.0,5.0,0.0,0.4,0.05555555555555555,0.0,0.0,0.0,7.916666666666667,3.4
J.Allen,2024,21,0.7,0.125,0.34653386,-0.23449637,0.0,0.0,30.0,8.0,0.0,0.25,0.03333333333333333,0.0,0.03333333333333333,0.125,7.2,3.0
J.Brissett,2022,1,0.5161290322580645,0.4,-0.11130599,-0.9315852,0.0,0.0,31.0,5.0,0.0,0.2,0.0967741935483871,0.0,0.03225806451612903,0.0,5.0,-1.8
J.Brissett,2022,4,0.6451612903225806,0.14285714285714285,0.08963271,-0.92448264,0.03225806451612903,0.0,31.0,7.0,0.0,0.14285714285714285,0.06451612903225806,0.0,0.03225806451612903,0.0,7.258064516129032,1.0
J.Brissett,2022,6,0.5,0.1,0.1107676,-1.6042312,0.025,0.1,40.0,10.0,0.0,0.4,0.0,0.0,0.025,0.0,6.1,1.4
J.Brissett,2022,7,0.7777777777777778,0.14285714285714285,0.26708823,-0.9898926,0.0,0.0,27.0,7.0,0.0,0.7142857142857143,0.07407407407407407,0.0,0.0,0.0,8.814814814814815,0.2857142857142857
J.Brissett,2022,8,0.7894736842105263,0.4,0.91695327,-0.46354112,0.0,0.0,19.0,5.0,0.0,0.4,0.05263157894736842,0.0,0.10526315789473684,0.0,12.631578947368421,6.2
J.Brissett,2022,10,0.6129032258064516,0.2727272727272727,0.25100502,-0.83756423,0.0,0.0,31.0,11.0,0.0,0.2727272727272727,0.12903225806451613,0.0,0.03225806451612903,0.0,6.193548387096774,2.727272727272727
J.Brissett,2022,11,0.65,0.4,0.5243794,-0.00795083,0.0,0.0,40.0,5.0,0.0,0.2,0.075,0.0,0.075,0.0,8.45,1.6
J.Brissett,2022,12,0.6470588235294118,0.1111111111111111,0.18650997,-1.0424888,0.0,0.1111111111111111,34.0,9.0,0.0,0.4444444444444444,0.058823529411764705,0.0,0.029411764705882353,0.0,6.970588235294118,-3.5555555555555554
J.Brissett,2024,1,0.5454545454545454,0.42857142857142855,0.03226097,0.09057183,0.0,0.0,22.0,7.0,0.0,0.14285714285714285,0.18181818181818182,0.0,0.0,0.0,5.454545454545454,4.857142857142857
J.Brissett,2024,2,0.6,0.0,0.37754646,-1.2361621,0.0,0.0,25.0,7.0,0.0,0.42857142857142855,0.08,0.0,0.04,0.0,6.2,-3.4285714285714284
J.Brissett,2024,3,0.7142857142857143,0.2222222222222222,-0.04918876,-1.1418576,0.0,0.0,14.0,9.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,5.428571428571429,-2.6666666666666665
J.Brissett,2024,4,0.6666666666666666,0.08333333333333333,0.16919404,-1.7508928,0.0,0.08333333333333333,27.0,12.0,0.0,0.5,0.037037037037037035,0.0,0.037037037037037035,0.08333333333333333,5.37037037037037,-0.3333333333333333
J.Brissett,2024,5,0.5925925925925926,0.2222222222222222,-0.06227367,-0.67750746,0.0,0.0,27.0,9.0,0.0,0.2222222222222222,0.037037037037037035,0.0,0.0,0.0,5.555555555555555,0.8888888888888888
J.Browning,2023,12,0.6666666666666666,0.2,0.14770843,-1.3006613,0.037037037037037035,0.0,27.0,5.0,0.0,0.8,0.07407407407407407,0.0,0.037037037037037035,0.0,8.25925925925926,-3.2
J.Browning,2023,13,0.8571428571428571,0.4,0.5499229,0.40604338,0.0,0.0,35.0,5.0,0.0,0.4,0.02857142857142857,0.0,0.0,0.2,8.2,15.2
J.Browning,2023,15,0.6666666666666666,0.42857142857142855,0.25923082,0.020441737,0.02564102564102564,0.0,39.0,7.0,0.0,0.5714285714285714,0.0,0.0,0.05128205128205128,0.0,7.0,4.142857142857143
J.Browning,2023,16,0.6578947368421053,0.375,0.07831602,-1.3202823,0.05263157894736842,0.125,38.0,8.0,0.0,0.375,0.0,0.0,0.02631578947368421,0.0,8.131578947368421,0.25
J.Browning,2023,17,0.6129032258064516,0.0,0.5632122,-1.0005457,0.0,0.0,31.0,13.0,0.0,0.46153846153846156,0.16129032258064516,0.0,0.06451612903225806,0.0,7.258064516129032,-2.923076923076923
J.Burrow,2022,1,0.5454545454545454,0.2727272727272727,0.0029136094,-1.2946804,0.07272727272727272,0.0,55.0,11.0,0.0,0.6363636363636364,0.09090909090909091,0.0,0.05454545454545454,0.0,6.181818181818182,0.5454545454545454
J.Burrow,2022,2,0.6216216216216216,0.1111111111111111,0.37892222,-0.7607243,0.0,0.0,37.0,9.0,0.0,0.6666666666666666,0.08108108108108109,0.0,0.02702702702702703,0.0,5.945945945945946,-2.888888888888889
J.Burrow,2022,3,0.6666666666666666,0.3333333333333333,0.22114994,0.6087531,0.0,0.0,30.0,9.0,0.0,0.2222222222222222,0.03333333333333333,0.0,0.03333333333333333,0.2222222222222222,7.1,5.888888888888889
J.Burrow,2022,6,0.7027027027027027,0.3333333333333333,0.54053485,-1.0870502,0.0,0.0,37.0,6.0,0.0,0.5,0.05405405405405406,0.0,0.10810810810810811,0.0,8.405405405405405,-2.3333333333333335
J.Burrow,2022,7,0.8461538461538461,0.16666666666666666,0.80622333,-0.736178,0.0,0.0,39.0,6.0,0.0,0.5,0.0,0.0,0.07692307692307693,0.0,11.820512820512821,-0.3333333333333333
J.Burrow,2022,8,0.7272727272727273,0.14285714285714285,0.008544358,-1.361407,0.030303030303030304,0.0,33.0,7.0,0.0,0.7142857142857143,0.0,0.0,0.030303030303030304,0.14285714285714285,5.787878787878788,0.2857142857142857
J.Burrow,2022,11,0.6388888888888888,0.16666666666666666,0.48825264,-0.87804246,0.05555555555555555,0.0,36.0,6.0,0.0,0.3333333333333333,0.027777777777777776,0.0,0.1111111111111111,0.0,9.75,-0.5
J.Burrow,2022,15,0.6486486486486487,0.5,0.12550859,-0.25510207,0.02702702702702703,0.0,37.0,6.0,0.0,0.3333333333333333,0.02702702702702703,0.0,0.10810810810810811,0.0,4.837837837837838,2.8333333333333335
J.Burrow,2022,18,0.6,0.2,-0.07347423,-0.94280064,0.0,0.0,40.0,5.0,0.0,0.4,0.025,0.0,0.0,0.2,4.875,2.6
J.Burrow,2022,19,0.6363636363636364,0.2857142857142857,0.20987234,-0.5470835,0.0,0.0,33.0,7.0,0.0,0.5714285714285714,0.09090909090909091,0.0,0.0,0.14285714285714285,6.090909090909091,-1.0
J.Burrow,2022,21,0.631578947368421,0.18181818181818182,0.2850715,-1.0247041,0.02631578947368421,0.09090909090909091,38.0,11.0,0.0,0.45454545454545453,0.07894736842105263,0.0,0.02631578947368421,0.0,6.842105263157895,-0.2727272727272727
J.Burrow,2023,1,0.5416666666666666,0.1111111111111111,-0.42916384,-0.92618823,0.0,0.0,24.0,9.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,3.25,-1.2222222222222223
J.Burrow,2023,2,0.6842105263157895,0.2,0.145688,-0.7842332,0.02631578947368421,0.0,38.0,5.0,0.0,0.2,0.02631578947368421,0.0,0.05263157894736842,0.0,5.815789473684211,0.0
J.Burrow,2023,3,0.5777777777777777,0.0,-0.040484305,-0.94631606,0.022222222222222223,0.0,45.0,5.0,0.0,0.4,0.0,0.0,0.0,0.0,5.7555555555555555,-3.4
J.Burrow,2023,4,0.6,0.5,-0.05468188,-0.9743329,0.0,0.0,25.0,10.0,0.0,0.3,0.08,0.0,0.0,0.0,5.32,0.8
J.Burrow,2023,6,0.6470588235294118,0.4,0.012148303,-0.6562624,0.029411764705882353,0.0,34.0,5.0,0.0,0.6,0.029411764705882353,0.0,0.029411764705882353,0.2,5.235294117647059,-1.0
J.Burrow,2023,8,0.7741935483870968,0.5714285714285714,0.25937513,0.436541,0.0,0.0,31.0,7.0,0.0,0.42857142857142855,0.0967741935483871,0.0,0.06451612903225806,0.14285714285714285,7.870967741935484,7.571428571428571
J.Burrow,2023,9,0.75,0.16666666666666666,0.44347662,-0.62929994,0.0,0.0,40.0,6.0,0.0,0.16666666666666666,0.025,0.0,0.05,0.0,8.725,0.16666666666666666
