game,bet_type,side,model,probability,edge,conviction,actual_bet,result
TB@HOU W2,TOTAL,UNDER,NEW_2025,0.5652173913043478,4.121739130434776,MEDIUM,True,WIN
LAC@LV W2,SPREAD,LV,CURRENT,0.4186046511627907,-10.53953488372093,NEGATIVE,False,LOSS
LAC@LV W2,SPREAD,LV,NEW_2025,0.2916666666666667,-23.233333333333334,NEGATIVE,False,LOSS
LAC@LV W2,SPREAD,LAC,CURRENT,0.5813953488372092,5.73953488372092,HIGH,True,WIN
LAC@LV W2,SPREAD,LAC,NEW_2025,0.7083333333333334,18.433333333333334,HIGH,True,WIN
LAC@LV W2,TOTAL,OVER,CURRENT,0.4867549668874172,-3.7245033112582817,NEGATIVE,False,LOSS
LAC@LV W2,TOTAL,OVER,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,LOSS
LAC@LV W2,TOTAL,UNDER,CURRENT,0.5132450331125828,-1.0754966887417172,NEGATIVE,False,WIN
LAC@LV W2,TOTAL,UNDER,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,WIN
MIA@BUF W3,SPREAD,BUF,CURRENT,0.539568345323741,1.5568345323740962,LOW,True,LOSS
MIA@BUF W3,SPREAD,BUF,NEW_2025,0.6,7.599999999999996,HIGH,True,LOSS
MIA@BUF W3,SPREAD,MIA,CURRENT,0.460431654676259,-6.3568345323741005,NEGATIVE,False,WIN
MIA@BUF W3,SPREAD,MIA,NEW_2025,0.4,-12.4,NEGATIVE,False,WIN
MIA@BUF W3,TOTAL,OVER,CURRENT,0.4434389140271493,-8.056108597285071,NEGATIVE,False,WIN
MIA@BUF W3,TOTAL,OVER,NEW_2025,0.4576271186440678,-6.637288135593222,NEGATIVE,False,WIN
MIA@BUF W3,TOTAL,UNDER,CURRENT,0.5565610859728507,3.256108597285068,MEDIUM,True,LOSS
MIA@BUF W3,TOTAL,UNDER,NEW_2025,0.5423728813559322,1.837288135593218,LOW,True,LOSS
ATL@CAR W3,SPREAD,CAR,CURRENT,0.6785714285714286,15.457142857142859,HIGH,True,WIN
ATL@CAR W3,SPREAD,CAR,NEW_2025,0.7692307692307693,24.523076923076925,HIGH,True,WIN
ATL@CAR W3,SPREAD,ATL,CURRENT,0.3214285714285714,-20.257142857142863,NEGATIVE,False,LOSS
ATL@CAR W3,SPREAD,ATL,NEW_2025,0.23076923076923078,-29.323076923076925,NEGATIVE,False,LOSS
ATL@CAR W3,TOTAL,OVER,CURRENT,0.3837209302325581,-14.027906976744193,NEGATIVE,False,LOSS
ATL@CAR W3,TOTAL,OVER,NEW_2025,0.43478260869565216,-8.921739130434785,NEGATIVE,False,LOSS
ATL@CAR W3,TOTAL,UNDER,CURRENT,0.6162790697674418,9.227906976744183,HIGH,True,WIN
ATL@CAR W3,TOTAL,UNDER,NEW_2025,0.5652173913043478,4.121739130434776,MEDIUM,True,WIN
GB@CLE W3,SPREAD,CLE,CURRENT,0.4186046511627907,-10.53953488372093,NEGATIVE,False,WIN
GB@CLE W3,SPREAD,CLE,NEW_2025,0.2916666666666667,-23.233333333333334,NEGATIVE,False,WIN
GB@CLE W3,SPREAD,GB,CURRENT,0.5813953488372092,5.73953488372092,HIGH,True,LOSS
GB@CLE W3,SPREAD,GB,NEW_2025,0.7083333333333334,18.433333333333334,HIGH,True,LOSS
GB@CLE W3,TOTAL,OVER,CURRENT,0.4867549668874172,-3.7245033112582817,NEGATIVE,False,LOSS
GB@CLE W3,TOTAL,OVER,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,LOSS
GB@CLE W3,TOTAL,UNDER,CURRENT,0.5132450331125828,-1.0754966887417172,NEGATIVE,False,WIN
GB@CLE W3,TOTAL,UNDER,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,WIN
HOU@JAX W3,SPREAD,JAX,CURRENT,0.4973262032085561,-2.6673796791443936,NEGATIVE,False,WIN
HOU@JAX W3,SPREAD,JAX,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,WIN
HOU@JAX W3,SPREAD,HOU,CURRENT,0.5026737967914439,-2.132620320855616,NEGATIVE,False,LOSS
HOU@JAX W3,SPREAD,HOU,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,LOSS
HOU@JAX W3,TOTAL,OVER,CURRENT,0.4867549668874172,-3.7245033112582817,NEGATIVE,False,LOSS
HOU@JAX W3,TOTAL,OVER,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,LOSS
HOU@JAX W3,TOTAL,UNDER,CURRENT,0.5132450331125828,-1.0754966887417172,NEGATIVE,False,WIN
HOU@JAX W3,TOTAL,UNDER,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,WIN
CIN@MIN W3,SPREAD,MIN,CURRENT,0.4973262032085561,-2.6673796791443936,NEGATIVE,False,WIN
CIN@MIN W3,SPREAD,MIN,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,WIN
CIN@MIN W3,SPREAD,CIN,CURRENT,0.5026737967914439,-2.132620320855616,NEGATIVE,False,LOSS
CIN@MIN W3,SPREAD,CIN,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,LOSS
CIN@MIN W3,TOTAL,OVER,CURRENT,0.4867549668874172,-3.7245033112582817,NEGATIVE,False,WIN
CIN@MIN W3,TOTAL,OVER,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,WIN
CIN@MIN W3,TOTAL,UNDER,CURRENT,0.5132450331125828,-1.0754966887417172,NEGATIVE,False,LOSS
CIN@MIN W3,TOTAL,UNDER,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,LOSS
PIT@NE W3,SPREAD,NE,CURRENT,0.4973262032085561,-2.6673796791443936,NEGATIVE,False,LOSS
PIT@NE W3,SPREAD,NE,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,LOSS
PIT@NE W3,SPREAD,PIT,CURRENT,0.5026737967914439,-2.132620320855616,NEGATIVE,False,WIN
PIT@NE W3,SPREAD,PIT,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,WIN
PIT@NE W3,TOTAL,OVER,CURRENT,0.3837209302325581,-14.027906976744193,NEGATIVE,False,LOSS
PIT@NE W3,TOTAL,OVER,NEW_2025,0.43478260869565216,-8.921739130434785,NEGATIVE,False,LOSS
PIT@NE W3,TOTAL,UNDER,CURRENT,0.6162790697674418,9.227906976744183,HIGH,True,WIN
PIT@NE W3,TOTAL,UNDER,NEW_2025,0.5652173913043478,4.121739130434776,MEDIUM,True,WIN
LA@PHI W3,SPREAD,PHI,CURRENT,0.4973262032085561,-2.6673796791443936,NEGATIVE,False,WIN
LA@PHI W3,SPREAD,PHI,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,WIN
LA@PHI W3,SPREAD,LA,CURRENT,0.5026737967914439,-2.132620320855616,NEGATIVE,False,LOSS
LA@PHI W3,SPREAD,LA,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,LOSS
LA@PHI W3,TOTAL,OVER,CURRENT,0.5496688741721855,2.566887417218544,MEDIUM,True,WIN
LA@PHI W3,TOTAL,OVER,NEW_2025,0.5423728813559322,1.837288135593218,LOW,True,WIN
LA@PHI W3,TOTAL,UNDER,CURRENT,0.4503311258278145,-7.366887417218554,NEGATIVE,False,LOSS
LA@PHI W3,TOTAL,UNDER,NEW_2025,0.4576271186440678,-6.637288135593222,NEGATIVE,False,LOSS
NYJ@TB W3,SPREAD,TB,CURRENT,0.4186046511627907,-10.53953488372093,NEGATIVE,False,LOSS
NYJ@TB W3,SPREAD,TB,NEW_2025,0.2916666666666667,-23.233333333333334,NEGATIVE,False,LOSS
NYJ@TB W3,SPREAD,NYJ,CURRENT,0.5813953488372092,5.73953488372092,HIGH,True,WIN
NYJ@TB W3,SPREAD,NYJ,NEW_2025,0.7083333333333334,18.433333333333334,HIGH,True,WIN
NYJ@TB W3,TOTAL,OVER,CURRENT,0.3837209302325581,-14.027906976744193,NEGATIVE,False,WIN
NYJ@TB W3,TOTAL,OVER,NEW_2025,0.43478260869565216,-8.921739130434785,NEGATIVE,False,WIN
NYJ@TB W3,TOTAL,UNDER,CURRENT,0.6162790697674418,9.227906976744183,HIGH,True,LOSS
NYJ@TB W3,TOTAL,UNDER,NEW_2025,0.5652173913043478,4.121739130434776,MEDIUM,True,LOSS
IND@TEN W3,SPREAD,TEN,CURRENT,0.01,-51.4,NEGATIVE,False,LOSS
IND@TEN W3,SPREAD,TEN,NEW_2025,0.23076923076923078,-29.323076923076925,NEGATIVE,False,LOSS
IND@TEN W3,SPREAD,IND,CURRENT,0.99,46.599999999999994,HIGH,True,WIN
IND@TEN W3,SPREAD,IND,NEW_2025,0.7692307692307693,24.523076923076925,HIGH,True,WIN
IND@TEN W3,TOTAL,OVER,CURRENT,0.625,10.099999999999998,HIGH,True,WIN
IND@TEN W3,TOTAL,OVER,NEW_2025,0.6,7.599999999999996,HIGH,True,WIN
IND@TEN W3,TOTAL,UNDER,CURRENT,0.375,-14.900000000000002,NEGATIVE,False,LOSS
IND@TEN W3,TOTAL,UNDER,NEW_2025,0.4,-12.4,NEGATIVE,False,LOSS
LV@WAS W3,SPREAD,WAS,CURRENT,0.539568345323741,1.5568345323740962,LOW,True,WIN
LV@WAS W3,SPREAD,WAS,NEW_2025,0.6,7.599999999999996,HIGH,True,WIN
LV@WAS W3,SPREAD,LV,CURRENT,0.460431654676259,-6.3568345323741005,NEGATIVE,False,LOSS
LV@WAS W3,SPREAD,LV,NEW_2025,0.4,-12.4,NEGATIVE,False,LOSS
LV@WAS W3,TOTAL,OVER,CURRENT,0.5496688741721855,2.566887417218544,MEDIUM,True,WIN
LV@WAS W3,TOTAL,OVER,NEW_2025,0.5423728813559322,1.837288135593218,LOW,True,WIN
LV@WAS W3,TOTAL,UNDER,CURRENT,0.4503311258278145,-7.366887417218554,NEGATIVE,False,LOSS
LV@WAS W3,TOTAL,UNDER,NEW_2025,0.4576271186440678,-6.637288135593222,NEGATIVE,False,LOSS
DEN@LAC W3,SPREAD,LAC,CURRENT,0.6785714285714286,15.457142857142859,HIGH,True,WIN
DEN@LAC W3,SPREAD,LAC,NEW_2025,0.7692307692307693,24.523076923076925,HIGH,True,WIN
DEN@LAC W3,SPREAD,DEN,CURRENT,0.3214285714285714,-20.257142857142863,NEGATIVE,False,LOSS
DEN@LAC W3,SPREAD,DEN,NEW_2025,0.23076923076923078,-29.323076923076925,NEGATIVE,False,LOSS
DEN@LAC W3,TOTAL,OVER,CURRENT,0.5496688741721855,2.566887417218544,MEDIUM,True,LOSS
DEN@LAC W3,TOTAL,OVER,NEW_2025,0.5423728813559322,1.837288135593218,LOW,True,LOSS
DEN@LAC W3,TOTAL,UNDER,CURRENT,0.4503311258278145,-7.366887417218554,NEGATIVE,False,WIN
DEN@LAC W3,TOTAL,UNDER,NEW_2025,0.4576271186440678,-6.637288135593222,NEGATIVE,False,WIN
NO@SEA W3,SPREAD,SEA,CURRENT,0.539568345323741,1.5568345323740962,LOW,True,WIN
NO@SEA W3,SPREAD,SEA,NEW_2025,0.6,7.599999999999996,HIGH,True,WIN
NO@SEA W3,SPREAD,NO,CURRENT,0.460431654676259,-6.3568345323741005,NEGATIVE,False,LOSS
NO@SEA W3,SPREAD,NO,NEW_2025,0.4,-12.4,NEGATIVE,False,LOSS
NO@SEA W3,TOTAL,OVER,CURRENT,0.4867549668874172,-3.7245033112582817,NEGATIVE,False,WIN
NO@SEA W3,TOTAL,OVER,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,WIN
NO@SEA W3,TOTAL,UNDER,CURRENT,0.5132450331125828,-1.0754966887417172,NEGATIVE,False,LOSS
NO@SEA W3,TOTAL,UNDER,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,LOSS
DAL@CHI W3,SPREAD,CHI,CURRENT,0.4973262032085561,-2.6673796791443936,NEGATIVE,False,WIN
DAL@CHI W3,SPREAD,CHI,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,WIN
DAL@CHI W3,SPREAD,DAL,CURRENT,0.5026737967914439,-2.132620320855616,NEGATIVE,False,LOSS
DAL@CHI W3,SPREAD,DAL,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,LOSS
DAL@CHI W3,TOTAL,OVER,CURRENT,0.3837209302325581,-14.027906976744193,NEGATIVE,False,LOSS
DAL@CHI W3,TOTAL,OVER,NEW_2025,0.43478260869565216,-8.921739130434785,NEGATIVE,False,LOSS
DAL@CHI W3,TOTAL,UNDER,CURRENT,0.6162790697674418,9.227906976744183,HIGH,True,WIN
DAL@CHI W3,TOTAL,UNDER,NEW_2025,0.5652173913043478,4.121739130434776,MEDIUM,True,WIN
ARI@SF W3,SPREAD,SF,CURRENT,0.539568345323741,1.5568345323740962,LOW,True,LOSS
ARI@SF W3,SPREAD,SF,NEW_2025,0.6,7.599999999999996,HIGH,True,LOSS
ARI@SF W3,SPREAD,ARI,CURRENT,0.460431654676259,-6.3568345323741005,NEGATIVE,False,WIN
ARI@SF W3,SPREAD,ARI,NEW_2025,0.4,-12.4,NEGATIVE,False,WIN
ARI@SF W3,TOTAL,OVER,CURRENT,0.5496688741721855,2.566887417218544,MEDIUM,True,LOSS
ARI@SF W3,TOTAL,OVER,NEW_2025,0.5423728813559322,1.837288135593218,LOW,True,LOSS
ARI@SF W3,TOTAL,UNDER,CURRENT,0.4503311258278145,-7.366887417218554,NEGATIVE,False,WIN
ARI@SF W3,TOTAL,UNDER,NEW_2025,0.4576271186440678,-6.637288135593222,NEGATIVE,False,WIN
KC@NYG W3,SPREAD,NYG,CURRENT,0.4186046511627907,-10.53953488372093,NEGATIVE,False,LOSS
KC@NYG W3,SPREAD,NYG,NEW_2025,0.2916666666666667,-23.233333333333334,NEGATIVE,False,LOSS
KC@NYG W3,SPREAD,KC,CURRENT,0.5813953488372092,5.73953488372092,HIGH,True,WIN
KC@NYG W3,SPREAD,KC,NEW_2025,0.7083333333333334,18.433333333333334,HIGH,True,WIN
KC@NYG W3,TOTAL,OVER,CURRENT,0.4434389140271493,-8.056108597285071,NEGATIVE,False,LOSS
KC@NYG W3,TOTAL,OVER,NEW_2025,0.4576271186440678,-6.637288135593222,NEGATIVE,False,LOSS
KC@NYG W3,TOTAL,UNDER,CURRENT,0.5565610859728507,3.256108597285068,MEDIUM,True,WIN
KC@NYG W3,TOTAL,UNDER,NEW_2025,0.5423728813559322,1.837288135593218,LOW,True,WIN
DET@BAL W3,SPREAD,BAL,CURRENT,0.4973262032085561,-2.6673796791443936,NEGATIVE,False,LOSS
DET@BAL W3,SPREAD,BAL,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,LOSS
DET@BAL W3,SPREAD,DET,CURRENT,0.5026737967914439,-2.132620320855616,NEGATIVE,False,WIN
DET@BAL W3,SPREAD,DET,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,WIN
DET@BAL W3,TOTAL,OVER,CURRENT,0.5151515151515151,-0.8848484848484883,NEGATIVE,False,WIN
DET@BAL W3,TOTAL,OVER,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,WIN
DET@BAL W3,TOTAL,UNDER,CURRENT,0.4848484848484848,-3.9151515151515213,NEGATIVE,False,LOSS
DET@BAL W3,TOTAL,UNDER,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,LOSS
SEA@ARI W4,SPREAD,ARI,CURRENT,0.4186046511627907,-10.53953488372093,NEGATIVE,False,LOSS
SEA@ARI W4,SPREAD,ARI,NEW_2025,0.2916666666666667,-23.233333333333334,NEGATIVE,False,LOSS
SEA@ARI W4,SPREAD,SEA,CURRENT,0.5813953488372092,5.73953488372092,HIGH,True,WIN
SEA@ARI W4,SPREAD,SEA,NEW_2025,0.7083333333333334,18.433333333333334,HIGH,True,WIN
SEA@ARI W4,TOTAL,OVER,CURRENT,0.5496688741721855,2.566887417218544,MEDIUM,True,LOSS
SEA@ARI W4,TOTAL,OVER,NEW_2025,0.5423728813559322,1.837288135593218,LOW,True,LOSS
SEA@ARI W4,TOTAL,UNDER,CURRENT,0.4503311258278145,-7.366887417218554,NEGATIVE,False,WIN
SEA@ARI W4,TOTAL,UNDER,NEW_2025,0.4576271186440678,-6.637288135593222,NEGATIVE,False,WIN
MIN@PIT W4,SPREAD,PIT,CURRENT,0.99,46.599999999999994,HIGH,True,WIN
MIN@PIT W4,SPREAD,PIT,NEW_2025,0.7692307692307693,24.523076923076925,HIGH,True,WIN
MIN@PIT W4,SPREAD,MIN,CURRENT,0.01,-51.4,NEGATIVE,False,LOSS
MIN@PIT W4,SPREAD,MIN,NEW_2025,0.23076923076923078,-29.323076923076925,NEGATIVE,False,LOSS
MIN@PIT W4,TOTAL,OVER,CURRENT,0.5496688741721855,2.566887417218544,MEDIUM,True,WIN
MIN@PIT W4,TOTAL,OVER,NEW_2025,0.5423728813559322,1.837288135593218,LOW,True,WIN
MIN@PIT W4,TOTAL,UNDER,CURRENT,0.4503311258278145,-7.366887417218554,NEGATIVE,False,LOSS
MIN@PIT W4,TOTAL,UNDER,NEW_2025,0.4576271186440678,-6.637288135593222,NEGATIVE,False,LOSS
WAS@ATL W4,SPREAD,ATL,CURRENT,0.4694835680751174,-5.451643192488264,NEGATIVE,False,WIN
WAS@ATL W4,SPREAD,ATL,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,WIN
WAS@ATL W4,SPREAD,WAS,CURRENT,0.5305164319248826,0.6516431924882604,LOW,True,LOSS
WAS@ATL W4,SPREAD,WAS,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,LOSS
WAS@ATL W4,TOTAL,OVER,CURRENT,0.5496688741721855,2.566887417218544,MEDIUM,True,WIN
WAS@ATL W4,TOTAL,OVER,NEW_2025,0.5423728813559322,1.837288135593218,LOW,True,WIN
WAS@ATL W4,TOTAL,UNDER,CURRENT,0.4503311258278145,-7.366887417218554,NEGATIVE,False,LOSS
WAS@ATL W4,TOTAL,UNDER,NEW_2025,0.4576271186440678,-6.637288135593222,NEGATIVE,False,LOSS
NO@BUF W4,SPREAD,BUF,CURRENT,0.99,46.599999999999994,HIGH,True,LOSS
NO@BUF W4,SPREAD,BUF,NEW_2025,0.7692307692307693,24.523076923076925,HIGH,True,LOSS
NO@BUF W4,SPREAD,NO,CURRENT,0.01,-51.4,NEGATIVE,False,WIN
NO@BUF W4,SPREAD,NO,NEW_2025,0.23076923076923078,-29.323076923076925,NEGATIVE,False,WIN
NO@BUF W4,TOTAL,OVER,CURRENT,0.5496688741721855,2.566887417218544,MEDIUM,True,WIN
NO@BUF W4,TOTAL,OVER,NEW_2025,0.5423728813559322,1.837288135593218,LOW,True,WIN
NO@BUF W4,TOTAL,UNDER,CURRENT,0.4503311258278145,-7.366887417218554,NEGATIVE,False,LOSS
NO@BUF W4,TOTAL,UNDER,NEW_2025,0.4576271186440678,-6.637288135593222,NEGATIVE,False,LOSS
CLE@DET W4,SPREAD,DET,CURRENT,0.8461538461538461,32.215384615384615,HIGH,True,WIN
CLE@DET W4,SPREAD,DET,NEW_2025,0.7692307692307693,24.523076923076925,HIGH,True,WIN
CLE@DET W4,SPREAD,CLE,CURRENT,0.1538461538461538,-37.01538461538462,NEGATIVE,False,LOSS
CLE@DET W4,SPREAD,CLE,NEW_2025,0.23076923076923078,-29.323076923076925,NEGATIVE,False,LOSS
CLE@DET W4,TOTAL,OVER,CURRENT,0.4867549668874172,-3.7245033112582817,NEGATIVE,False,LOSS
CLE@DET W4,TOTAL,OVER,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,LOSS
CLE@DET W4,TOTAL,UNDER,CURRENT,0.5132450331125828,-1.0754966887417172,NEGATIVE,False,WIN
CLE@DET W4,TOTAL,UNDER,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,WIN
TEN@HOU W4,SPREAD,HOU,CURRENT,0.4694835680751174,-5.451643192488264,NEGATIVE,False,WIN
TEN@HOU W4,SPREAD,HOU,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,WIN
TEN@HOU W4,SPREAD,TEN,CURRENT,0.5305164319248826,0.6516431924882604,LOW,True,LOSS
TEN@HOU W4,SPREAD,TEN,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,LOSS
TEN@HOU W4,TOTAL,OVER,CURRENT,0.3837209302325581,-14.027906976744193,NEGATIVE,False,LOSS
TEN@HOU W4,TOTAL,OVER,NEW_2025,0.43478260869565216,-8.921739130434785,NEGATIVE,False,LOSS
TEN@HOU W4,TOTAL,UNDER,CURRENT,0.6162790697674418,9.227906976744183,HIGH,True,WIN
TEN@HOU W4,TOTAL,UNDER,NEW_2025,0.5652173913043478,4.121739130434776,MEDIUM,True,WIN
CAR@NE W4,SPREAD,NE,CURRENT,0.539568345323741,1.5568345323740962,LOW,True,WIN
CAR@NE W4,SPREAD,NE,NEW_2025,0.6,7.599999999999996,HIGH,True,WIN
CAR@NE W4,SPREAD,CAR,CURRENT,0.460431654676259,-6.3568345323741005,NEGATIVE,False,LOSS
CAR@NE W4,SPREAD,CAR,NEW_2025,0.4,-12.4,NEGATIVE,False,LOSS
CAR@NE W4,TOTAL,OVER,CURRENT,0.4434389140271493,-8.056108597285071,NEGATIVE,False,WIN
CAR@NE W4,TOTAL,OVER,NEW_2025,0.4576271186440678,-6.637288135593222,NEGATIVE,False,WIN
CAR@NE W4,TOTAL,UNDER,CURRENT,0.5565610859728507,3.256108597285068,MEDIUM,True,LOSS
CAR@NE W4,TOTAL,UNDER,NEW_2025,0.5423728813559322,1.837288135593218,LOW,True,LOSS
LAC@NYG W4,SPREAD,NYG,CURRENT,0.4694835680751174,-5.451643192488264,NEGATIVE,False,WIN
LAC@NYG W4,SPREAD,NYG,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,WIN
LAC@NYG W4,SPREAD,LAC,CURRENT,0.5305164319248826,0.6516431924882604,LOW,True,LOSS
LAC@NYG W4,SPREAD,LAC,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,LOSS
LAC@NYG W4,TOTAL,OVER,CURRENT,0.4434389140271493,-8.056108597285071,NEGATIVE,False,LOSS
LAC@NYG W4,TOTAL,OVER,NEW_2025,0.4576271186440678,-6.637288135593222,NEGATIVE,False,LOSS
LAC@NYG W4,TOTAL,UNDER,CURRENT,0.5565610859728507,3.256108597285068,MEDIUM,True,WIN
LAC@NYG W4,TOTAL,UNDER,NEW_2025,0.5423728813559322,1.837288135593218,LOW,True,WIN
PHI@TB W4,SPREAD,TB,CURRENT,0.4694835680751174,-5.451643192488264,NEGATIVE,False,LOSS
PHI@TB W4,SPREAD,TB,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,LOSS
PHI@TB W4,SPREAD,PHI,CURRENT,0.5305164319248826,0.6516431924882604,LOW,True,WIN
PHI@TB W4,SPREAD,PHI,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,WIN
PHI@TB W4,TOTAL,OVER,CURRENT,0.4867549668874172,-3.7245033112582817,NEGATIVE,False,WIN
PHI@TB W4,TOTAL,OVER,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,WIN
PHI@TB W4,TOTAL,UNDER,CURRENT,0.5132450331125828,-1.0754966887417172,NEGATIVE,False,LOSS
PHI@TB W4,TOTAL,UNDER,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,LOSS
IND@LA W4,SPREAD,LA,CURRENT,0.4694835680751174,-5.451643192488264,NEGATIVE,False,WIN
IND@LA W4,SPREAD,LA,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,WIN
IND@LA W4,SPREAD,IND,CURRENT,0.5305164319248826,0.6516431924882604,LOW,True,LOSS
IND@LA W4,SPREAD,IND,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,LOSS
IND@LA W4,TOTAL,OVER,CURRENT,0.99,46.599999999999994,HIGH,True,LOSS
IND@LA W4,TOTAL,OVER,NEW_2025,0.6666666666666666,14.26666666666666,HIGH,True,LOSS
IND@LA W4,TOTAL,UNDER,CURRENT,0.01,-51.4,NEGATIVE,False,WIN
IND@LA W4,TOTAL,UNDER,NEW_2025,0.3333333333333333,-19.06666666666667,NEGATIVE,False,WIN
JAX@SF W4,SPREAD,SF,CURRENT,0.539568345323741,1.5568345323740962,LOW,True,LOSS
JAX@SF W4,SPREAD,SF,NEW_2025,0.6,7.599999999999996,HIGH,True,LOSS
JAX@SF W4,SPREAD,JAX,CURRENT,0.460431654676259,-6.3568345323741005,NEGATIVE,False,WIN
JAX@SF W4,SPREAD,JAX,NEW_2025,0.4,-12.4,NEGATIVE,False,WIN
JAX@SF W4,TOTAL,OVER,CURRENT,0.5496688741721855,2.566887417218544,MEDIUM,True,WIN
JAX@SF W4,TOTAL,OVER,NEW_2025,0.5423728813559322,1.837288135593218,LOW,True,WIN
JAX@SF W4,TOTAL,UNDER,CURRENT,0.4503311258278145,-7.366887417218554,NEGATIVE,False,LOSS
JAX@SF W4,TOTAL,UNDER,NEW_2025,0.4576271186440678,-6.637288135593222,NEGATIVE,False,LOSS
BAL@KC W4,SPREAD,KC,CURRENT,0.4694835680751174,-5.451643192488264,NEGATIVE,False,WIN
BAL@KC W4,SPREAD,KC,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,WIN
BAL@KC W4,SPREAD,BAL,CURRENT,0.5305164319248826,0.6516431924882604,LOW,True,LOSS
BAL@KC W4,SPREAD,BAL,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,LOSS
BAL@KC W4,TOTAL,OVER,CURRENT,0.5496688741721855,2.566887417218544,MEDIUM,True,WIN
BAL@KC W4,TOTAL,OVER,NEW_2025,0.5423728813559322,1.837288135593218,LOW,True,WIN
BAL@KC W4,TOTAL,UNDER,CURRENT,0.4503311258278145,-7.366887417218554,NEGATIVE,False,LOSS
BAL@KC W4,TOTAL,UNDER,NEW_2025,0.4576271186440678,-6.637288135593222,NEGATIVE,False,LOSS
CHI@LV W4,SPREAD,LV,CURRENT,0.4694835680751174,-5.451643192488264,NEGATIVE,False,LOSS
CHI@LV W4,SPREAD,LV,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,LOSS
CHI@LV W4,SPREAD,CHI,CURRENT,0.5305164319248826,0.6516431924882604,LOW,True,WIN
CHI@LV W4,SPREAD,CHI,NEW_2025,0.5,-2.400000000000002,NEGATIVE,False,WIN
CHI@LV W4,TOTAL,OVER,CURRENT,0.3837209302325581,-14.027906976744193,NEGATIVE,False,WIN
CHI@LV W4,TOTAL,OVER,NEW_2025,0.43478260869565216,-8.921739130434785,NEGATIVE,False,WIN
CHI@LV W4,TOTAL,UNDER,CURRENT,0.6162790697674418,9.227906976744183,HIGH,True,LOSS
CHI@LV W4,TOTAL,UNDER,NEW_2025,0.5652173913043478,4.121739130434776,MEDIUM,True,LOSS
GB@DAL W4,SPREAD,DAL,CURRENT,0.6785714285714286,15.457142857142859,HIGH,True,WIN
GB@DAL W4,SPREAD,DAL,NEW_2025,0.7692307692307693,24.523076923076925,HIGH,True,WIN
GB@DAL W4,SPREAD,GB,CURRENT,0.3214285714285714,-20.257142857142863,NEGATIVE,False,LOSS
GB@DAL W4,SPREAD,GB,NEW_2025,0.23076923076923078,-29.323076923076925,NEGATIVE,False,LOSS
GB@DAL W4,TOTAL,OVER,CURRENT,0.5496688741721855,2.566887417218544,MEDIUM,True,WIN
GB@DAL W4,TOTAL,OVER,NEW_2025,0.5423728813559322,1.837288135593218,LOW,True,WIN
GB@DAL W4,TOTAL,UNDER,CURRENT,0.4503311258278145,-7.366887417218554,NEGATIVE,False,LOSS
GB@DAL W4,TOTAL,UNDER,NEW_2025,0.4576271186440678,-6.637288135593222,NEGATIVE,False,LOSS
NYJ@MIA W4,SPREAD,MIA,CURRENT,0.4694835680751174,-5.451643192488264,NEGATIVE,False,WIN
