team,season,week,off_epa_per_play,def_epa_per_play,plays_offensive,plays_defensive,data_source
CLE,2023,18,-0.09441286325454712,-0.15382026135921478,1455,1318,rolling
CLE,2024,1,-0.09808863699436188,-0.140292689204216,1526,1400,previous_season
CLE,2024,2,-0.2442834973335266,-0.03779791668057442,98,84,rolling
CLE,2024,3,-0.10605983436107635,-0.03626835346221924,186,158,rolling
CLE,2024,4,-0.15060950815677643,-0.07577487081289291,268,248,rolling
CLE,2024,5,-0.14270707964897156,-0.07554894685745239,341,323,rolling
CLE,2024,6,-0.15232022106647491,-0.050504717975854874,427,405,rolling
CLE,2024,7,-0.13979245722293854,-0.0442517027258873,503,484,rolling
CLE,2024,8,-0.14754566550254822,-0.05194142460823059,601,557,rolling
CLE,2024,9,-0.11457531154155731,-0.03752896934747696,686,645,rolling
CLE,2024,10,-0.13320839405059814,-0.04026482254266739,782,720,rolling
CLE,2024,11,-0.13320839405059814,-0.04026482254266739,782,720,rolling
CLE,2024,12,-0.1269340217113495,-0.016704391688108444,873,793,rolling
CLE,2024,13,-0.12068334966897964,-0.02025279402732849,947,877,rolling
CLE,2024,14,-0.1102423220872879,-0.01056884229183197,1056,962,rolling
CLE,2024,15,-0.11593085527420044,-0.011971560306847095,1148,1043,rolling
CLE,2024,16,-0.12950536608695984,-0.017434438690543175,1223,1135,rolling
CLE,2024,17,-0.13476863503456116,-0.014437135308980942,1300,1205,rolling
CLE,2024,18,-0.14489789307117462,-0.018125956878066063,1392,1280,rolling
CLE,2025,1,-0.15061743557453156,-0.011197064071893692,1468,1365,previous_season
CLE,2025,2,-0.08810140937566757,-0.06649989634752274,90,68,rolling
CLE,2025,3,-0.15826062858104706,0.022397959604859352,182,145,rolling
CLE,2025,4,-0.13843809068202972,-0.020149266347289085,261,228,rolling
CLE,2025,5,-0.19881068170070648,-0.03640684485435486,347,307,rolling
CLE,2025,6,-0.15988774597644806,-0.02004733309149742,436,386,rolling
CLE,2025,7,-0.14541012048721313,0.0017121221171692014,533,460,rolling
CLE,2025,8,-0.13446636497974396,-0.057621221989393234,606,536,rolling
CLE,2025,9,-0.1518004983663559,-0.050974536687135696,674,620,rolling
CLE,2025,10,-0.1518004983663559,-0.050974536687135696,674,620,rolling
CLE,2025,11,-0.1518004983663559,-0.050974536687135696,674,620,rolling
CLE,2025,12,-0.1518004983663559,-0.050974536687135696,674,620,rolling
CLE,2025,13,-0.1518004983663559,-0.050974536687135696,674,620,rolling
CLE,2025,14,-0.1518004983663559,-0.050974536687135696,674,620,rolling
CLE,2025,15,-0.1518004983663559,-0.050974536687135696,674,620,rolling
CLE,2025,16,-0.1518004983663559,-0.050974536687135696,674,620,rolling
CLE,2025,17,-0.1518004983663559,-0.050974536687135696,674,620,rolling
CLE,2025,18,-0.1518004983663559,-0.050974536687135696,674,620,rolling
DAL,2022,1,0.0,0.0,0,0,no_data
DAL,2022,2,-0.29307207465171814,-0.053906671702861786,87,77,rolling
DAL,2022,3,-0.14483726024627686,-0.007761738263070583,163,166,rolling
DAL,2022,4,-0.06572394073009491,-0.013059848919510841,245,256,rolling
DAL,2022,5,-0.05781196057796478,-0.0677129328250885,325,349,rolling
DAL,2022,6,-0.07321484386920929,-0.12146637588739395,394,434,rolling
DAL,2022,7,-0.07395119220018387,-0.0935635194182396,474,520,rolling
DAL,2022,8,-0.06658375263214111,-0.11755748838186264,553,592,rolling
DAL,2022,9,-0.019935211166739464,-0.09809327125549316,626,690,rolling
DAL,2022,10,-0.019935211166739464,-0.09809327125549316,626,690,rolling
DAL,2022,11,-0.009039248339831829,-0.07622657716274261,725,772,rolling
DAL,2022,12,0.020366594195365906,-0.09776490926742554,810,851,rolling
DAL,2022,13,0.025615975260734558,-0.09156036376953125,900,931,rolling
DAL,2022,14,0.037639450281858444,-0.10640329122543335,986,1020,rolling
DAL,2022,15,0.0338338240981102,-0.10090591758489609,1073,1104,rolling
DAL,2022,16,0.03659716248512268,-0.08563832193613052,1167,1193,rolling
DAL,2022,17,0.04184190183877945,-0.07700476795434952,1257,1282,rolling
DAL,2022,18,0.04520657658576965,-0.08021651953458786,1350,1363,rolling
DAL,2023,1,0.016726680099964142,-0.08451566845178604,1435,1448,previous_season
DAL,2023,2,0.10206099599599838,-0.5010443925857544,72,84,rolling
DAL,2023,3,0.07335095852613449,-0.4184139668941498,175,149,rolling
DAL,2023,4,0.06540250778198242,-0.2027694284915924,271,226,rolling
DAL,2023,5,0.0638965368270874,-0.2681666612625122,356,300,rolling
DAL,2023,6,0.0018376302905380726,-0.17459344863891602,419,390,rolling
DAL,2023,7,0.0015703607350587845,-0.1537863314151764,498,476,rolling
DAL,2023,8,0.0015703607350587845,-0.1537863314151764,498,476,rolling
DAL,2023,9,0.027543559670448303,-0.14931955933570862,579,556,rolling
DAL,2023,10,0.04398920387029648,-0.10397326946258545,669,636,rolling
DAL,2023,11,0.06864762306213379,-0.11040443181991577,761,714,rolling
DAL,2023,12,0.0781349167227745,-0.11860112100839615,847,790,rolling
DAL,2023,13,0.09646626561880112,-0.12522593140602112,917,883,rolling
DAL,2023,14,0.10617579519748688,-0.10152333229780197,1021,970,rolling
DAL,2023,15,0.10717761516571045,-0.1050531417131424,1117,1041,rolling
DAL,2023,16,0.09698024392127991,-0.08110690116882324,1187,1122,rolling
DAL,2023,17,0.09838224202394485,-0.06708350032567978,1269,1203,rolling
DAL,2023,18,0.08971749991178513,-0.06588094681501389,1351,1288,rolling
DAL,2024,1,0.09432646632194519,-0.07652170956134796,1435,1351,previous_season
DAL,2024,2,-0.03779791668057442,-0.2442834973335266,84,98,rolling
DAL,2024,3,-0.05630575865507126,0.002125863451510668,171,170,rolling
DAL,2024,4,-0.013163723051548004,0.041860632598400116,268,251,rolling
DAL,2024,5,0.012568391859531403,0.03600570932030678,339,334,rolling
DAL,2024,6,0.03072359785437584,0.03513699024915695,432,411,rolling
DAL,2024,7,-0.019457170739769936,0.08069313317537308,517,496,rolling
DAL,2024,8,-0.019457170739769936,0.08069313317537308,517,496,rolling
DAL,2024,9,-0.013423910364508629,0.084625244140625,598,580,rolling
DAL,2024,10,-0.01687476970255375,0.07709105312824249,692,654,rolling
DAL,2024,11,-0.0628129318356514,0.06568702310323715,767,739,rolling
DAL,2024,12,-0.08135271072387695,0.07005051523447037,866,820,rolling
DAL,2024,13,-0.07098936289548874,0.05660143867135048,956,910,rolling
DAL,2024,14,-0.06978851556777954,0.03968905657529831,1049,994,rolling
DAL,2024,15,-0.06310044974088669,0.04656261205673218,1126,1081,rolling
DAL,2024,16,-0.045206643640995026,0.03759923577308655,1214,1157,rolling
DAL,2024,17,-0.03905303031206131,0.03679605945944786,1294,1243,rolling
DAL,2024,18,-0.05141874775290489,0.04822985455393791,1371,1324,rolling
DAL,2025,1,-0.04503929987549782,0.0510651059448719,1471,1397,previous_season
DAL,2025,2,0.13882450759410858,0.1710982322692871,74,77,rolling
DAL,2025,3,0.13628457486629486,0.17922084033489227,190,165,rolling
DAL,2025,4,0.09204486757516861,0.18651609122753143,277,237,rolling
DAL,2025,5,0.12584038078784943,0.20418427884578705,366,342,rolling
DAL,2025,6,0.15035566687583923,0.1643752157688141,447,440,rolling
DAL,2025,7,0.15403535962104797,0.16279654204845428,520,524,rolling
DAL,2025,8,0.15943405032157898,0.12380903214216232,605,613,rolling
DAL,2025,9,0.1465277373790741,0.14762091636657715,699,691,rolling
DAL,2025,10,0.1465277373790741,0.14762091636657715,699,691,rolling
DAL,2025,11,0.1465277373790741,0.14762091636657715,699,691,rolling
DAL,2025,12,0.1465277373790741,0.14762091636657715,699,691,rolling
DAL,2025,13,0.1465277373790741,0.14762091636657715,699,691,rolling
DAL,2025,14,0.1465277373790741,0.14762091636657715,699,691,rolling
DAL,2025,15,0.1465277373790741,0.14762091636657715,699,691,rolling
DAL,2025,16,0.1465277373790741,0.14762091636657715,699,691,rolling
DAL,2025,17,0.1465277373790741,0.14762091636657715,699,691,rolling
DAL,2025,18,0.1465277373790741,0.14762091636657715,699,691,rolling
DEN,2022,1,0.0,0.0,0,0,no_data
DEN,2022,2,0.057771503925323486,0.0716751292347908,82,66,rolling
DEN,2022,3,0.008226980455219746,-0.02573815919458866,175,143,rolling
DEN,2022,4,-0.06741995364427567,-0.10057026892900467,268,213,rolling
DEN,2022,5,-0.0911470502614975,-0.07730043679475784,338,308,rolling
DEN,2022,6,-0.11221390217542648,-0.09676702320575714,431,405,rolling
DEN,2022,7,-0.10994939506053925,-0.08484966307878494,507,516,rolling
DEN,2022,8,-0.1181369423866272,-0.08323869109153748,600,595,rolling
DEN,2022,9,-0.10274184495210648,-0.07581975311040878,677,685,rolling
DEN,2022,10,-0.10274184495210648,-0.07581975311040878,677,685,rolling
DEN,2022,11,-0.10223259776830673,-0.07285138964653015,777,764,rolling
DEN,2022,12,-0.0925009697675705,-0.05806427448987961,857,847,rolling
DEN,2022,13,-0.09907901287078857,-0.05048787221312523,935,928,rolling
DEN,2022,14,-0.09933334589004517,-0.05510134994983673,1003,1015,rolling
DEN,2022,15,-0.09491904824972153,-0.04438924044370651,1096,1100,rolling
DEN,2022,16,-0.0937170535326004,-0.05423958972096443,1180,1181,rolling
DEN,2022,17,-0.10173501819372177,-0.030620181933045387,1261,1262,rolling
DEN,2022,18,-0.09409007430076599,-0.026780162006616592,1347,1338,rolling
DEN,2023,1,-0.08103931695222855,-0.017907027155160904,1429,1424,previous_season
DEN,2023,2,0.06243967264890671,0.1235794723033905,77,70,rolling
DEN,2023,3,0.0854061022400856,0.12612444162368774,159,163,rolling
DEN,2023,4,0.008669192902743816,0.25200754404067993,242,256,rolling
DEN,2023,5,0.04421088099479675,0.2021307796239853,309,346,rolling
DEN,2023,6,0.015625396743416786,0.17816162109375,389,430,rolling
DEN,2023,7,-0.015558714047074318,0.14716693758964539,453,514,rolling
DEN,2023,8,-0.0006711004534736276,0.13693323731422424,528,595,rolling
DEN,2023,9,-0.0027215953450649977,0.0970410630106926,614,666,rolling
DEN,2023,10,-0.0027215953450649977,0.0970410630106926,614,666,rolling
DEN,2023,11,-0.006521183531731367,0.07737792283296585,712,732,rolling
DEN,2023,12,-0.012310491874814034,0.0630667433142662,782,821,rolling
DEN,2023,13,-0.00892418622970581,0.038525793701410294,869,909,rolling
DEN,2023,14,-0.01999746263027191,0.029734298586845398,945,997,rolling
DEN,2023,15,-0.02854977734386921,-0.0017500967951491475,1027,1078,rolling
DEN,2023,16,-0.032568883150815964,0.015406260266900063,1107,1160,rolling
DEN,2023,17,-0.04606443643569946,0.004751206841319799,1192,1237,rolling
DEN,2023,18,-0.04523172602057457,-0.0033518511336296797,1279,1318,rolling
DEN,2024,1,-0.04513326287269592,0.0046297465451061726,1354,1398,previous_season
DEN,2024,2,-0.13299542665481567,-0.04761457443237305,93,85,rolling
DEN,2024,3,-0.12713639438152313,-0.02887551672756672,169,167,rolling
DEN,2024,4,-0.057019706815481186,-0.09948541969060898,250,237,rolling
DEN,2024,5,-0.0987873449921608,-0.13409912586212158,326,332,rolling
DEN,2024,6,-0.07176607847213745,-0.14213141798973083,411,417,rolling
DEN,2024,7,-0.0683186948299408,-0.09954884648323059,482,512,rolling
DEN,2024,8,-0.049102652817964554,-0.12738485634326935,563,600,rolling
DEN,2024,9,-0.03471902385354042,-0.1268378049135208,649,678,rolling
DEN,2024,10,-0.044521499425172806,-0.08220794051885605,735,750,rolling
DEN,2024,11,-0.04161638021469116,-0.07242540270090103,810,830,rolling
DEN,2024,12,-0.013172031380236149,-0.08058759570121765,886,906,rolling
DEN,2024,13,-0.004493250045925379,-0.08102678507566452,972,1003,rolling
DEN,2024,14,0.003053013700991869,-0.07499877363443375,1057,1112,rolling
DEN,2024,15,0.003053013700991869,-0.07499877363443375,1057,1112,rolling
DEN,2024,16,-0.010880451649427414,-0.09845646470785141,1138,1204,rolling
DEN,2024,17,-0.0003217811172362417,-0.07911237329244614,1221,1284,rolling
DEN,2024,18,0.006379036698490381,-0.06406917423009872,1295,1390,rolling
DEN,2025,1,0.02579963207244873,-0.07245148718357086,1382,1439,previous_season
DEN,2025,2,-0.10953812301158905,-0.21870389580726624,92,77,rolling
DEN,2025,3,0.014295095577836037,-0.020303260535001755,167,164,rolling
DEN,2025,4,-0.018001815304160118,-0.03591960296034813,236,267,rolling
DEN,2025,5,0.035612162202596664,-0.06012310832738876,329,335,rolling
DEN,2025,6,0.04166817665100098,-0.04952986165881157,424,414,rolling
DEN,2025,7,0.018935490399599075,-0.06423681974411011,499,490,rolling
DEN,2025,8,0.03356651961803436,-0.03079184517264366,599,586,rolling
DEN,2025,9,0.0682680606842041,-0.017762847244739532,677,680,rolling
DEN,2025,10,0.0682680606842041,-0.017762847244739532,677,680,rolling
DEN,2025,11,0.0682680606842041,-0.017762847244739532,677,680,rolling
DEN,2025,12,0.0682680606842041,-0.017762847244739532,677,680,rolling
DEN,2025,13,0.0682680606842041,-0.017762847244739532,677,680,rolling
DEN,2025,14,0.0682680606842041,-0.017762847244739532,677,680,rolling
DEN,2025,15,0.0682680606842041,-0.017762847244739532,677,680,rolling
DEN,2025,16,0.0682680606842041,-0.017762847244739532,677,680,rolling
DEN,2025,17,0.0682680606842041,-0.017762847244739532,677,680,rolling
DEN,2025,18,0.0682680606842041,-0.017762847244739532,677,680,rolling
DET,2022,1,0.0,0.0,0,0,no_data
DET,2022,2,0.08304394036531448,0.1323627084493637,89,97,rolling
DET,2022,3,0.08570041507482529,0.061846308410167694,169,188,rolling
DET,2022,4,0.030576417222619057,0.02293672040104866,264,274,rolling
DET,2022,5,0.07495897263288498,0.09761808067560196,359,362,rolling
DET,2022,6,0.003894191235303879,0.10055696219205856,436,435,rolling
DET,2022,7,0.003894191235303879,0.10055696219205856,436,435,rolling
DET,2022,8,-0.03788019344210625,0.081662118434906,508,514,rolling
DET,2022,9,-0.013168985024094582,0.10230603814125061,587,593,rolling
DET,2022,10,-0.020960897207260132,0.07570019364356995,660,673,rolling
DET,2022,11,-0.00825800932943821,0.07184027880430222,737,750,rolling
DET,2022,12,0.003073117695748806,0.05544285476207733,820,841,rolling
DET,2022,13,0.008135874755680561,0.058884598314762115,906,933,rolling
DET,2022,14,0.0296599343419075,0.04678617790341377,996,1006,rolling
DET,2022,15,0.03995032235980034,0.04682328179478645,1083,1087,rolling
DET,2022,16,0.03494632989168167,0.03508629649877548,1165,1167,rolling
DET,2022,17,0.04190746694803238,0.053782716393470764,1246,1255,rolling
DET,2022,18,0.05216698348522186,0.03854949772357941,1333,1325,rolling
DET,2023,1,0.04773557931184769,0.03142522647976875,1411,1399,previous_season
DET,2023,2,-0.04624488577246666,-0.0794980451464653,86,81,rolling
DET,2023,3,-0.036407388746738434,0.012814202345907688,165,173,rolling
DET,2023,4,-0.05895264446735382,-0.08421129733324051,248,257,rolling
DET,2023,5,-0.020472977310419083,-0.09735553711652756,341,331,rolling
DET,2023,6,0.020262496545910835,-0.0894780382514,417,421,rolling
DET,2023,7,0.02339342050254345,-0.10541490465402603,503,492,rolling
DET,2023,8,0.0011192983947694302,-0.04684807360172272,590,563,rolling
DET,2023,9,-0.017119290307164192,-0.08491803705692291,690,624,rolling
DET,2023,10,-0.017119290307164192,-0.08491803705692291,690,624,rolling
DET,2023,11,0.019198758527636528,-0.04672278091311455,772,713,rolling
DET,2023,12,0.01890365593135357,-0.037248943001031876,848,805,rolling
DET,2023,13,0.005215022712945938,-0.03202078863978386,943,879,rolling
DET,2023,14,0.008717714808881283,-0.03453226014971733,1020,965,rolling
DET,2023,15,-0.006996797863394022,-0.030394872650504112,1103,1048,rolling
DET,2023,16,0.010160679928958416,-0.034208301454782486,1185,1128,rolling
DET,2023,17,0.018107159063220024,-0.03135281056165695,1285,1197,rolling
DET,2023,18,0.013952168636023998,-0.032187674194574356,1370,1279,rolling
DET,2024,1,0.01834959164261818,-0.03245506435632706,1443,1370,previous_season
DET,2024,2,0.09335210174322128,0.05288204550743103,78,93,rolling
DET,2024,3,-0.004924618639051914,0.02396000735461712,178,156,rolling
DET,2024,4,-0.00570370489731431,-0.026578359305858612,263,228,rolling
DET,2024,5,0.06362967938184738,0.007652545813471079,331,335,rolling
DET,2024,6,0.06362967938184738,0.007652545813471079,331,335,rolling
DET,2024,7,0.11212480813264847,-0.049448464065790176,416,420,rolling
DET,2024,8,0.1011742427945137,-0.04064689949154854,494,496,rolling
DET,2024,9,0.11046504974365234,-0.08643615990877151,558,592,rolling
DET,2024,10,0.11016084998846054,-0.08279498666524887,630,672,rolling
DET,2024,11,0.08867133408784866,-0.08750540763139725,711,758,rolling
DET,2024,12,0.1290050745010376,-0.09609916806221008,802,825,rolling
DET,2024,13,0.12746849656105042,-0.10200891643762589,890,894,rolling
DET,2024,14,0.12147702276706696,-0.0925450548529625,974,974,rolling
DET,2024,15,0.11755119264125824,-0.07880038768053055,1068,1043,rolling
DET,2024,16,0.12309739738702774,-0.04357817769050598,1167,1133,rolling
DET,2024,17,0.13326004147529602,-0.040826793760061264,1248,1216,rolling
DET,2024,18,0.14610356092453003,-0.02532797120511532,1331,1299,rolling
DET,2025,1,0.13956421613693237,-0.03834669664502144,1415,1379,previous_season
DET,2025,2,-0.053930364549160004,0.1847870945930481,83,60,rolling
DET,2025,3,0.11835513263940811,0.0038052324671298265,160,146,rolling
DET,2025,4,0.1772245317697525,0.05571354925632477,246,220,rolling
DET,2025,5,0.11389033496379852,-0.06731364876031876,325,306,rolling
DET,2025,6,0.12839432060718536,-0.057323649525642395,404,386,rolling
DET,2025,7,0.11942949146032333,-0.011154232546687126,473,460,rolling
DET,2025,8,0.08789107948541641,-0.05507507175207138,556,544,rolling
DET,2025,9,0.08789107948541641,-0.05507507175207138,556,544,rolling
DET,2025,10,0.08789107948541641,-0.05507507175207138,556,544,rolling
DET,2025,11,0.08789107948541641,-0.05507507175207138,556,544,rolling
DET,2025,12,0.08789107948541641,-0.05507507175207138,556,544,rolling
DET,2025,13,0.08789107948541641,-0.05507507175207138,556,544,rolling
DET,2025,14,0.08789107948541641,-0.05507507175207138,556,544,rolling
DET,2025,15,0.08789107948541641,-0.05507507175207138,556,544,rolling
DET,2025,16,0.08789107948541641,-0.05507507175207138,556,544,rolling
DET,2025,17,0.08789107948541641,-0.05507507175207138,556,544,rolling
DET,2025,18,0.08789107948541641,-0.05507507175207138,556,544,rolling
GB,2022,1,0.0,0.0,0,0,no_data
GB,2022,2,-0.17087678611278534,0.08175316452980042,74,78,rolling
GB,2022,3,0.0016460480401292443,0.011003279127180576,155,133,rolling
GB,2022,4,-0.023872915655374527,-0.03667966276407242,233,213,rolling
GB,2022,5,-0.0209407489746809,-0.03353600576519966,324,290,rolling
GB,2022,6,0.007355380803346634,0.016921689733862877,404,366,rolling
GB,2022,7,-0.05076976120471954,0.002995949238538742,495,437,rolling
GB,2022,8,-0.05164133384823799,-0.000548696902114898,565,528,rolling
GB,2022,9,-0.047263313084840775,0.01388484239578247,644,599,rolling
GB,2022,10,-0.05546797811985016,0.003293185029178858,724,672,rolling
GB,2022,11,-0.03886028006672859,0.010556424036622047,806,771,rolling
GB,2022,12,-0.03993150219321251,0.019815651699900627,878,850,rolling
GB,2022,13,-0.02541353367269039,0.03523825854063034,944,948,rolling
GB,2022,14,-0.013706698082387447,0.033222299069166183,1025,1013,rolling
GB,2022,15,-0.013706698082387447,0.033222299069166183,1025,1013,rolling
GB,2022,16,-0.007756350561976433,0.025758877396583557,1106,1073,rolling
GB,2022,17,-0.006998464930802584,0.016898928210139275,1189,1136,rolling
GB,2022,18,-9.013988164952025e-05,6.793592183385044e-05,1269,1212,rolling
GB,2023,1,-0.0053824069909751415,-0.001628957805223763,1343,1290,previous_season
GB,2023,2,0.11037229001522064,-0.16490913927555084,79,90,rolling
GB,2023,3,0.08619271963834763,-0.05912798270583153,148,187,rolling
GB,2023,4,0.02256038226187229,-0.06868911534547806,241,266,rolling
GB,2023,5,-0.016334375366568565,-0.02961653470993042,315,359,rolling
GB,2023,6,-0.046956248581409454,-0.04864665865898132,385,441,rolling
GB,2023,7,-0.046956248581409454,-0.04864665865898132,385,441,rolling
GB,2023,8,-0.026280459016561508,-0.02860354259610176,466,516,rolling
GB,2023,9,-0.04913121834397316,-0.01680433563888073,552,600,rolling
GB,2023,10,-0.05601775273680687,-0.056327469646930695,638,674,rolling
GB,2023,11,-0.04385064169764519,-0.04045796021819115,721,755,rolling
GB,2023,12,-0.03713924437761307,-0.03437267243862152,810,834,rolling
GB,2023,13,-0.03194984048604965,-0.04281952232122421,884,929,rolling
GB,2023,14,-0.010011548176407814,-0.028939206153154373,963,1008,rolling
GB,2023,15,-0.008227857761085033,-0.025960056111216545,1046,1083,rolling
GB,2023,16,-0.005164520815014839,-0.006168930791318417,1123,1159,rolling
GB,2023,17,0.01230208296328783,0.007062839809805155,1207,1242,rolling
GB,2023,18,0.02433987706899643,-0.0029173551592975855,1293,1312,rolling
GB,2024,1,0.02943878434598446,-0.0019253488862887025,1361,1372,previous_season
GB,2024,2,0.09159693866968155,0.10358545184135437,85,95,rolling
GB,2024,3,0.04680798575282097,0.01877634786069393,168,164,rolling
GB,2024,4,0.051906369626522064,-0.059262312948703766,249,232,rolling
GB,2024,5,0.017844757065176964,-0.04282207414507866,342,320,rolling
GB,2024,6,0.015781184658408165,-0.04976697266101837,419,411,rolling
GB,2024,7,0.0410570353269577,-0.06223848834633827,510,486,rolling
GB,2024,8,0.03967677801847458,-0.04793151468038559,585,565,rolling
GB,2024,9,0.051913436502218246,-0.03471260517835617,675,642,rolling
GB,2024,10,0.04049476981163025,-0.02034124732017517,755,714,rolling
GB,2024,11,0.04049476981163025,-0.02034124732017517,755,714,rolling
GB,2024,12,0.055805105715990067,-0.0037420152220875025,811,799,rolling
GB,2024,13,0.06447737663984299,-0.025055045261979103,897,866,rolling
GB,2024,14,0.08036507666110992,-0.015411906875669956,969,955,rolling
GB,2024,15,0.08268193155527115,-0.0071423351764678955,1038,1049,rolling
GB,2024,16,0.08308800309896469,-0.019711507484316826,1118,1125,rolling
GB,2024,17,0.09470587968826294,-0.03428417816758156,1202,1195,rolling
GB,2024,18,0.0869901180267334,-0.03376612812280655,1279,1286,rolling
GB,2025,1,0.07224715501070023,-0.039477813988924026,1357,1367,previous_season
GB,2025,2,0.1847870945930481,-0.053930364549160004,60,83,rolling
GB,2025,3,0.10367795079946518,-0.06189557537436485,145,169,rolling
GB,2025,4,0.031541962176561356,-0.07173090428113937,228,248,rolling
GB,2025,5,0.09855342656373978,0.008225200697779655,333,337,rolling
GB,2025,6,0.09855342656373978,0.008225200697779655,333,337,rolling
GB,2025,7,0.12047989666461945,0.025325076654553413,407,418,rolling
GB,2025,8,0.12109579145908356,0.027746601030230522,479,506,rolling
GB,2025,9,0.12850478291511536,0.026257148012518883,562,586,rolling
GB,2025,10,0.12850478291511536,0.026257148012518883,562,586,rolling
GB,2025,11,0.12850478291511536,0.026257148012518883,562,586,rolling
GB,2025,12,0.12850478291511536,0.026257148012518883,562,586,rolling
GB,2025,13,0.12850478291511536,0.026257148012518883,562,586,rolling
GB,2025,14,0.12850478291511536,0.026257148012518883,562,586,rolling
GB,2025,15,0.12850478291511536,0.026257148012518883,562,586,rolling
GB,2025,16,0.12850478291511536,0.026257148012518883,562,586,rolling
GB,2025,17,0.12850478291511536,0.026257148012518883,562,586,rolling
GB,2025,18,0.12850478291511536,0.026257148012518883,562,586,rolling
HOU,2022,1,0.0,0.0,0,0,no_data
HOU,2022,2,-0.06214400380849838,-0.020282218232750893,92,110,rolling
HOU,2022,3,-0.08359979093074799,-0.027234401553869247,169,203,rolling
HOU,2022,4,-0.06544306874275208,-0.02498454600572586,243,286,rolling
HOU,2022,5,-0.07659122347831726,-0.007912082597613335,316,376,rolling
HOU,2022,6,-0.061118002980947495,-0.02668854221701622,390,462,rolling
HOU,2022,7,-0.061118002980947495,-0.02668854221701622,390,462,rolling
HOU,2022,8,-0.05146735906600952,0.009738964959979057,470,535,rolling
HOU,2022,9,-0.07386165112257004,0.0001189669783343561,539,612,rolling
HOU,2022,10,-0.07457241415977478,0.014098246581852436,613,690,rolling
HOU,2022,11,-0.06535637378692627,0.022118546068668365,694,778,rolling
HOU,2022,12,-0.08696573227643967,0.015463248826563358,764,863,rolling
HOU,2022,13,-0.10754471272230148,0.004946814384311438,841,957,rolling
HOU,2022,14,-0.1304859220981598,-0.0063951569609344006,924,1038,rolling
HOU,2022,15,-0.1224580854177475,-0.0066195265389978886,1008,1125,rolling
HOU,2022,16,-0.11469714343547821,-0.0018168181413784623,1087,1218,rolling
HOU,2022,17,-0.1130804643034935,-0.014125838875770569,1167,1294,rolling
HOU,2022,18,-0.13343694806098938,-0.013496274128556252,1252,1371,rolling
HOU,2023,1,-0.13066014647483826,-0.019085587933659554,1332,1462,previous_season
HOU,2023,2,-0.23312866687774658,-0.0527375154197216,93,79,rolling
HOU,2023,3,-0.12968730926513672,0.03946680948138237,195,154,rolling
HOU,2023,4,-0.03787655383348465,-0.02007296495139599,270,246,rolling
HOU,2023,5,-0.004334083758294582,-0.07016510516405106,357,319,rolling
HOU,2023,6,-0.014003162272274494,-0.06596363335847855,432,417,rolling
HOU,2023,7,-0.008104335516691208,-0.06456922739744186,509,514,rolling
HOU,2023,8,-0.008104335516691208,-0.06456922739744186,509,514,rolling
HOU,2023,9,-0.01240543369203806,-0.058543987572193146,580,596,rolling
HOU,2023,10,0.008909129537642002,-0.02936973050236702,668,683,rolling
HOU,2023,11,0.01950783096253872,-0.02062440849840641,762,765,rolling
HOU,2023,12,0.015709759667515755,-0.022950226441025734,840,836,rolling
HOU,2023,13,0.011913826689124107,-0.015361336059868336,917,926,rolling
HOU,2023,14,0.005522522144019604,-0.025316450744867325,1005,1002,rolling
HOU,2023,15,-0.017677150666713715,-0.019846107810735703,1079,1089,rolling
HOU,2023,16,-0.021575873717665672,-0.02922018989920616,1175,1168,rolling
HOU,2023,17,-0.02874559909105301,-0.020794982090592384,1266,1261,rolling
HOU,2023,18,-0.0240962952375412,-0.038172852247953415,1340,1329,rolling
HOU,2024,1,-0.019295604899525642,-0.036994896829128265,1417,1413,previous_season
HOU,2024,2,0.12762077152729034,0.09467652440071106,96,59,rolling
HOU,2024,3,0.04057693108916283,-0.040956608951091766,178,149,rolling
HOU,2024,4,-0.05796270817518234,0.014789685606956482,264,228,rolling
HOU,2024,5,-0.017887098714709282,0.039647508412599564,355,304,rolling
HOU,2024,6,-0.01963171735405922,0.02583780139684677,439,386,rolling
HOU,2024,7,0.0018943455070257187,-0.019199451431632042,523,472,rolling
HOU,2024,8,0.0069058979861438274,-0.01241374108940363,602,547,rolling
HOU,2024,9,0.0036284334491938353,-0.015238919295370579,693,632,rolling
HOU,2024,10,0.0045892419293522835,-0.0015399628318846226,788,705,rolling
HOU,2024,11,-0.008094443008303642,-0.009467787109315395,874,786,rolling
HOU,2024,12,0.0019101232755929232,-0.033576950430870056,955,885,rolling
HOU,2024,13,-0.005679300520569086,-0.031051743775606155,1032,974,rolling
HOU,2024,14,0.0009386632009409368,-0.027945419773459435,1111,1060,rolling
HOU,2024,15,0.0009386632009409368,-0.027945419773459435,1111,1060,rolling
HOU,2024,16,-0.005380168091505766,-0.03815865516662598,1176,1143,rolling
HOU,2024,17,-0.0016309485072270036,-0.02810392715036869,1251,1229,rolling
HOU,2024,18,-0.016009347513318062,-0.011546554043889046,1321,1305,rolling
HOU,2025,1,-0.012292047031223774,-0.016509627923369408,1397,1382,previous_season
HOU,2025,2,-0.121307373046875,-0.07460019737482071,76,75,rolling
HOU,2025,3,-0.06725706160068512,-0.029141392558813095,137,172,rolling
HOU,2025,4,-0.12380873411893845,-0.06108720228075981,216,260,rolling
HOU,2025,5,-0.07062321156263351,-0.12800218164920807,298,323,rolling
