game_id,season,week,away,home,ol_pass_stress_away,ol_pass_stress_home,ol_chaos_index_away,ol_chaos_index_home,stress_diff,away_ol_continuity_full,home_ol_continuity_full,away_ol_continuity_count,home_ol_continuity_count,away_center_missing,home_center_missing,away_left_tackle_missing,home_left_tackle_missing,stress_z_score
2023_04_PIT_HOU,2023,4,PIT,HOU,0.0,-2.7755575615628914e-17,2,3,2.7755575615628914e-17,0,0,2,2,0,0,0,0,0.6724154201238071
2023_04_LA_IND,2023,4,LA,IND,0.0,-5.551115123125783e-17,1,3,5.551115123125783e-17,0,0,4,2,0,0,0,0,1.332403186002306
2023_04_TB_NO,2023,4,TB,NO,-2.7755575615628914e-17,0.0,0,0,-2.7755575615628914e-17,1,1,5,5,0,0,0,0,-0.6475601116331906
2023_04_WAS_PHI,2023,4,WAS,PHI,-5.551115123125783e-17,0.0,3,2,-5.551115123125783e-17,0,0,3,3,0,0,0,0,-1.3075478775116893
2023_04_CIN_TEN,2023,4,CIN,TEN,0.0,-5.551115123125783e-17,0,3,5.551115123125783e-17,1,0,5,3,0,0,0,0,1.332403186002306
2023_04_LV_LAC,2023,4,LV,LAC,-5.551115123125783e-17,0.0,3,3,-5.551115123125783e-17,0,0,3,2,0,0,0,0,-1.3075478775116893
2023_04_NE_DAL,2023,4,NE,DAL,-1.3877787807814457e-17,0.0,1,3,-1.3877787807814457e-17,0,0,4,1,0,0,0,0,-0.31756622869394113
2023_04_ARI_SF,2023,4,ARI,SF,-5.551115123125783e-17,-2.7755575615628914e-17,0,0,-2.7755575615628914e-17,1,1,5,5,0,0,0,0,-0.6475601116331906
2023_04_KC_NYJ,2023,4,KC,NYJ,-8.326672684688674e-17,-5.551115123125783e-17,0,1,-2.7755575615628914e-17,1,0,5,4,0,0,0,0,-0.6475601116331906
2023_04_SEA_NYG,2023,4,SEA,NYG,-5.551115123125783e-17,0.0,0,3,-5.551115123125783e-17,1,0,5,2,0,1,0,0,-1.3075478775116893
2023_05_CHI_WAS,2023,5,CHI,WAS,0.0,-5.551115123125783e-17,3,0,5.551115123125783e-17,0,1,2,5,1,0,0,0,1.332403186002306
2023_05_JAX_BUF,2023,5,JAX,BUF,0.0,0.0,4,3,0.0,0,0,1,3,0,0,0,0,0.01242765424530827
2023_05_HOU_ATL,2023,5,HOU,ATL,-5.551115123125783e-17,0.0,2,4,-5.551115123125783e-17,0,0,2,1,1,0,0,0,-1.3075478775116893
2023_05_CAR_DET,2023,5,CAR,DET,-5.551115123125783e-17,0.0,4,3,-5.551115123125783e-17,0,0,1,3,0,0,0,0,-1.3075478775116893
2023_05_TEN_IND,2023,5,TEN,IND,-8.326672684688674e-17,0.0,2,1,-8.326672684688674e-17,0,0,3,4,0,0,0,0,-1.9675356433901883
2023_05_NYG_MIA,2023,5,NYG,MIA,-5.551115123125783e-17,0.0,4,5,-5.551115123125783e-17,0,0,1,0,1,0,0,0,-1.3075478775116893
2023_05_NO_NE,2023,5,NO,NE,-2.7755575615628914e-17,-5.551115123125783e-17,3,2,2.7755575615628914e-17,0,0,2,3,0,0,0,0,0.6724154201238071
2023_05_BAL_PIT,2023,5,BAL,PIT,0.0,-8.326672684688674e-17,4,3,8.326672684688674e-17,0,0,1,3,0,0,0,0,1.9923909518808047
2023_05_CIN_ARI,2023,5,CIN,ARI,0.0,0.0,0,0,0.0,1,1,5,5,0,0,0,0,0.01242765424530827
2023_05_PHI_LA,2023,5,PHI,LA,-8.326672684688674e-17,0.0,0,2,-8.326672684688674e-17,1,0,5,3,0,0,0,0,-1.9675356433901883
2023_05_NYJ_DEN,2023,5,NYJ,DEN,0.0,0.0,3,0,0.0,0,1,2,5,0,0,0,0,0.01242765424530827
2023_05_KC_MIN,2023,5,KC,MIN,0.0,0.0,3,1,0.0,0,0,3,4,0,0,0,0,0.01242765424530827
2023_05_DAL_SF,2023,5,DAL,SF,0.0,0.0,1,3,0.0,0,0,4,3,0,0,0,0,0.01242765424530827
2023_05_GB_LV,2023,5,GB,LV,-8.326672684688674e-17,0.0,2,3,-8.326672684688674e-17,0,0,3,2,0,0,0,0,-1.9675356433901883
2023_06_DEN_KC,2023,6,DEN,KC,0.0,-5.551115123125783e-17,3,0,5.551115123125783e-17,0,1,3,5,0,0,0,0,1.332403186002306
2023_06_BAL_TEN,2023,6,BAL,TEN,-2.0816681711721685e-17,-5.551115123125783e-17,2,3,3.469446951953614e-17,0,0,3,2,0,0,0,0,0.8374123615934318
2023_06_WAS_ATL,2023,6,WAS,ATL,0.0,-5.551115123125783e-17,3,1,5.551115123125783e-17,0,0,2,4,0,0,0,0,1.332403186002306
2023_06_MIN_CHI,2023,6,MIN,CHI,-2.7755575615628914e-17,0.0,0,3,-2.7755575615628914e-17,1,0,5,2,0,1,0,0,-0.6475601116331906
2023_06_SEA_CIN,2023,6,SEA,CIN,0.0,0.0,1,0,0.0,0,1,3,5,0,0,0,0,0.01242765424530827
2023_06_SF_CLE,2023,6,SF,CLE,0.0,0.0,0,2,0.0,1,0,5,2,0,0,0,0,0.01242765424530827
2023_06_NO_HOU,2023,6,NO,HOU,-5.551115123125783e-17,-2.7755575615628914e-17,3,3,-2.7755575615628914e-17,0,0,2,3,0,1,0,0,-0.6475601116331906
2023_06_IND_JAX,2023,6,IND,JAX,-2.7755575615628914e-17,-2.7755575615628914e-17,1,2,0.0,0,0,4,3,0,0,0,0,0.01242765424530827
2023_06_CAR_MIA,2023,6,CAR,MIA,-5.551115123125783e-17,-3.469446951953614e-18,3,3,-5.204170427930421e-17,0,0,3,2,0,1,0,0,-1.2250494067768771
2023_06_NE_LV,2023,6,NE,LV,-2.7755575615628914e-17,-2.7755575615628914e-17,2,1,0.0,0,0,3,4,0,0,0,0,0.01242765424530827
2023_06_ARI_LA,2023,6,ARI,LA,-5.551115123125783e-17,0.0,0,0,-5.551115123125783e-17,1,1,5,5,0,0,0,0,-1.3075478775116893
2023_06_PHI_NYJ,2023,6,PHI,NYJ,-1.3877787807814457e-17,-5.551115123125783e-17,3,3,4.163336342344337e-17,0,0,2,1,0,0,0,0,1.0024093030630565
2023_06_DET_TB,2023,6,DET,TB,0.0,-4.163336342344337e-17,3,3,4.163336342344337e-17,0,0,2,3,0,0,0,0,1.0024093030630565
2023_06_NYG_BUF,2023,6,NYG,BUF,-5.551115123125783e-17,-5.204170427930421e-17,3,3,-3.469446951953614e-18,0,0,2,3,1,0,0,0,-0.07007081648950408
2023_06_DAL_LAC,2023,6,DAL,LAC,0.0,-8.326672684688674e-17,3,3,8.326672684688674e-17,0,0,3,3,0,0,0,0,1.9923909518808047
2023_07_JAX_NO,2023,7,JAX,NO,0.0,-2.7755575615628914e-17,1,2,2.7755575615628914e-17,0,0,4,2,0,0,0,0,0.6724154201238071
2023_07_DET_BAL,2023,7,DET,BAL,-5.551115123125783e-17,-2.7755575615628914e-17,3,5,-2.7755575615628914e-17,0,0,2,1,0,0,0,0,-0.6475601116331906
2023_07_LV_CHI,2023,7,LV,CHI,0.0,-2.7755575615628914e-17,1,4,2.7755575615628914e-17,0,0,4,1,0,0,0,0,0.6724154201238071
2023_07_CLE_IND,2023,7,CLE,IND,-2.7755575615628914e-17,0.0,2,3,-2.7755575615628914e-17,0,0,3,3,0,0,0,0,-0.6475601116331906
2023_07_BUF_NE,2023,7,BUF,NE,0.0,-5.551115123125783e-17,3,2,5.551115123125783e-17,0,0,3,2,0,0,0,0,1.332403186002306
2023_07_WAS_NYG,2023,7,WAS,NYG,0.0,-2.7755575615628914e-17,1,4,2.7755575615628914e-17,0,0,4,1,0,1,0,0,0.6724154201238071
2023_07_ATL_TB,2023,7,ATL,TB,-1.3877787807814457e-17,-8.326672684688674e-17,3,3,6.938893903907228e-17,0,0,3,3,0,0,0,0,1.6623970689415553
2023_07_PIT_LA,2023,7,PIT,LA,0.0,-5.551115123125783e-17,1,0,5.551115123125783e-17,0,1,3,5,0,0,0,0,1.332403186002306
2023_07_ARI_SEA,2023,7,ARI,SEA,0.0,-2.7755575615628914e-17,2,2,2.7755575615628914e-17,0,0,3,1,0,0,0,0,0.6724154201238071
2023_07_GB_DEN,2023,7,GB,DEN,-1.3877787807814457e-17,-1.3877787807814457e-17,0,3,0.0,1,0,5,3,0,0,0,0,0.01242765424530827
2023_07_LAC_KC,2023,7,LAC,KC,-5.551115123125783e-17,-6.938893903907228e-17,3,0,1.3877787807814457e-17,0,1,3,5,0,0,0,0,0.3424215371845577
2023_07_MIA_PHI,2023,7,MIA,PHI,-5.551115123125783e-17,-8.326672684688674e-17,3,1,2.7755575615628914e-17,0,0,2,4,1,0,0,0,0.6724154201238071
2023_07_SF_MIN,2023,7,SF,MIN,0.0,0.0,1,4,0.0,0,0,4,1,0,0,0,0,0.01242765424530827
2023_08_TB_BUF,2023,8,TB,BUF,-2.7755575615628914e-17,-4.163336342344337e-17,1,3,1.3877787807814457e-17,0,0,4,3,0,0,0,0,0.3424215371845577
2023_08_HOU_CAR,2023,8,HOU,CAR,0.0,0.0,4,2,0.0,0,0,2,3,1,0,0,0,0.01242765424530827
2023_08_LA_DAL,2023,8,LA,DAL,-5.551115123125783e-17,-2.7755575615628914e-17,1,3,-2.7755575615628914e-17,0,0,4,2,0,0,0,0,-0.6475601116331906
2023_08_MIN_GB,2023,8,MIN,GB,0.0,-8.326672684688674e-17,3,2,8.326672684688674e-17,0,0,3,3,0,0,0,0,1.9923909518808047
2023_08_NO_IND,2023,8,NO,IND,0.0,-5.551115123125783e-17,4,0,5.551115123125783e-17,0,1,1,5,0,0,0,0,1.332403186002306
2023_08_NE_MIA,2023,8,NE,MIA,-5.551115123125783e-17,0.0,3,5,-5.551115123125783e-17,0,0,3,0,0,1,0,0,-1.3075478775116893
2023_08_NYJ_NYG,2023,8,NYJ,NYG,-5.551115123125783e-17,0.0,1,2,-5.551115123125783e-17,0,0,3,3,1,0,0,0,-1.3075478775116893
2023_08_JAX_PIT,2023,8,JAX,PIT,0.0,-8.326672684688674e-17,0,3,8.326672684688674e-17,1,0,5,3,0,0,0,0,1.9923909518808047
2023_08_ATL_TEN,2023,8,ATL,TEN,0.0,-5.551115123125783e-17,3,3,5.551115123125783e-17,0,0,3,2,0,0,0,0,1.332403186002306
2023_08_PHI_WAS,2023,8,PHI,WAS,-5.551115123125783e-17,-4.163336342344337e-17,3,4,-1.3877787807814457e-17,0,0,3,0,0,0,0,0,-0.31756622869394113
2023_08_CLE_SEA,2023,8,CLE,SEA,0.0,-5.551115123125783e-17,3,5,5.551115123125783e-17,0,0,3,0,0,0,0,0,1.332403186002306
2023_08_BAL_ARI,2023,8,BAL,ARI,-5.551115123125783e-17,-5.551115123125783e-17,3,2,0.0,0,0,3,3,0,0,0,0,0.01242765424530827
2023_08_KC_DEN,2023,8,KC,DEN,0.0,0.0,3,3,0.0,0,0,3,3,0,0,0,0,0.01242765424530827
2023_08_CIN_SF,2023,8,CIN,SF,0.0,0.0,0,3,0.0,1,0,5,3,0,0,0,0,0.01242765424530827
2023_08_CHI_LAC,2023,8,CHI,LAC,0.0,-4.85722573273506e-17,3,0,4.85722573273506e-17,0,1,3,5,0,0,0,0,1.1674062445326812
2023_08_LV_DET,2023,8,LV,DET,0.0,-5.551115123125783e-17,3,2,5.551115123125783e-17,0,0,2,2,0,1,0,0,1.332403186002306
2023_09_TEN_PIT,2023,9,TEN,PIT,0.0,-6.938893903907228e-18,3,2,6.938893903907228e-18,0,0,2,3,0,0,0,0,0.17742459571493296
2023_09_MIA_KC,2023,9,MIA,KC,-2.7755575615628914e-17,-5.551115123125783e-17,4,3,2.7755575615628914e-17,0,0,0,3,0,0,0,0,0.6724154201238071
2023_09_MIN_ATL,2023,9,MIN,ATL,-5.551115123125783e-17,-2.7755575615628914e-17,1,0,-2.7755575615628914e-17,0,1,4,5,0,0,0,0,-0.6475601116331906
2023_09_SEA_BAL,2023,9,SEA,BAL,-2.7755575615628914e-17,-2.7755575615628914e-17,2,3,0.0,0,0,3,2,0,0,0,0,0.01242765424530827
2023_09_ARI_CLE,2023,9,ARI,CLE,-5.551115123125783e-17,-5.551115123125783e-17,3,4,0.0,0,0,3,1,0,0,0,0,0.01242765424530827
2023_09_LA_GB,2023,9,LA,GB,-5.551115123125783e-17,0.0,0,1,-5.551115123125783e-17,1,0,5,4,0,0,0,0,-1.3075478775116893
2023_09_TB_HOU,2023,9,TB,HOU,0.0,-2.7755575615628914e-17,4,3,2.7755575615628914e-17,0,0,2,2,0,0,0,0,0.6724154201238071
2023_09_WAS_NE,2023,9,WAS,NE,-8.326672684688674e-17,-5.204170427930421e-17,0,2,-3.122502256758253e-17,1,0,5,3,0,0,0,0,-0.7300585823680029
2023_09_CHI_NO,2023,9,CHI,NO,-5.551115123125783e-17,-5.551115123125783e-17,2,3,0.0,0,0,3,2,0,0,0,0,0.01242765424530827
2023_09_IND_CAR,2023,9,IND,CAR,0.0,-5.551115123125783e-17,0,0,5.551115123125783e-17,1,1,5,5,0,0,0,0,1.332403186002306
2023_09_NYG_LV,2023,9,NYG,LV,-5.551115123125783e-17,0.0,2,0,-5.551115123125783e-17,0,1,2,5,0,0,0,0,-1.3075478775116893
2023_09_DAL_PHI,2023,9,DAL,PHI,-5.551115123125783e-17,-2.7755575615628914e-17,1,2,-2.7755575615628914e-17,0,0,4,3,0,0,0,0,-0.6475601116331906
2023_09_BUF_CIN,2023,9,BUF,CIN,0.0,-5.551115123125783e-17,0,0,5.551115123125783e-17,1,1,5,5,0,0,0,0,1.332403186002306
2023_09_LAC_NYJ,2023,9,LAC,NYJ,0.0,0.0,3,3,0.0,0,0,3,2,0,0,0,0,0.01242765424530827
2023_10_CAR_CHI,2023,10,CAR,CHI,0.0,-5.551115123125783e-17,3,0,5.551115123125783e-17,0,1,3,5,0,0,0,0,1.332403186002306
2023_10_IND_NE,2023,10,IND,NE,-3.469446951953614e-17,0.0,1,0,-3.469446951953614e-17,0,1,4,5,0,0,0,0,-0.8125570531028152
2023_10_CLE_BAL,2023,10,CLE,BAL,0.0,-5.551115123125783e-17,1,0,5.551115123125783e-17,0,1,4,5,0,0,0,0,1.332403186002306
2023_10_HOU_CIN,2023,10,HOU,CIN,-4.163336342344337e-17,0.0,3,0,-4.163336342344337e-17,0,1,3,5,0,0,0,0,-0.97755399457244
2023_10_SF_JAX,2023,10,SF,JAX,0.0,0.0,3,3,0.0,0,0,1,2,0,0,0,0,0.01242765424530827
2023_10_NO_MIN,2023,10,NO,MIN,0.0,-2.7755575615628914e-17,3,1,2.7755575615628914e-17,0,0,3,4,0,0,0,0,0.6724154201238071
2023_10_GB_PIT,2023,10,GB,PIT,-2.7755575615628914e-17,-5.551115123125783e-17,3,0,2.7755575615628914e-17,0,1,3,5,0,0,0,0,0.6724154201238071
2023_10_TEN_TB,2023,10,TEN,TB,0.0,-2.7755575615628914e-17,2,0,2.7755575615628914e-17,0,1,2,5,0,0,0,0,0.6724154201238071
2023_10_ATL_ARI,2023,10,ATL,ARI,0.0,0.0,3,2,0.0,0,0,3,2,0,0,0,0,0.01242765424530827
2023_10_DET_LAC,2023,10,DET,LAC,-4.163336342344337e-17,0.0,2,3,-4.163336342344337e-17,0,0,2,3,0,0,0,0,-0.97755399457244
2023_10_NYG_DAL,2023,10,NYG,DAL,0.0,0.0,2,0,0.0,0,1,3,5,0,0,0,0,0.01242765424530827
2023_10_WAS_SEA,2023,10,WAS,SEA,0.0,0.0,0,1,0.0,1,0,5,4,0,0,0,0,0.01242765424530827
2023_10_NYJ_LV,2023,10,NYJ,LV,-5.551115123125783e-17,0.0,1,1,-5.551115123125783e-17,0,0,4,4,0,0,0,0,-1.3075478775116893
2023_10_DEN_BUF,2023,10,DEN,BUF,0.0,-6.938893903907228e-17,3,0,6.938893903907228e-17,0,1,3,5,0,0,0,0,1.6623970689415553
2023_11_CIN_BAL,2023,11,CIN,BAL,-5.551115123125783e-17,-2.7755575615628914e-17,0,4,-2.7755575615628914e-17,1,0,5,1,0,0,0,0,-0.6475601116331906
2023_11_DAL_CAR,2023,11,DAL,CAR,-9.71445146547012e-17,-5.551115123125783e-17,0,3,-4.163336342344337e-17,1,0,5,2,0,0,0,0,-0.97755399457244
2023_11_PIT_CLE,2023,11,PIT,CLE,-5.551115123125783e-17,0.0,3,3,-5.551115123125783e-17,0,0,3,3,0,0,0,0,-1.3075478775116893
2023_11_CHI_DET,2023,11,CHI,DET,-2.7755575615628914e-17,0.0,3,2,-2.7755575615628914e-17,0,0,1,3,0,0,0,0,-0.6475601116331906
2023_11_LAC_GB,2023,11,LAC,GB,-8.326672684688674e-17,0.0,3,5,-8.326672684688674e-17,0,0,3,1,0,0,0,0,-1.9675356433901883
2023_11_ARI_HOU,2023,11,ARI,HOU,-2.7755575615628914e-17,-8.326672684688674e-17,3,0,5.551115123125783e-17,0,1,2,5,0,0,0,0,1.332403186002306
2023_11_TEN_JAX,2023,11,TEN,JAX,-5.551115123125783e-17,-8.326672684688674e-17,1,3,2.7755575615628914e-17,0,0,3,3,0,0,0,0,0.6724154201238071
2023_11_LV_MIA,2023,11,LV,MIA,-2.7755575615628914e-17,-2.7755575615628914e-17,0,4,0.0,1,0,5,1,0,0,0,0,0.01242765424530827
2023_11_NYG_WAS,2023,11,NYG,WAS,0.0,-2.7755575615628914e-17,0,3,2.7755575615628914e-17,1,0,5,3,0,0,0,0,0.6724154201238071
2023_11_TB_SF,2023,11,TB,SF,-5.551115123125783e-17,0.0,0,0,-5.551115123125783e-17,1,1,5,5,0,0,0,0,-1.3075478775116893
2023_11_NYJ_BUF,2023,11,NYJ,BUF,0.0,0.0,3,0,0.0,0,1,1,5,0,0,0,0,0.01242765424530827
2023_11_SEA_LA,2023,11,SEA,LA,-8.326672684688674e-17,0.0,3,1,-8.326672684688674e-17,0,0,3,4,0,0,0,0,-1.9675356433901883
2023_11_MIN_DEN,2023,11,MIN,DEN,0.0,-8.326672684688674e-17,0,3,8.326672684688674e-17,1,0,5,3,0,0,0,0,1.9923909518808047
2023_11_PHI_KC,2023,11,PHI,KC,0.0,-2.7755575615628914e-17,1,0,2.7755575615628914e-17,0,1,4,5,0,0,0,0,0.6724154201238071
2023_12_GB_DET,2023,12,GB,DET,-8.326672684688674e-17,0.0,0,2,-8.326672684688674e-17,1,0,5,3,0,0,0,0,-1.9675356433901883
2023_12_WAS_DAL,2023,12,WAS,DAL,-2.7755575615628914e-17,-4.163336342344337e-17,3,0,1.3877787807814457e-17,0,1,3,5,0,0,0,0,0.3424215371845577
2023_12_SF_SEA,2023,12,SF,SEA,-5.551115123125783e-17,-5.551115123125783e-17,1,1,0.0,0,0,4,4,0,0,0,0,0.01242765424530827
2023_12_MIA_NYJ,2023,12,MIA,NYJ,-1.3877787807814457e-17,0.0,3,2,-1.3877787807814457e-17,0,0,3,3,0,0,0,0,-0.31756622869394113
2023_12_NO_ATL,2023,12,NO,ATL,-8.326672684688674e-17,-6.245004513516506e-17,3,3,-2.0816681711721685e-17,0,0,3,3,0,0,0,0,-0.48256317016356587
2023_12_PIT_CIN,2023,12,PIT,CIN,0.0,0.0,3,0,0.0,0,1,3,5,0,0,0,0,0.01242765424530827
2023_12_JAX_HOU,2023,12,JAX,HOU,-4.163336342344337e-17,0.0,2,3,-4.163336342344337e-17,0,0,3,3,0,0,0,0,-0.97755399457244
2023_12_TB_IND,2023,12,TB,IND,0.0,-4.163336342344337e-17,4,5,4.163336342344337e-17,0,0,2,0,0,0,0,0,1.0024093030630565
2023_12_NE_NYG,2023,12,NE,NYG,-5.551115123125783e-17,-5.551115123125783e-17,1,0,0.0,0,1,4,5,0,0,0,0,0.01242765424530827
2023_12_CAR_TEN,2023,12,CAR,TEN,-5.551115123125783e-17,-8.326672684688674e-17,2,4,2.7755575615628914e-17,0,0,2,2,0,0,0,0,0.6724154201238071
2023_12_LA_ARI,2023,12,LA,ARI,-6.938893903907228e-17,-8.326672684688674e-17,0,3,1.3877787807814457e-17,1,0,5,3,0,0,0,0,0.3424215371845577
2023_12_CLE_DEN,2023,12,CLE,DEN,0.0,-8.326672684688674e-17,4,3,8.326672684688674e-17,0,0,1,3,0,0,0,0,1.9923909518808047
2023_12_KC_LV,2023,12,KC,LV,-2.7755575615628914e-17,-5.551115123125783e-17,0,2,2.7755575615628914e-17,1,0,5,3,0,0,0,0,0.6724154201238071
2023_12_BUF_PHI,2023,12,BUF,PHI,0.0,-2.7755575615628914e-17,0,1,2.7755575615628914e-17,1,0,5,4,0,0,0,0,0.6724154201238071
2023_12_BAL_LAC,2023,12,BAL,LAC,-5.551115123125783e-17,-2.7755575615628914e-17,1,3,-2.7755575615628914e-17,0,0,4,3,0,0,0,0,-0.6475601116331906
2023_12_CHI_MIN,2023,12,CHI,MIN,-5.551115123125783e-17,0.0,3,3,-5.551115123125783e-17,0,0,2,3,0,0,0,0,-1.3075478775116893
2023_13_SEA_DAL,2023,13,SEA,DAL,-5.551115123125783e-17,-2.7755575615628914e-17,1,0,-2.7755575615628914e-17,0,1,3,5,0,0,0,0,-0.6475601116331906
2023_13_DEN_HOU,2023,13,DEN,HOU,0.0,0.0,5,1,0.0,0,0,1,3,0,0,0,0,0.01242765424530827
2023_13_LAC_NE,2023,13,LAC,NE,-2.0816681711721685e-17,0.0,0,0,-2.0816681711721685e-17,1,1,5,5,0,0,0,0,-0.48256317016356587
2023_13_DET_NO,2023,13,DET,NO,-8.326672684688674e-17,0.0,1,5,-8.326672684688674e-17,0,0,3,1,1,0,0,0,-1.9675356433901883
2023_13_ATL_NYJ,2023,13,ATL,NYJ,-5.551115123125783e-17,-5.551115123125783e-17,3,1,0.0,0,0,2,3,0,0,0,0,0.01242765424530827
2023_13_ARI_PIT,2023,13,ARI,PIT,0.0,-5.551115123125783e-17,0,4,5.551115123125783e-17,1,0,5,1,0,0,0,0,1.332403186002306
2023_13_IND_TEN,2023,13,IND,TEN,-2.7755575615628914e-17,0.0,4,4,-2.7755575615628914e-17,0,0,0,2,0,0,0,0,-0.6475601116331906
2023_13_MIA_WAS,2023,13,MIA,WAS,-2.7755575615628914e-17,-5.551115123125783e-17,2,3,2.7755575615628914e-17,0,0,2,3,0,0,0,0,0.6724154201238071
2023_13_CAR_TB,2023,13,CAR,TB,-2.7755575615628914e-17,-1.3877787807814457e-17,4,4,-1.3877787807814457e-17,0,0,1,2,0,0,0,0,-0.31756622869394113
2023_13_CLE_LA,2023,13,CLE,LA,0.0,-2.0816681711721685e-17,3,0,2.0816681711721685e-17,0,1,3,5,0,0,0,0,0.5074184786541824
2023_13_SF_PHI,2023,13,SF,PHI,0.0,0.0,1,1,0.0,0,0,3,4,0,0,0,0,0.01242765424530827
2023_13_KC_GB,2023,13,KC,GB,-2.7755575615628914e-17,0.0,1,0,-2.7755575615628914e-17,0,1,4,5,0,0,0,0,-0.6475601116331906
2023_13_CIN_JAX,2023,13,CIN,JAX,-2.7755575615628914e-17,-5.551115123125783e-17,0,3,2.7755575615628914e-17,1,0,5,3,0,0,0,0,0.6724154201238071
2023_14_NE_PIT,2023,14,NE,PIT,-1.3877787807814457e-17,-8.326672684688674e-17,0,2,6.938893903907228e-17,1,0,5,3,0,0,0,0,1.6623970689415553
2023_14_TB_ATL,2023,14,TB,ATL,0.0,0.0,3,2,0.0,0,0,3,2,0,0,0,0,0.01242765424530827
2023_14_LA_BAL,2023,14,LA,BAL,0.0,-2.7755575615628914e-17,1,0,2.7755575615628914e-17,0,1,4,5,0,0,0,0,0.6724154201238071
2023_14_DET_CHI,2023,14,DET,CHI,0.0,-2.7755575615628914e-17,3,3,2.7755575615628914e-17,0,0,2,3,1,0,0,0,0.6724154201238071
2023_14_IND_CIN,2023,14,IND,CIN,-2.7755575615628914e-17,0.0,5,0,-2.7755575615628914e-17,0,1,1,5,0,0,0,0,-0.6475601116331906
2023_14_JAX_CLE,2023,14,JAX,CLE,-5.551115123125783e-17,0.0,1,4,-5.551115123125783e-17,0,0,3,0,0,0,0,0,-1.3075478775116893
2023_14_CAR_NO,2023,14,CAR,NO,-2.7755575615628914e-17,-5.551115123125783e-17,3,3,2.7755575615628914e-17,0,0,3,3,0,0,0,0,0.6724154201238071
2023_14_HOU_NYJ,2023,14,HOU,NYJ,0.0,-5.551115123125783e-17,3,1,5.551115123125783e-17,0,0,2,2,0,0,0,0,1.332403186002306
2023_14_MIN_LV,2023,14,MIN,LV,0.0,0.0,3,2,0.0,0,0,1,3,0,0,0,0,0.01242765424530827
2023_14_SEA_SF,2023,14,SEA,SF,-5.551115123125783e-17,0.0,0,1,-5.551115123125783e-17,1,0,5,3,0,0,0,0,-1.3075478775116893
2023_14_BUF_KC,2023,14,BUF,KC,0.0,0.0,0,0,0.0,1,1,5,5,0,0,0,0,0.01242765424530827
2023_14_DEN_LAC,2023,14,DEN,LAC,0.0,-5.551115123125783e-17,0,0,5.551115123125783e-17,1,1,5,5,0,0,0,0,1.332403186002306
2023_14_PHI_DAL,2023,14,PHI,DAL,0.0,-2.7755575615628914e-17,3,0,2.7755575615628914e-17,0,1,3,5,0,0,0,0,0.6724154201238071
2023_14_TEN_MIA,2023,14,TEN,MIA,-5.551115123125783e-17,0.0,1,3,-5.551115123125783e-17,0,0,4,0,1,1,0,0,-1.3075478775116893
2023_14_GB_NYG,2023,14,GB,NYG,-5.551115123125783e-17,-2.7755575615628914e-17,0,0,-2.7755575615628914e-17,1,1,5,5,0,0,0,0,-0.6475601116331906
2023_15_LAC_LV,2023,15,LAC,LV,-5.551115123125783e-17,-4.163336342344337e-17,5,4,-1.3877787807814457e-17,0,0,1,1,0,1,0,0,-0.31756622869394113
2023_15_MIN_CIN,2023,15,MIN,CIN,0.0,0.0,3,0,0.0,0,1,2,5,0,0,0,0,0.01242765424530827
2023_15_PIT_IND,2023,15,PIT,IND,0.0,-2.7755575615628914e-17,0,3,2.7755575615628914e-17,1,0,5,3,0,0,0,0,0.6724154201238071
2023_15_DEN_DET,2023,15,DEN,DET,0.0,-5.551115123125783e-17,0,3,5.551115123125783e-17,1,0,5,2,0,0,0,0,1.332403186002306
2023_15_ATL_CAR,2023,15,ATL,CAR,-5.551115123125783e-17,-5.551115123125783e-17,1,2,0.0,0,0,3,3,0,0,0,0,0.01242765424530827
2023_15_CHI_CLE,2023,15,CHI,CLE,-8.326672684688674e-17,-2.7755575615628914e-17,2,3,-5.551115123125783e-17,0,0,3,2,0,0,0,0,-1.3075478775116893
2023_15_TB_GB,2023,15,TB,GB,0.0,-8.326672684688674e-17,0,0,8.326672684688674e-17,1,1,5,5,0,0,0,0,1.9923909518808047
2023_15_NYJ_MIA,2023,15,NYJ,MIA,0.0,-2.7755575615628914e-17,1,5,2.7755575615628914e-17,0,0,0,0,0,1,0,0,0.6724154201238071
2023_15_KC_NE,2023,15,KC,NE,-5.551115123125783e-17,0.0,0,1,-5.551115123125783e-17,1,0,5,3,0,0,0,0,-1.3075478775116893
2023_15_NYG_NO,2023,15,NYG,NO,-5.551115123125783e-17,0.0,3,2,-5.551115123125783e-17,0,0,3,3,0,0,0,0,-1.3075478775116893
2023_15_HOU_TEN,2023,15,HOU,TEN,-5.551115123125783e-17,0.0,2,3,-5.551115123125783e-17,0,0,3,2,0,0,0,0,-1.3075478775116893
2023_15_SF_ARI,2023,15,SF,ARI,-1.3877787807814457e-17,-5.551115123125783e-17,1,1,4.163336342344337e-17,0,0,4,4,0,0,0,0,1.0024093030630565
2023_15_WAS_LA,2023,15,WAS,LA,-2.7755575615628914e-17,-8.326672684688674e-17,1,5,5.551115123125783e-17,0,0,4,1,0,0,0,0,1.332403186002306
2023_15_DAL_BUF,2023,15,DAL,BUF,-2.7755575615628914e-17,-8.326672684688674e-17,3,0,5.551115123125783e-17,0,1,2,5,0,0,0,0,1.332403186002306
