season,week,team,games_played,points_per_game,points_allowed_per_game,point_diff_per_game,home_points_per_game,away_points_per_game,home_points_allowed,away_points_allowed,recent_points,recent_allowed,wins,losses,win_pct
2023,18,TB,16,21.1875,20.3125,0.875,17.625,24.75,17.125,23.5,21.333333333333332,17.666666666666668,8,8,0.5
2023,18,IND,16,23.5625,24.5,-0.9375,26.5,20.625,25.75,23.25,26.666666666666668,17.666666666666668,9,7,0.5625
2023,18,CLE,16,23.875,20.6875,3.1875,22.333333333333332,25.857142857142858,13.88888888888889,29.428571428571427,29.333333333333332,21.333333333333332,11,5,0.6875
2023,18,ARI,16,19.375,27.125,-7.75,24.0,15.777777777777779,31.0,24.11111111111111,22.666666666666668,35.0,4,12,0.25
2023,18,JAX,16,22.3125,21.4375,0.875,20.77777777777778,24.285714285714285,20.666666666666668,22.428571428571427,21.333333333333332,19.0,9,7,0.5625
2023,18,LAR,16,23.9375,22.3125,1.625,23.875,24.0,20.375,24.25,31.333333333333332,20.333333333333332,9,7,0.5625
2023,18,DAL,16,29.4375,19.0625,10.375,37.375,21.5,15.875,22.25,31.333333333333332,22.333333333333332,11,5,0.6875
2023,18,KC,16,22.375,17.625,4.75,22.77777777777778,21.857142857142858,16.444444444444443,19.142857142857142,18.666666666666668,19.0,10,6,0.625
2023,18,NE,16,14.5625,21.8125,-7.25,13.25,15.875,21.375,22.25,7.666666666666667,14.333333333333334,4,12,0.25
2023,18,PHI,16,26.4375,25.0625,1.375,30.875,22.0,29.375,20.75,27.666666666666668,34.0,11,5,0.6875
2023,18,BAL,16,29.5625,16.4375,13.125,34.625,24.5,17.875,15.0,42.333333333333336,23.333333333333332,13,3,0.8125
2023,18,CIN,16,20.9375,23.125,-2.1875,22.75,19.125,19.75,26.5,23.666666666666668,18.0,8,8,0.5
2023,18,BUF,16,26.875,18.5625,8.3125,28.444444444444443,24.857142857142858,15.88888888888889,22.0,30.0,12.333333333333334,10,6,0.625
2023,18,LV,16,19.0625,19.8125,-0.75,22.75,15.375,15.75,23.875,26.666666666666668,18.333333333333332,7,9,0.4375
2023,18,LAC,16,20.875,24.0625,-3.1875,22.75,19.0,24.375,23.75,13.0,22.666666666666668,5,11,0.3125
2023,18,CHI,16,21.9375,22.625,-0.6875,24.875,19.0,19.875,25.375,30.666666666666668,15.333333333333334,7,9,0.4375
2023,18,SEA,16,21.4375,23.875,-2.4375,22.375,20.5,23.875,23.875,18.666666666666668,26.0,8,8,0.5
2023,18,HOU,16,22.125,20.875,1.25,24.555555555555557,19.0,20.333333333333332,21.571428571428573,23.333333333333332,18.666666666666668,9,7,0.5625
2023,18,PIT,16,17.9375,19.625,-1.6875,18.333333333333332,17.428571428571427,19.22222222222222,20.142857142857142,20.666666666666668,18.666666666666668,9,7,0.5625
2023,18,NO,16,22.125,19.375,2.75,21.857142857142858,22.333333333333332,19.142857142857142,19.555555555555557,26.666666666666668,15.0,8,8,0.5
2023,18,MIN,16,20.25,20.75,-0.5,19.25,21.25,23.25,18.25,14.666666666666666,25.0,7,9,0.4375
2023,18,SF,16,29.4375,17.3125,12.125,28.285714285714285,30.333333333333332,18.857142857142858,16.11111111111111,24.666666666666668,21.0,12,4,0.75
2023,18,TEN,16,17.3125,21.6875,-4.375,22.0,12.625,19.25,24.125,20.333333333333332,23.333333333333332,5,11,0.3125
2023,18,MIA,16,30.125,23.125,7.0,34.125,26.125,16.875,29.375,26.333333333333332,16.0,11,5,0.6875
2023,18,GB,16,22.875,21.3125,1.5625,19.714285714285715,25.333333333333332,21.571428571428573,21.11111111111111,23.333333333333332,24.333333333333332,8,8,0.5
2023,18,CAR,16,14.75,25.4375,-10.6875,15.285714285714286,14.333333333333334,22.0,28.11111111111111,16.333333333333332,24.333333333333332,2,14,0.125
2023,18,NYJ,16,15.6875,22.0,-6.3125,17.666666666666668,13.142857142857142,19.555555555555557,25.142857142857142,22.666666666666668,15.666666666666666,6,10,0.375
2023,18,NYG,16,14.9375,24.8125,-9.875,12.285714285714286,17.0,19.857142857142858,28.666666666666668,19.666666666666668,18.333333333333332,5,11,0.3125
2023,18,ATL,16,19.0,20.3125,-1.3125,24.0,14.0,20.25,20.375,26.0,18.0,7,9,0.4375
2023,18,DET,16,26.9375,23.4375,3.5,30.571428571428573,24.11111111111111,21.857142857142858,24.666666666666668,31.666666666666668,24.0,11,5,0.6875
2023,18,DEN,16,21.4375,24.125,-2.6875,22.444444444444443,20.142857142857142,19.555555555555557,30.0,22.666666666666668,15.666666666666666,8,8,0.5
2023,18,WAS,16,19.9375,30.0,-10.0625,16.857142857142858,22.333333333333332,33.42857142857143,27.333333333333332,14.666666666666666,34.333333333333336,4,12,0.25
2024,1,TB,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,IND,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,CLE,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,ARI,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,JAX,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,LAR,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,DAL,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,KC,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,NE,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,PHI,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,BAL,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,CIN,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,BUF,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,LV,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,LAC,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,DET,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,SEA,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,HOU,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,PIT,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,NO,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,MIN,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,SF,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,TEN,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,MIA,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,GB,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,CAR,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,NYJ,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,NYG,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,ATL,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,CHI,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,DEN,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,1,WAS,0,21.0,21.0,0.0,24.0,20.0,20.0,24.0,21.0,21.0,0,0,0.5
2024,2,TB,1,37.0,20.0,17.0,37.0,20.0,20.0,24.0,37.0,20.0,1,0,1.0
2024,2,IND,1,27.0,29.0,-2.0,27.0,20.0,29.0,24.0,27.0,29.0,0,1,0.0
2024,2,CLE,1,17.0,33.0,-16.0,17.0,20.0,33.0,24.0,17.0,33.0,0,1,0.0
2024,2,ARI,1,28.0,34.0,-6.0,24.0,28.0,20.0,34.0,28.0,34.0,0,1,0.0
2024,2,JAX,1,17.0,20.0,-3.0,24.0,17.0,20.0,20.0,17.0,20.0,0,1,0.0
2024,2,LAR,1,20.0,26.0,-6.0,24.0,20.0,20.0,26.0,20.0,26.0,0,1,0.0
2024,2,DAL,1,33.0,17.0,16.0,24.0,33.0,20.0,17.0,33.0,17.0,1,0,1.0
2024,2,KC,1,27.0,20.0,7.0,27.0,20.0,20.0,24.0,27.0,20.0,1,0,1.0
2024,2,NE,1,16.0,10.0,6.0,24.0,16.0,20.0,10.0,16.0,10.0,1,0,1.0
2024,2,PHI,1,34.0,29.0,5.0,34.0,20.0,29.0,24.0,34.0,29.0,1,0,1.0
2024,2,BAL,1,20.0,27.0,-7.0,24.0,20.0,20.0,27.0,20.0,27.0,0,1,0.0
2024,2,CIN,1,10.0,16.0,-6.0,10.0,20.0,16.0,24.0,10.0,16.0,0,1,0.0
2024,2,BUF,1,34.0,28.0,6.0,34.0,20.0,28.0,24.0,34.0,28.0,1,0,1.0
2024,2,LV,1,10.0,22.0,-12.0,24.0,10.0,20.0,22.0,10.0,22.0,0,1,0.0
2024,2,LAC,1,22.0,10.0,12.0,22.0,20.0,10.0,24.0,22.0,10.0,1,0,1.0
2024,2,DET,1,26.0,20.0,6.0,26.0,20.0,20.0,24.0,26.0,20.0,1,0,1.0
2024,2,SEA,1,26.0,20.0,6.0,26.0,20.0,20.0,24.0,26.0,20.0,1,0,1.0
2024,2,HOU,1,29.0,27.0,2.0,24.0,29.0,20.0,27.0,29.0,27.0,1,0,1.0
2024,2,PIT,1,18.0,10.0,8.0,24.0,18.0,20.0,10.0,18.0,10.0,1,0,1.0
2024,2,NO,1,47.0,10.0,37.0,47.0,20.0,10.0,24.0,47.0,10.0,1,0,1.0
2024,2,MIN,1,28.0,6.0,22.0,24.0,28.0,20.0,6.0,28.0,6.0,1,0,1.0
2024,2,SF,1,32.0,19.0,13.0,32.0,20.0,19.0,24.0,32.0,19.0,1,0,1.0
2024,2,TEN,1,17.0,24.0,-7.0,24.0,17.0,20.0,24.0,17.0,24.0,0,1,0.0
2024,2,MIA,1,20.0,17.0,3.0,20.0,20.0,17.0,24.0,20.0,17.0,1,0,1.0
2024,2,GB,1,29.0,34.0,-5.0,24.0,29.0,20.0,34.0,29.0,34.0,0,1,0.0
2024,2,CAR,1,10.0,47.0,-37.0,24.0,10.0,20.0,47.0,10.0,47.0,0,1,0.0
2024,2,NYJ,1,19.0,32.0,-13.0,24.0,19.0,20.0,32.0,19.0,32.0,0,1,0.0
2024,2,NYG,1,6.0,28.0,-22.0,6.0,20.0,28.0,24.0,6.0,28.0,0,1,0.0
2024,2,ATL,1,10.0,18.0,-8.0,10.0,20.0,18.0,24.0,10.0,18.0,0,1,0.0
2024,2,CHI,1,24.0,17.0,7.0,24.0,20.0,17.0,24.0,24.0,17.0,1,0,1.0
2024,2,DEN,1,20.0,26.0,-6.0,24.0,20.0,20.0,26.0,20.0,26.0,0,1,0.0
2024,2,WAS,1,20.0,37.0,-17.0,24.0,20.0,20.0,37.0,20.0,37.0,0,1,0.0
2024,3,TB,2,28.5,18.0,10.5,37.0,20.0,20.0,16.0,28.5,18.0,2,0,1.0
2024,3,IND,2,18.5,22.5,-4.0,27.0,10.0,29.0,16.0,18.5,22.5,0,2,0.0
2024,3,CLE,2,17.5,23.0,-5.5,17.0,18.0,33.0,13.0,17.5,23.0,1,1,0.5
2024,3,ARI,2,34.5,22.0,12.5,41.0,28.0,10.0,34.0,34.5,22.0,1,1,0.5
2024,3,JAX,2,15.0,19.0,-4.0,13.0,17.0,18.0,20.0,15.0,19.0,0,2,0.0
2024,3,LAR,2,15.0,33.5,-18.5,24.0,15.0,20.0,33.5,15.0,33.5,0,2,0.0
2024,3,DAL,2,26.0,30.5,-4.5,19.0,33.0,44.0,17.0,26.0,30.5,1,1,0.5
2024,3,KC,2,26.5,22.5,4.0,26.5,20.0,22.5,24.0,26.5,22.5,2,0,1.0
2024,3,NE,2,18.0,16.5,1.5,20.0,16.0,23.0,10.0,18.0,16.5,1,1,0.5
2024,3,PHI,2,27.5,25.5,2.0,27.5,20.0,25.5,24.0,27.5,25.5,1,1,0.5
2024,3,BAL,2,21.5,26.5,-5.0,23.0,20.0,26.0,27.0,21.5,26.5,0,2,0.0
2024,3,CIN,2,17.5,21.0,-3.5,10.0,25.0,16.0,26.0,17.5,21.0,0,2,0.0
2024,3,BUF,2,32.5,19.0,13.5,34.0,31.0,28.0,10.0,32.5,19.0,2,0,1.0
2024,3,LV,2,18.0,22.5,-4.5,24.0,18.0,20.0,22.5,18.0,22.5,1,1,0.5
2024,3,LAC,2,24.0,6.5,17.5,22.0,26.0,10.0,3.0,24.0,6.5,2,0,1.0
2024,3,DET,2,21.0,20.0,1.0,21.0,20.0,20.0,24.0,21.0,20.0,1,1,0.5
2024,3,SEA,2,24.5,20.0,4.5,26.0,23.0,20.0,20.0,24.5,20.0,2,0,1.0
2024,3,HOU,2,24.0,20.0,4.0,19.0,29.0,13.0,27.0,24.0,20.0,2,0,1.0
2024,3,PIT,2,15.5,8.0,7.5,24.0,15.5,20.0,8.0,15.5,8.0,2,0,1.0
2024,3,NO,2,45.5,14.5,31.0,47.0,44.0,10.0,19.0,45.5,14.5,2,0,1.0
2024,3,MIN,2,25.5,11.5,14.0,23.0,28.0,17.0,6.0,25.5,11.5,2,0,1.0
2024,3,SF,2,24.5,21.0,3.5,32.0,17.0,19.0,23.0,24.5,21.0,1,1,0.5
2024,3,TEN,2,17.0,24.0,-7.0,17.0,17.0,24.0,24.0,17.0,24.0,0,2,0.0
2024,3,MIA,2,15.0,24.0,-9.0,15.0,20.0,24.0,24.0,15.0,24.0,1,1,0.5
2024,3,GB,2,22.5,22.0,0.5,16.0,29.0,10.0,34.0,22.5,22.0,1,1,0.5
2024,3,CAR,2,6.5,36.5,-30.0,3.0,10.0,26.0,47.0,6.5,36.5,0,2,0.0
2024,3,NYJ,2,21.5,24.5,-3.0,24.0,21.5,20.0,24.5,21.5,24.5,1,1,0.5
2024,3,NYG,2,12.0,24.5,-12.5,6.0,18.0,28.0,21.0,12.0,24.5,0,2,0.0
2024,3,ATL,2,16.0,19.5,-3.5,10.0,22.0,18.0,21.0,16.0,19.5,1,1,0.5
2024,3,CHI,2,18.5,18.0,0.5,24.0,13.0,17.0,19.0,18.5,18.0,1,1,0.5
2024,3,DEN,2,13.0,19.5,-6.5,6.0,20.0,13.0,26.0,13.0,19.5,0,2,0.0
2024,3,WAS,2,20.5,27.5,-7.0,21.0,20.0,18.0,37.0,20.5,27.5,1,1,0.5
2024,4,TB,3,21.333333333333332,20.666666666666668,0.6666666666666643,22.0,20.0,23.0,16.0,21.333333333333332,20.666666666666668,2,1,0.6666666666666666
2024,4,IND,3,19.333333333333332,20.333333333333332,-1.0,24.0,10.0,22.5,16.0,19.333333333333332,20.333333333333332,1,2,0.3333333333333333
2024,4,CLE,3,16.666666666666668,22.333333333333332,-5.666666666666664,16.0,18.0,27.0,13.0,16.666666666666668,22.333333333333332,1,2,0.3333333333333333
2024,4,ARI,3,27.333333333333332,21.333333333333332,6.0,27.0,28.0,15.0,34.0,27.333333333333332,21.333333333333332,1,2,0.3333333333333333
2024,4,JAX,3,13.333333333333334,28.333333333333332,-14.999999999999998,13.0,13.5,18.0,33.5,13.333333333333334,28.333333333333332,0,3,0.0
2024,4,LAR,3,19.0,30.333333333333332,-11.333333333333332,27.0,15.0,24.0,33.5,19.0,30.333333333333332,1,2,0.3333333333333333
2024,4,DAL,3,25.666666666666668,29.666666666666668,-4.0,22.0,33.0,36.0,17.0,25.666666666666668,29.666666666666668,1,2,0.3333333333333333
2024,4,KC,3,25.0,20.666666666666668,4.333333333333332,26.5,22.0,22.5,17.0,25.0,20.666666666666668,3,0,1.0
2024,4,NE,3,13.0,19.0,-6.0,20.0,9.5,23.0,17.0,13.0,19.0,1,2,0.3333333333333333
2024,4,PHI,3,23.333333333333332,21.0,2.333333333333332,27.5,15.0,25.5,12.0,23.333333333333332,21.0,2,1,0.6666666666666666
2024,4,BAL,3,23.666666666666668,26.0,-2.333333333333332,23.0,24.0,26.0,26.0,23.666666666666668,26.0,1,2,0.3333333333333333
2024,4,CIN,3,22.666666666666668,26.666666666666668,-4.0,21.5,25.0,27.0,26.0,22.666666666666668,26.666666666666668,0,3,0.0
2024,4,BUF,3,37.333333333333336,16.0,21.333333333333336,40.5,31.0,19.0,10.0,37.333333333333336,16.0,3,0,1.0
2024,4,LV,3,19.333333333333332,27.0,-7.666666666666668,22.0,18.0,36.0,22.5,19.333333333333332,27.0,1,2,0.3333333333333333
2024,4,LAC,3,19.333333333333332,11.0,8.333333333333332,22.0,18.0,10.0,11.5,19.333333333333332,11.0,2,1,0.6666666666666666
2024,4,DET,3,20.666666666666668,17.666666666666668,3.0,21.0,20.0,20.0,13.0,20.666666666666668,17.666666666666668,2,1,0.6666666666666666
2024,4,SEA,3,24.333333333333332,14.333333333333334,9.999999999999998,25.0,23.0,11.5,20.0,24.333333333333332,14.333333333333334,3,0,1.0
2024,4,HOU,3,18.333333333333332,24.666666666666668,-6.333333333333336,19.0,18.0,13.0,30.5,18.333333333333332,24.666666666666668,2,1,0.6666666666666666
2024,4,PIT,3,17.0,8.666666666666666,8.333333333333334,20.0,15.5,10.0,8.0,17.0,8.666666666666666,3,0,1.0
2024,4,NO,3,34.333333333333336,14.666666666666666,19.66666666666667,29.5,44.0,12.5,19.0,34.333333333333336,14.666666666666666,2,1,0.6666666666666666
2024,4,MIN,3,28.333333333333332,10.0,18.333333333333332,28.5,28.0,12.0,6.0,28.333333333333332,10.0,3,0,1.0
2024,4,SF,3,24.333333333333332,23.0,1.3333333333333321,32.0,20.5,19.0,25.0,24.333333333333332,23.0,1,2,0.3333333333333333
2024,4,TEN,3,16.0,26.0,-10.0,15.5,17.0,27.0,24.0,16.0,26.0,0,3,0.0
2024,4,MIA,3,11.0,24.0,-13.0,15.0,3.0,24.0,24.0,11.0,24.0,1,2,0.3333333333333333
2024,4,GB,3,25.0,19.333333333333332,5.666666666666668,16.0,29.5,10.0,24.0,25.0,19.333333333333332,2,1,0.6666666666666666
2024,4,CAR,3,16.333333333333332,31.666666666666668,-15.333333333333336,3.0,23.0,26.0,34.5,16.333333333333332,31.666666666666668,1,2,0.3333333333333333
2024,4,NYJ,3,22.333333333333332,17.333333333333332,5.0,24.0,21.5,3.0,24.5,22.333333333333332,17.333333333333332,2,1,0.6666666666666666
2024,4,NYG,3,15.0,21.333333333333332,-6.333333333333332,6.0,19.5,28.0,18.0,15.0,21.333333333333332,1,2,0.3333333333333333
2024,4,ATL,3,16.333333333333332,20.333333333333332,-4.0,13.5,22.0,20.0,21.0,16.333333333333332,20.333333333333332,1,2,0.3333333333333333
2024,4,CHI,3,17.666666666666668,19.0,-1.3333333333333321,24.0,14.5,17.0,20.0,17.666666666666668,19.0,1,2,0.3333333333333333
2024,4,DEN,3,17.333333333333332,15.333333333333334,1.9999999999999982,6.0,23.0,13.0,16.5,17.333333333333332,15.333333333333334,1,2,0.3333333333333333
2024,4,WAS,3,26.333333333333332,29.333333333333332,-3.0,21.0,29.0,18.0,35.0,26.333333333333332,29.333333333333332,2,1,0.6666666666666666
2024,5,TB,4,24.25,19.5,4.75,25.666666666666668,20.0,20.666666666666668,16.0,25.666666666666668,20.666666666666668,3,1,0.75
2024,5,IND,4,21.25,21.25,0.0,25.0,10.0,23.0,16.0,25.0,23.0,2,2,0.5
2024,5,CLE,4,16.5,21.75,-5.25,16.0,17.0,27.0,16.5,16.0,24.666666666666668,1,3,0.25
2024,5,ARI,4,24.0,26.5,-2.5,22.666666666666668,28.0,24.0,34.0,22.666666666666668,24.0,1,3,0.25
2024,5,JAX,4,15.0,27.25,-12.25,13.0,15.666666666666666,18.0,30.333333333333332,14.333333333333334,29.666666666666668,0,4,0.0
2024,5,LAR,4,18.75,28.75,-10.0,27.0,16.0,24.0,30.333333333333332,18.333333333333332,29.666666666666668,1,3,0.25
2024,5,DAL,4,24.25,26.0,-1.75,22.0,26.5,36.0,16.0,21.333333333333332,29.0,2,2,0.5
2024,5,KC,4,23.0,18.0,5.0,26.5,19.5,22.5,13.5,23.333333333333332,18.333333333333332,4,0,1.0
2024,5,NE,4,13.0,21.75,-8.75,20.0,10.666666666666666,23.0,21.333333333333332,12.0,25.666666666666668,1,3,0.25
2024,5,PHI,4,21.5,24.0,-2.5,27.5,15.5,25.5,22.5,23.666666666666668,28.0,2,2,0.5
2024,5,BAL,4,26.5,22.0,4.5,29.0,24.0,18.0,26.0,28.666666666666668,20.333333333333332,2,2,0.5
2024,5,CIN,4,25.5,26.0,-0.5,21.5,29.5,27.0,25.0,25.666666666666668,26.0,1,3,0.25
2024,5,BUF,4,30.5,20.75,9.75,40.5,20.5,19.0,22.5,30.333333333333332,24.333333333333332,3,1,0.75
2024,5,LV,4,19.5,24.25,-4.75,21.0,18.0,26.0,22.5,22.666666666666668,25.0,2,2,0.5
2024,5,LAC,4,17.0,12.5,4.5,16.0,18.0,13.5,11.5,14.0,15.666666666666666,2,2,0.5
2024,5,DET,4,26.0,20.5,5.5,28.0,20.0,23.0,13.0,28.0,23.0,3,1,0.75
2024,5,SEA,4,25.5,21.25,4.25,25.0,26.0,11.5,31.0,26.333333333333332,21.666666666666668,3,1,0.75
2024,5,HOU,4,19.75,23.5,-3.75,21.5,18.0,16.5,30.5,16.666666666666668,22.333333333333332,3,1,0.75
2024,5,PIT,4,18.75,13.25,5.5,20.0,18.333333333333332,10.0,14.333333333333334,19.0,14.333333333333334,3,1,0.75
2024,5,NO,4,31.75,17.5,14.25,29.5,34.0,12.5,22.5,27.666666666666668,17.0,2,2,0.5
2024,5,MIN,4,29.0,14.75,14.25,28.5,29.5,12.0,17.5,29.333333333333332,17.666666666666668,4,0,1.0
2024,5,SF,4,25.75,20.5,5.25,31.0,20.5,16.0,25.0,28.666666666666668,19.666666666666668,2,2,0.5
2024,5,TEN,4,19.75,22.5,-2.75,15.5,24.0,27.0,18.0,20.666666666666668,22.0,1,3,0.25
2024,5,MIA,4,11.25,25.75,-14.5,14.0,3.0,26.333333333333332,24.0,14.0,26.333333333333332,1,3,0.25
2024,5,GB,4,26.0,22.25,3.75,22.5,29.5,20.5,24.0,25.0,18.333333333333332,2,2,0.5
2024,5,CAR,4,18.25,32.25,-14.0,13.5,23.0,30.0,34.5,21.0,27.333333333333332,1,3,0.25
2024,5,NYJ,4,19.0,15.5,3.5,16.5,21.5,6.5,24.5,19.0,10.0,2,2,0.5
2024,5,NYG,4,15.0,21.0,-6.0,10.5,19.5,24.0,18.0,14.0,21.0,1,3,0.25
2024,5,ATL,4,18.75,21.25,-2.5,17.666666666666668,22.0,21.333333333333332,21.0,17.666666666666668,21.333333333333332,2,2,0.5
2024,5,CHI,4,19.25,18.75,0.5,24.0,14.5,17.5,20.0,21.333333333333332,18.666666666666668,2,2,0.5
2024,5,DEN,4,15.5,13.75,1.75,6.0,18.666666666666668,13.0,14.0,14.0,9.666666666666666,2,2,0.5
2024,5,WAS,4,30.25,25.5,4.75,21.0,33.333333333333336,18.0,28.0,33.666666666666664,21.666666666666668,3,1,0.75
2024,6,TB,5,25.4,22.8,2.599999999999998,25.666666666666668,25.0,20.666666666666668,26.0,25.666666666666668,20.666666666666668,3,2,0.6
2024,6,IND,5,23.8,24.4,-0.5999999999999979,25.0,22.0,23.0,26.5,25.0,23.0,2,3,0.4
2024,6,CLE,5,15.8,24.2,-8.399999999999999,16.0,15.666666666666666,27.0,22.333333333333332,15.0,29.333333333333332,1,4,0.2
2024,6,ARI,5,24.0,25.8,-1.8000000000000007,22.666666666666668,26.0,24.0,28.5,22.666666666666668,24.0,2,3,0.4
2024,6,JAX,5,19.4,28.6,-9.200000000000003,25.0,15.666666666666666,26.0,30.333333333333332,23.333333333333332,25.333333333333332,1,4,0.2
2024,6,LAR,5,18.8,27.8,-9.0,23.0,16.0,24.0,30.333333333333332,21.333333333333332,24.0,1,4,0.2
2024,6,DAL,5,23.4,24.2,-0.8000000000000007,22.0,24.333333333333332,36.0,16.333333333333332,21.333333333333332,29.666666666666668,3,2,0.6
2024,6,KC,5,23.6,17.0,6.600000000000001,26.333333333333332,19.5,19.333333333333332,13.5,26.333333333333332,19.333333333333332,5,0,1.0
2024,6,NE,5,12.4,20.4,-7.999999999999998,15.0,10.666666666666666,19.0,21.333333333333332,14.333333333333334,22.666666666666668,1,4,0.2
2024,6,PHI,4,21.5,24.0,-2.5,27.5,15.5,25.5,22.5,23.666666666666668,28.0,2,2,0.5
2024,6,BAL,5,29.4,25.2,4.199999999999999,29.0,29.666666666666668,18.0,30.0,33.0,24.666666666666668,3,2,0.6
2024,6,CIN,5,28.0,29.0,-1.0,27.0,29.5,31.666666666666668,25.0,27.0,31.666666666666668,1,4,0.2
2024,6,BUF,5,28.4,21.2,7.199999999999999,40.5,20.333333333333332,19.0,22.666666666666668,33.666666666666664,20.333333333333332,3,2,0.6
2024,6,LV,5,19.2,26.2,-7.0,21.0,18.0,26.0,26.333333333333332,20.0,28.666666666666668,2,3,0.4
2024,6,LAC,4,17.0,12.5,4.5,16.0,18.0,13.5,11.5,14.0,15.666666666666666,2,2,0.5
2024,6,DET,4,26.0,20.5,5.5,28.0,20.0,23.0,13.0,28.0,23.0,3,1,0.75
2024,6,SEA,5,24.4,22.8,1.5999999999999979,23.333333333333332,26.0,17.333333333333332,31.0,23.333333333333332,17.333333333333332,3,2,0.6
2024,6,HOU,5,20.4,22.8,-2.400000000000002,22.0,18.0,17.666666666666668,30.5,22.0,17.666666666666668,4,1,0.8
2024,6,PIT,5,18.4,14.6,3.799999999999999,18.5,18.333333333333332,15.0,14.333333333333334,20.333333333333332,19.0,3,2,0.6
2024,6,NO,5,28.0,19.2,8.8,29.5,27.0,12.5,23.666666666666668,24.0,17.0,2,3,0.4
2024,6,MIN,5,27.8,15.2,12.600000000000001,26.666666666666668,29.5,13.666666666666666,17.5,26.666666666666668,13.666666666666666,5,0,1.0
2024,6,SF,5,25.2,21.2,4.0,28.333333333333332,20.5,18.666666666666668,25.0,28.333333333333332,18.666666666666668,2,3,0.4
2024,6,TEN,4,19.75,22.5,-2.75,15.5,24.0,27.0,18.0,20.666666666666668,22.0,1,3,0.25
2024,6,MIA,5,12.0,22.6,-10.600000000000001,14.0,9.0,26.333333333333332,17.0,14.0,26.333333333333332,2,3,0.4
2024,6,GB,5,25.6,21.6,4.0,22.5,27.666666666666668,20.5,22.333333333333332,23.0,20.0,3,2,0.6
2024,6,CAR,5,16.6,33.0,-16.4,13.5,18.666666666666668,30.0,35.0,12.333333333333334,32.0,1,4,0.2
2024,6,NYJ,5,18.6,17.0,1.6000000000000014,16.5,20.0,6.5,24.0,16.666666666666668,12.0,2,3,0.4
2024,6,NYG,5,17.8,20.8,-3.0,10.5,22.666666666666668,24.0,18.666666666666668,16.666666666666668,22.666666666666668,2,3,0.4
2024,6,ATL,5,22.2,23.0,-0.8000000000000007,22.25,22.0,23.5,21.0,26.333333333333332,25.333333333333332,3,2,0.6
2024,6,CHI,5,22.6,17.0,5.600000000000001,28.0,14.5,15.0,20.0,28.0,15.0,3,2,0.6
