game_id,season,week,away,home,ol_pass_stress_away,ol_pass_stress_home,ol_chaos_index_away,ol_chaos_index_home,stress_diff,away_ol_continuity_full,home_ol_continuity_full,away_ol_continuity_count,home_ol_continuity_count,away_center_missing,home_center_missing,away_left_tackle_missing,home_left_tackle_missing,stress_z_score,away_score,home_score,margin,total,spread_close,spread_open,total_close,total_open
2024_14_SEA_ARI,2024,14,SEA,ARI,-6.938893903907227e-17,-5.551115123125783e-17,0,1,-1.3877787807814457e-17,1,0,5,4,0,0,0,0,-0.3175662286939411,30,18,12,48,,,,
2024_14_CHI_SF,2024,14,CHI,SF,0.0,-5.551115123125783e-17,1,2,5.551115123125783e-17,0,0,0,3,0,0,0,0,1.332403186002306,13,38,-25,51,,,,
2024_14_LAC_KC,2024,14,LAC,KC,0.0,-5.551115123125783e-17,0,3,5.551115123125783e-17,1,0,5,2,0,0,0,0,1.332403186002306,17,19,-2,36,,,,
2024_14_CIN_DAL,2024,14,CIN,DAL,-2.775557561562892e-17,0.0,3,1,-2.775557561562892e-17,0,0,2,3,0,0,0,0,-0.6475601116331906,27,20,7,47,,,,
2024_15_DAL_CAR,2024,15,DAL,CAR,-2.775557561562892e-17,-5.551115123125783e-17,1,3,2.775557561562892e-17,0,0,4,3,0,1,0,0,0.6724154201238071,30,14,16,44,,,,
2024_15_KC_CLE,2024,15,KC,CLE,0.0,0.0,3,4,0.0,0,0,2,2,0,0,0,0,0.0124276542453082,21,7,14,28,,,,
2024_15_MIA_HOU,2024,15,MIA,HOU,-2.775557561562892e-17,0.0,2,1,-2.775557561562892e-17,0,0,3,4,1,0,0,0,-0.6475601116331906,12,20,-8,32,,,,
2024_15_NYJ_JAX,2024,15,NYJ,JAX,0.0,-1.3877787807814457e-17,1,1,1.3877787807814457e-17,0,0,3,4,0,0,0,0,0.3424215371845577,32,25,7,57,,,,
2024_15_WAS_NO,2024,15,WAS,NO,0.0,0.0,2,3,0.0,0,0,2,2,0,0,0,0,0.0124276542453082,20,19,1,39,,,,
2024_15_BAL_NYG,2024,15,BAL,NYG,0.0,-5.551115123125783e-17,3,3,5.551115123125783e-17,0,0,3,2,0,0,0,0,1.332403186002306,35,14,21,49,,,,
2024_15_CIN_TEN,2024,15,CIN,TEN,-8.326672684688674e-17,-5.551115123125783e-17,2,4,-2.775557561562892e-17,0,0,3,2,0,0,0,0,-0.6475601116331906,37,27,10,64,,,,
2024_15_NE_ARI,2024,15,NE,ARI,-2.775557561562892e-17,0.0,3,3,-2.775557561562892e-17,0,0,3,2,1,0,0,0,-0.6475601116331906,17,30,-13,47,,,,
2024_15_IND_DEN,2024,15,IND,DEN,0.0,-8.326672684688674e-17,3,0,8.326672684688674e-17,0,1,3,5,0,0,0,0,1.9923909518808047,13,31,-18,44,,,,
2024_15_BUF_DET,2024,15,BUF,DET,-2.775557561562892e-17,0.0,3,4,-2.775557561562892e-17,0,0,3,1,0,0,0,0,-0.6475601116331906,48,42,6,90,,,,
2024_15_TB_LAC,2024,15,TB,LAC,-1.3877787807814457e-17,0.0,3,0,-1.3877787807814457e-17,0,1,3,5,0,0,0,0,-0.3175662286939411,40,17,23,57,,,,
2024_15_PIT_PHI,2024,15,PIT,PHI,0.0,0.0,0,4,0.0,1,0,5,1,0,1,0,0,0.0124276542453082,13,27,-14,40,,,,
2024_15_GB_SEA,2024,15,GB,SEA,0.0,0.0,5,4,0.0,0,0,1,2,0,0,0,0,0.0124276542453082,30,13,17,43,,,,
2024_15_CHI_MIN,2024,15,CHI,MIN,0.0,0.0,1,5,0.0,0,0,0,1,0,0,0,0,0.0124276542453082,12,30,-18,42,,,,
2024_15_ATL_LV,2024,15,ATL,LV,0.0,0.0,0,6,0.0,1,0,5,0,0,1,0,0,0.0124276542453082,15,9,6,24,,,,
2024_16_DEN_LAC,2024,16,DEN,LAC,-2.775557561562892e-17,0.0,0,0,-2.775557561562892e-17,1,1,5,5,0,0,0,0,-0.6475601116331906,27,34,-7,61,,,,
2024_16_HOU_KC,2024,16,HOU,KC,-5.551115123125783e-17,-1.3877787807814457e-17,3,0,-4.163336342344337e-17,0,1,3,5,0,0,0,0,-0.97755399457244,19,27,-8,46,,,,
2024_16_PIT_BAL,2024,16,PIT,BAL,-2.775557561562892e-17,0.0,0,3,-2.775557561562892e-17,1,0,5,3,0,0,0,0,-0.6475601116331906,17,34,-17,51,,,,
2024_16_NYG_ATL,2024,16,NYG,ATL,-5.551115123125783e-17,-6.938893903907227e-17,4,0,1.3877787807814457e-17,0,1,1,5,0,0,0,0,0.3424215371845577,7,34,-27,41,,,,
2024_16_ARI_CAR,2024,16,ARI,CAR,-2.775557561562892e-17,-2.775557561562892e-17,3,1,0.0,0,0,2,4,0,1,0,0,0.0124276542453082,30,36,-6,66,,,,
2024_16_DET_CHI,2024,16,DET,CHI,-1.3877787807814457e-17,-5.551115123125783e-17,1,3,4.163336342344337e-17,0,0,4,1,0,0,0,0,1.0024093030630563,34,17,17,51,,,,
2024_16_CLE_CIN,2024,16,CLE,CIN,0.0,0.0,3,2,0.0,0,0,3,3,0,0,0,0,0.0124276542453082,6,24,-18,30,,,,
2024_16_TEN_IND,2024,16,TEN,IND,0.0,-5.551115123125783e-17,3,5,5.551115123125783e-17,0,0,2,0,0,0,0,0,1.332403186002306,30,38,-8,68,,,,
2024_16_PHI_WAS,2024,16,PHI,WAS,0.0,-4.163336342344337e-17,2,1,4.163336342344337e-17,0,0,3,4,1,0,0,0,1.0024093030630563,33,36,-3,69,,,,
2024_16_MIN_SEA,2024,16,MIN,SEA,-8.326672684688674e-17,-5.551115123125783e-17,3,3,-2.775557561562892e-17,0,0,3,3,0,0,0,0,-0.6475601116331906,27,24,3,51,,,,
2024_16_NE_BUF,2024,16,NE,BUF,-2.775557561562892e-17,-1.3877787807814457e-17,4,3,-1.3877787807814457e-17,0,0,2,3,1,0,0,0,-0.3175662286939411,21,24,-3,45,,,,
2024_16_JAX_LV,2024,16,JAX,LV,0.0,-5.551115123125783e-17,3,1,5.551115123125783e-17,0,0,2,4,0,0,0,0,1.332403186002306,14,19,-5,33,,,,
2024_16_SF_MIA,2024,16,SF,MIA,0.0,-6.938893903907227e-17,5,2,6.938893903907227e-17,0,0,1,1,0,1,0,0,1.6623970689415553,17,29,-12,46,,,,
2024_16_TB_DAL,2024,16,TB,DAL,-5.551115123125783e-17,-5.551115123125783e-17,4,2,0.0,0,0,2,3,0,0,0,0,0.0124276542453082,24,26,-2,50,,,,
2024_16_NO_GB,2024,16,NO,GB,-8.326672684688674e-17,0.0,3,3,-8.326672684688674e-17,0,0,2,3,0,0,0,0,-1.9675356433901885,0,34,-34,34,,,,
2024_17_KC_PIT,2024,17,KC,PIT,-4.163336342344337e-17,0.0,0,0,-4.163336342344337e-17,1,1,5,5,0,0,0,0,-0.97755399457244,29,10,19,39,,,,
2024_17_BAL_HOU,2024,17,BAL,HOU,-8.326672684688674e-17,0.0,4,4,-8.326672684688674e-17,0,0,2,1,0,0,0,0,-1.9675356433901885,31,2,29,33,,,,
2024_17_SEA_CHI,2024,17,SEA,CHI,-5.551115123125783e-17,0.0,3,0,-5.551115123125783e-17,0,1,3,5,0,0,0,0,-1.307547877511689,6,3,3,9,,,,
2024_17_LAC_NE,2024,17,LAC,NE,-9.714451465470121e-17,-8.326672684688674e-17,1,4,-1.3877787807814457e-17,0,0,4,1,0,1,0,0,-0.3175662286939411,40,7,33,47,,,,
2024_17_DEN_CIN,2024,17,DEN,CIN,-5.551115123125783e-17,0.0,0,3,-5.551115123125783e-17,1,0,5,1,0,0,0,0,-1.307547877511689,24,30,-6,54,,,,
2024_17_NYJ_BUF,2024,17,NYJ,BUF,-2.775557561562892e-17,-8.326672684688674e-17,1,0,5.551115123125783e-17,0,1,3,5,0,0,0,0,1.332403186002306,14,40,-26,54,,,,
2024_17_TEN_JAX,2024,17,TEN,JAX,0.0,-2.775557561562892e-17,1,3,2.775557561562892e-17,0,0,3,3,0,0,0,0,0.6724154201238071,13,20,-7,33,,,,
2024_17_LV_NO,2024,17,LV,NO,-8.326672684688674e-17,-5.551115123125783e-17,3,4,-2.775557561562892e-17,0,0,3,1,0,0,0,0,-0.6475601116331906,25,10,15,35,,,,
2024_17_IND_NYG,2024,17,IND,NYG,-5.551115123125783e-17,-6.245004513516506e-17,5,4,6.938893903907228e-18,0,0,1,1,0,1,0,0,0.1774245957149329,33,45,-12,78,,,,
2024_17_DAL_PHI,2024,17,DAL,PHI,0.0,-5.551115123125783e-17,3,5,5.551115123125783e-17,0,0,3,1,0,1,0,0,1.332403186002306,7,41,-34,48,,,,
2024_17_CAR_TB,2024,17,CAR,TB,0.0,-5.551115123125783e-17,1,3,5.551115123125783e-17,0,0,3,3,1,0,0,0,1.332403186002306,14,48,-34,62,,,,
2024_17_MIA_CLE,2024,17,MIA,CLE,-5.551115123125783e-17,-2.775557561562892e-17,1,3,-2.775557561562892e-17,0,0,4,3,1,0,0,0,-0.6475601116331906,20,3,17,23,,,,
2024_17_GB_MIN,2024,17,GB,MIN,0.0,-4.163336342344337e-17,3,3,4.163336342344337e-17,0,0,3,3,0,0,0,0,1.0024093030630563,25,27,-2,52,,,,
2024_17_ATL_WAS,2024,17,ATL,WAS,-2.775557561562892e-17,-2.775557561562892e-17,0,1,0.0,1,0,5,3,0,0,0,0,0.0124276542453082,24,30,-6,54,,,,
2024_17_DET_SF,2024,17,DET,SF,-5.551115123125783e-17,0.0,3,2,-5.551115123125783e-17,0,0,2,2,0,0,0,0,-1.307547877511689,40,34,6,74,,,,
2024_18_CLE_BAL,2024,18,CLE,BAL,-1.3877787807814457e-17,-5.551115123125783e-17,4,1,4.163336342344337e-17,0,0,2,4,0,0,0,0,1.0024093030630563,10,35,-25,45,,,,
2024_18_CIN_PIT,2024,18,CIN,PIT,-8.326672684688674e-17,0.0,2,3,-8.326672684688674e-17,0,0,3,3,0,0,0,0,-1.9675356433901885,19,17,2,36,,,,
2024_18_CAR_ATL,2024,18,CAR,ATL,0.0,-2.775557561562892e-17,2,0,2.775557561562892e-17,0,1,2,5,1,0,0,0,0.6724154201238071,44,38,6,82,,,,
2024_18_WAS_DAL,2024,18,WAS,DAL,0.0,0.0,2,2,0.0,0,0,3,3,0,0,0,0,0.0124276542453082,23,19,4,42,,,,
2024_18_CHI_GB,2024,18,CHI,GB,-1.3877787807814457e-17,0.0,0,3,-1.3877787807814457e-17,1,0,5,3,0,0,0,0,-0.3175662286939411,24,22,2,46,,,,
2024_18_JAX_IND,2024,18,JAX,IND,0.0,-2.775557561562892e-17,3,0,2.775557561562892e-17,0,1,3,5,0,0,0,0,0.6724154201238071,23,26,-3,49,,,,
2024_18_BUF_NE,2024,18,BUF,NE,-6.938893903907228e-18,0.0,2,2,-6.938893903907228e-18,0,0,0,2,0,1,0,0,-0.1525692872243164,16,23,-7,39,,,,
2024_18_NYG_PHI,2024,18,NYG,PHI,-1.3877787807814457e-17,-5.551115123125783e-17,2,1,4.163336342344337e-17,0,0,2,0,1,0,0,0,1.0024093030630563,13,20,-7,33,,,,
2024_18_NO_TB,2024,18,NO,TB,-5.551115123125783e-17,0.0,2,3,-5.551115123125783e-17,0,0,3,3,0,0,0,0,-1.307547877511689,19,27,-8,46,,,,
2024_18_HOU_TEN,2024,18,HOU,TEN,0.0,0.0,1,3,0.0,0,0,4,1,0,0,0,0,0.0124276542453082,23,14,9,37,,,,
2024_18_SF_ARI,2024,18,SF,ARI,0.0,-8.326672684688674e-17,1,3,8.326672684688674e-17,0,0,4,1,0,0,0,0,1.9923909518808047,24,47,-23,71,,,,
2024_18_KC_DEN,2024,18,KC,DEN,0.0,0.0,1,3,0.0,0,0,0,3,0,0,0,0,0.0124276542453082,0,38,-38,38,,,,
2024_18_LAC_LV,2024,18,LAC,LV,0.0,0.0,1,3,0.0,0,0,4,3,0,0,0,0,0.0124276542453082,34,20,14,54,,,,
2024_18_MIA_NYJ,2024,18,MIA,NYJ,0.0,-8.326672684688674e-17,2,0,8.326672684688674e-17,0,1,3,5,1,0,0,0,1.9923909518808047,20,32,-12,52,,,,
2024_18_MIN_DET,2024,18,MIN,DET,0.0,0.0,3,5,0.0,0,0,3,1,0,0,0,0,0.0124276542453082,9,31,-22,40,,,,
2025_01_DAL_PHI,2025,1,DAL,PHI,-4.163336342344337e-17,-2.775557561562892e-17,1,1,-1.3877787807814457e-17,0,0,0,0,0,0,0,0,-0.3175662286939411,20,24,-4,44,,-8.5,,48.5
2025_01_KC_LAC,2025,1,KC,LAC,-5.551115123125783e-17,-2.775557561562892e-17,1,1,-2.775557561562892e-17,0,0,0,0,0,0,0,0,-0.6475601116331906,21,27,-6,48,,3.0,,46.5
2025_01_TB_ATL,2025,1,TB,ATL,-2.775557561562892e-17,-1.3877787807814457e-17,1,1,-1.3877787807814457e-17,0,0,0,0,0,0,0,0,-0.3175662286939411,23,20,3,43,,1.5,,46.5
2025_01_CIN_CLE,2025,1,CIN,CLE,0.0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0.0124276542453082,17,16,1,33,,5.5,,48.5
2025_01_MIA_IND,2025,1,MIA,IND,-5.551115123125783e-17,-6.938893903907227e-17,1,1,1.3877787807814457e-17,0,0,0,0,0,0,0,0,0.3424215371845577,8,33,-25,41,,-1.5,,47.5
2025_01_CAR_JAX,2025,1,CAR,JAX,-2.775557561562892e-17,-3.469446951953614e-18,1,1,-2.4286128663675302e-17,0,0,0,0,0,0,0,0,-0.5650616408983782,10,26,-16,36,,-3.5,,46.5
2025_01_LV_NE,2025,1,LV,NE,0.0,-2.775557561562892e-17,1,1,2.775557561562892e-17,0,0,0,0,0,0,0,0,0.6724154201238071,20,13,7,33,,-2.5,,43.5
2025_01_ARI_NO,2025,1,ARI,NO,-2.775557561562892e-17,-6.938893903907228e-18,1,1,-2.0816681711721685e-17,0,0,0,0,0,0,0,0,-0.4825631701635658,20,13,7,33,,6.5,,43.5
2025_01_PIT_NYJ,2025,1,PIT,NYJ,0.0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0.0124276542453082,34,32,2,66,,2.5,,38.5
2025_01_NYG_WAS,2025,1,NYG,WAS,-2.775557561562892e-17,-8.326672684688674e-17,1,1,5.551115123125783e-17,0,0,0,0,0,0,0,0,1.332403186002306,6,21,-15,27,,-5.5,,45.5
2025_01_TEN_DEN,2025,1,TEN,DEN,0.0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0.0124276542453082,12,20,-8,32,,-8.5,,42.5
2025_01_SF_SEA,2025,1,SF,SEA,-8.326672684688674e-17,-9.714451465470121e-17,1,1,1.3877787807814457e-17,0,0,0,0,0,0,0,0,0.3424215371845577,17,13,4,30,,2.5,,43.5
2025_01_DET_GB,2025,1,DET,GB,0.0,-2.775557561562892e-17,1,1,2.775557561562892e-17,0,0,0,0,0,0,0,0,0.6724154201238071,13,27,-14,40,,-2.5,,47.5
2025_01_BAL_BUF,2025,1,BAL,BUF,0.0,-2.775557561562892e-17,1,1,2.775557561562892e-17,0,0,0,0,0,1,0,0,0.6724154201238071,40,41,-1,81,,1.5,,50.5
2025_01_MIN_CHI,2025,1,MIN,CHI,-5.551115123125783e-17,-4.163336342344337e-17,1,1,-1.3877787807814457e-17,0,0,0,0,0,0,0,0,-0.3175662286939411,27,24,3,51,1.5,1.5,43.5,43.5
2025_02_WAS_GB,2025,2,WAS,GB,0.0,-5.551115123125783e-17,3,4,5.551115123125783e-17,0,0,3,1,0,0,0,0,1.332403186002306,18,27,-9,45,,-3.5,,48.5
2025_02_CLE_BAL,2025,2,CLE,BAL,-2.775557561562892e-17,-5.551115123125783e-17,3,1,2.775557561562892e-17,0,0,3,4,0,0,0,0,0.6724154201238071,17,41,-24,58,,-11.5,,44.5
2025_02_JAX_CIN,2025,2,JAX,CIN,0.0,-2.775557561562892e-17,1,0,2.775557561562892e-17,0,1,0,5,0,0,0,0,0.6724154201238071,27,31,-4,58,,-3.5,,48.5
2025_02_NYG_DAL,2025,2,NYG,DAL,0.0,-5.551115123125783e-17,1,1,5.551115123125783e-17,0,0,0,4,0,0,0,0,1.332403186002306,37,40,-3,77,,-4.5,,44.5
2025_02_CHI_DET,2025,2,CHI,DET,-2.775557561562892e-17,-2.775557561562892e-17,1,1,0.0,0,0,0,0,0,0,0,0,0.0124276542453082,21,52,-31,73,,-6.0,,46.5
2025_02_NE_MIA,2025,2,NE,MIA,0.0,-8.326672684688674e-17,1,1,8.326672684688674e-17,0,0,0,0,0,0,0,0,1.9923909518808047,33,27,6,60,,-1.5,,43.5
2025_02_SF_NO,2025,2,SF,NO,-5.551115123125783e-17,-2.775557561562892e-17,1,1,-2.775557561562892e-17,0,0,0,0,0,0,0,0,-0.6475601116331906,26,21,5,47,,3.0,,40.5
2025_02_BUF_NYJ,2025,2,BUF,NYJ,-6.938893903907227e-17,0.0,3,1,-6.938893903907227e-17,0,0,3,0,1,0,0,0,-1.6375417604509388,30,10,20,40,,6.5,,46.5
2025_02_SEA_PIT,2025,2,SEA,PIT,0.0,-8.326672684688674e-17,0,0,8.326672684688674e-17,1,1,5,5,0,0,0,0,1.9923909518808047,31,17,14,48,,-3.0,,39.5
2025_02_CAR_ARI,2025,2,CAR,ARI,0.0,-8.326672684688674e-17,1,1,8.326672684688674e-17,0,0,4,0,0,0,0,0,1.9923909518808047,22,27,-5,49,,-6.5,,43.5
2025_02_DEN_IND,2025,2,DEN,IND,0.0,0.0,5,0,0.0,0,1,1,5,0,0,0,0,0.0124276542453082,28,29,-1,57,,1.5,,42.5
2025_02_PHI_KC,2025,2,PHI,KC,-2.775557561562892e-17,0.0,1,4,-2.775557561562892e-17,0,0,4,2,0,0,0,0,-0.6475601116331906,20,17,3,37,,1.5,,46.5
2025_02_ATL_MIN,2025,2,ATL,MIN,0.0,0.0,1,3,0.0,0,0,0,2,0,0,0,0,0.0124276542453082,22,6,16,28,,-3.5,,44.5
2025_02_TB_HOU,2025,2,TB,HOU,-2.775557561562892e-17,0.0,3,3,-2.775557561562892e-17,0,0,2,1,0,0,0,0,-0.6475601116331906,20,19,1,39,-2.5,-2.5,42.5,42.5
2025_02_LAC_LV,2025,2,LAC,LV,-2.775557561562892e-17,0.0,3,4,-2.775557561562892e-17,0,0,3,1,0,0,0,0,-0.6475601116331906,20,9,11,29,3.5,3.0,46.5,46.5
2025_03_MIA_BUF,2025,3,MIA,BUF,-2.775557561562892e-17,-1.3877787807814457e-17,1,3,-1.3877787807814457e-17,0,0,0,3,0,1,0,0,-0.3175662286939411,21,31,-10,52,,-12.5,,49.5
2025_03_ATL_CAR,2025,3,ATL,CAR,-4.8572257327350605e-17,-2.775557561562892e-17,1,2,-2.0816681711721685e-17,0,0,0,2,0,0,0,0,-0.4825631701635658,0,30,-30,30,,5.5,,43.5
2025_03_GB_CLE,2025,3,GB,CLE,0.0,-5.551115123125783e-17,0,1,5.551115123125783e-17,1,0,5,4,0,0,0,0,1.332403186002306,10,13,-3,23,,8.5,,41.5
2025_03_HOU_JAX,2025,3,HOU,JAX,-5.551115123125783e-17,-2.775557561562892e-17,5,1,-2.775557561562892e-17,0,0,0,0,0,0,0,0,-0.6475601116331906,10,17,-7,27,,-1.5,,43.5
2025_03_CIN_MIN,2025,3,CIN,MIN,-5.551115123125783e-17,-2.775557561562892e-17,0,3,-2.775557561562892e-17,1,0,5,1,0,1,0,0,-0.6475601116331906,10,48,-38,58,,-3.0,,42.5
2025_03_PIT_NE,2025,3,PIT,NE,0.0,0.0,0,1,0.0,1,0,5,0,0,0,0,0,0.0124276542453082,21,14,7,35,,1.5,,44.5
2025_03_NYJ_TB,2025,3,NYJ,TB,0.0,-2.775557561562892e-17,1,2,2.775557561562892e-17,0,0,0,2,0,0,0,0,0.6724154201238071,27,29,-2,56,,-7.0,,43.5
2025_03_IND_TEN,2025,3,IND,TEN,-1.3877787807814457e-17,0.0,0,1,-1.3877787807814457e-17,1,0,5,0,0,0,0,0,-0.3175662286939411,41,20,21,61,,4.5,,43.5
2025_03_LV_WAS,2025,3,LV,WAS,0.0,0.0,5,1,0.0,0,0,1,3,0,0,0,0,0.0124276542453082,24,41,-17,65,,-3.5,,44.5
2025_03_DEN_LAC,2025,3,DEN,LAC,-2.775557561562892e-17,0.0,5,4,-2.775557561562892e-17,0,0,1,2,0,0,0,0,-0.6475601116331906,20,23,-3,43,,-2.5,,45.5
2025_03_NO_SEA,2025,3,NO,SEA,0.0,-2.775557561562892e-17,1,0,2.775557561562892e-17,0,1,0,5,0,0,0,0,0.6724154201238071,13,44,-31,57,,-7.0,,41.5
2025_03_DAL_CHI,2025,3,DAL,CHI,-2.775557561562892e-17,-3.4694469519536136e-17,1,1,6.938893903907228e-18,0,0,3,0,0,0,0,0,0.1774245957149329,14,31,-17,45,,1.5,,50.5
2025_03_ARI_SF,2025,3,ARI,SF,-1.3877787807814457e-17,-5.551115123125783e-17,1,1,4.163336342344337e-17,0,0,0,0,0,0,0,0,1.0024093030630563,15,16,-1,31,,-3.0,,44.5
2025_03_KC_NYG,2025,3,KC,NYG,0.0,0.0,0,1,0.0,1,0,5,0,0,0,0,0,0.0124276542453082,22,9,13,31,,6.0,,45.5
2025_03_DET_BAL,2025,3,DET,BAL,0.0,0.0,1,1,0.0,0,0,0,4,0,0,0,0,0.0124276542453082,38,30,8,68,-4.5,-4.5,53.5,53.5
2025_04_SEA_ARI,2025,4,SEA,ARI,0.0,0.0,0,1,0.0,1,0,5,0,0,0,0,0,0.0124276542453082,23,20,3,43,,1.5,,43.5
2025_04_MIN_PIT,2025,4,MIN,PIT,0.0,0.0,4,0,0.0,0,1,1,5,1,0,0,0,0.0124276542453082,21,24,-3,45,,2.5,,40.5
2025_04_WAS_ATL,2025,4,WAS,ATL,0.0,-6.938893903907227e-17,0,1,6.938893903907227e-17,1,0,5,0,0,0,0,0,1.6623970689415553,27,34,-7,61,,1.5,,45.5
2025_04_NO_BUF,2025,4,NO,BUF,0.0,0.0,1,4,0.0,0,0,2,1,0,1,0,0,0.0124276542453082,19,31,-12,50,,-15.5,,47.5
2025_04_CLE_DET,2025,4,CLE,DET,0.0,-5.551115123125783e-17,0,1,5.551115123125783e-17,1,0,5,0,0,0,0,0,1.332403186002306,10,34,-24,44,,-10.0,,44.5
2025_04_TEN_HOU,2025,4,TEN,HOU,0.0,0.0,1,3,0.0,0,0,0,3,0,0,0,0,0.0124276542453082,0,26,-26,26,,-7.0,,38.5
2025_04_CAR_NE,2025,4,CAR,NE,-1.3877787807814457e-17,-2.775557561562892e-17,4,1,1.3877787807814457e-17,0,0,1,0,0,0,0,0,0.3424215371845577,13,42,-29,55,,-4.5,,42.5
2025_04_LAC_NYG,2025,4,LAC,NYG,0.0,0.0,4,1,0.0,0,0,1,0,0,0,0,0,0.0124276542453082,18,21,-3,39,,6.0,,43.5
2025_04_PHI_TB,2025,4,PHI,TB,-5.551115123125783e-17,-2.775557561562892e-17,3,2,-2.775557561562892e-17,0,0,3,3,0,0,0,0,-0.6475601116331906,31,25,6,56,,3.5,,43.5
2025_04_JAX_SF,2025,4,JAX,SF,0.0,-8.326672684688674e-17,1,1,8.326672684688674e-17,0,0,0,0,0,0,0,0,1.9923909518808047,26,21,5,47,,-3.5,,47.5
2025_04_BAL_KC,2025,4,BAL,KC,0.0,-8.326672684688674e-17,2,3,8.326672684688674e-17,0,0,3,3,0,0,0,0,1.9923909518808047,20,37,-17,57,,2.5,,48.5
2025_04_CHI_LV,2025,4,CHI,LV,-8.326672684688674e-17,-5.551115123125783e-17,1,4,-2.775557561562892e-17,0,0,0,1,0,0,0,0,-0.6475601116331906,25,24,1,49,,-1.5,,47.5
2025_04_GB_DAL,2025,4,GB,DAL,0.0,-4.163336342344337e-17,3,1,4.163336342344337e-17,0,0,2,4,0,0,0,0,1.0024093030630563,40,40,0,80,,7.0,,47.5
2025_04_NYJ_MIA,2025,4,NYJ,MIA,0.0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0.0124276542453082,21,27,-6,48,-3.0,-2.5,44.5,45.5
2025_04_CIN_DEN,2025,4,CIN,DEN,-2.775557561562892e-17,-2.775557561562892e-17,4,3,0.0,0,0,1,3,0,0,0,0,0.0124276542453082,3,28,-25,31,-7.5,-7.5,44.5,44.5
2025_05_MIN_CLE,2025,5,MIN,CLE,-2.775557561562892e-17,-5.551115123125783e-17,5,1,2.775557561562892e-17,0,0,0,4,1,0,0,0,0.6724154201238071,21,17,4,38,,4.5,,36.5
2025_05_HOU_BAL,2025,5,HOU,BAL,-5.551115123125783e-17,-5.551115123125783e-17,1,1,0.0,0,0,3,4,0,0,0,0,0.0124276542453082,44,10,34,54,,2.5,,40.5
2025_05_MIA_CAR,2025,5,MIA,CAR,-5.551115123125783e-17,0.0,1,3,-5.551115123125783e-17,0,0,0,2,0,0,0,0,-1.307547877511689,24,27,-3,51,,1.5,,45.5
2025_05_LV_IND,2025,5,LV,IND,-5.551115123125783e-17,-2.775557561562892e-17,3,1,-2.775557561562892e-17,0,0,2,4,0,0,0,0,-0.6475601116331906,6,40,-34,46,,-7.0,,47.5
2025_05_NYG_NO,2025,5,NYG,NO,0.0,-6.938893903907227e-17,1,0,6.938893903907227e-17,0,1,0,5,0,0,0,0,1.6623970689415553,14,26,-12,40,,-1.5,,42.5
2025_05_DAL_NYJ,2025,5,DAL,NYJ,-1.3877787807814457e-17,0.0,3,1,-1.3877787807814457e-17,0,0,2,0,0,0,0,0,-0.3175662286939411,37,22,15,59,,2.5,,47.5
2025_05_DEN_PHI,2025,5,DEN,PHI,-8.326672684688674e-17,0.0,3,1,-8.326672684688674e-17,0,0,3,4,0,0,0,0,-1.9675356433901885,21,17,4,38,,-3.5,,43.5
2025_05_TEN_ARI,2025,5,TEN,ARI,-5.551115123125783e-17,0.0,1,1,-5.551115123125783e-17,0,0,0,0,0,0,0,0,-1.307547877511689,22,21,1,43,,-7.5,,42.5
2025_05_TB_SEA,2025,5,TB,SEA,-4.8572257327350605e-17,-8.326672684688674e-17,0,0,3.4694469519536136e-17,1,1,5,5,0,0,0,0,0.8374123615934318,38,35,3,73,,-3.5,,44.5
2025_05_DET_CIN,2025,5,DET,CIN,-5.551115123125783e-17,-5.551115123125783e-17,1,3,0.0,0,0,0,3,0,0,0,0,0.0124276542453082,37,24,13,61,,10.5,,49.5
2025_05_WAS_LAC,2025,5,WAS,LAC,-6.938893903907228e-18,0.0,0,2,-6.938893903907228e-18,1,0,5,2,0,0,0,0,-0.1525692872243164,27,10,17,37,,-2.5,,47.5
2025_05_NE_BUF,2025,5,NE,BUF,0.0,-5.551115123125783e-17,1,4,5.551115123125783e-17,0,0,0,1,0,1,0,0,1.332403186002306,23,20,3,43,,-8.5,,49.5
2025_05_KC_JAX,2025,5,KC,JAX,-2.775557561562892e-17,0.0,0,1,-2.775557561562892e-17,1,0,5,0,0,0,0,0,-0.6475601116331906,28,31,-3,59,3.5,3.5,45.5,46.5
2025_06_PHI_NYG,2025,6,PHI,NYG,-5.551115123125783e-17,-5.551115123125783e-17,1,1,0.0,0,0,0,0,0,0,0,0,0.0124276542453082,17,34,-17,51,,7.0,,40.5
2025_06_DEN_NYJ,2025,6,DEN,NYJ,0.0,0.0,4,1,0.0,0,0,1,0,0,0,0,0,0.0124276542453082,13,11,2,24,,7.5,,43.5
2025_06_DAL_CAR,2025,6,DAL,CAR,-5.551115123125783e-17,-2.775557561562892e-17,2,2,-2.775557561562892e-17,0,0,3,3,0,0,0,0,-0.6475601116331906,27,30,-3,57,,3.0,,49.5
2025_06_ARI_IND,2025,6,ARI,IND,0.0,-2.775557561562892e-17,1,0,2.775557561562892e-17,0,1,0,5,0,0,0,0,0.6724154201238071,27,31,-4,58,,-7.0,,46.5
