season,week,away,home,away_score,home_score,game_date,game_id
2023,3,TEN,CLE,3,27,2023-09-24T17:00Z,401547428
2023,3,ATL,DET,6,20,2023-09-24T17:00Z,401547433
2023,3,NO,GB,17,18,2023-09-24T17:00Z,401547434
2023,3,DEN,MIA,20,70,2023-09-24T17:00Z,401547429
2023,3,LAC,MIN,28,24,2023-09-24T17:00Z,401547436
2023,3,NE,NYJ,15,10,2023-09-24T17:00Z,401547430
2023,3,BUF,WAS,37,3,2023-09-24T17:00Z,401547431
2023,3,HOU,JAX,37,17,2023-09-24T17:00Z,401547435
2023,3,IND,BAL,22,19,2023-09-24T17:00Z,401547427
2023,3,CAR,SEA,27,37,2023-09-24T20:05Z,401547432
2023,3,CHI,KC,10,41,2023-09-24T20:25Z,401547438
2023,3,DAL,ARI,16,28,2023-09-24T20:25Z,401547437
2023,3,PIT,LV,23,18,2023-09-25T00:20Z,401547439
2023,3,PHI,TB,25,11,2023-09-25T23:15Z,401547440
2023,3,LAR,CIN,16,19,2023-09-26T00:15Z,401547441
2023,4,DET,GB,34,20,2023-09-29T00:15Z,401547442
2023,4,ATL,JAX,7,23,2023-10-01T13:30Z,401547227
2023,4,MIA,BUF,20,48,2023-10-01T17:00Z,401547443
2023,4,DEN,CHI,31,28,2023-10-01T17:00Z,401547444
2023,4,BAL,CLE,28,3,2023-10-01T17:00Z,401547445
2023,4,CIN,TEN,3,27,2023-10-01T17:00Z,401547452
2023,4,LAR,IND,29,23,2023-10-01T17:00Z,401547449
2023,4,TB,NO,26,9,2023-10-01T17:00Z,401547450
2023,4,WAS,PHI,31,34,2023-10-01T17:00Z,401547451
2023,4,MIN,CAR,21,13,2023-10-01T17:00Z,401547448
2023,4,PIT,HOU,6,30,2023-10-01T17:00Z,401547446
2023,4,LV,LAC,17,24,2023-10-01T20:05Z,401547447
2023,4,NE,DAL,3,38,2023-10-01T20:25Z,401547453
2023,4,ARI,SF,16,35,2023-10-01T20:25Z,401547454
2023,4,KC,NYJ,23,20,2023-10-02T00:20Z,401547455
2023,4,SEA,NYG,24,3,2023-10-03T00:15Z,401547456
2023,5,CHI,WAS,40,20,2023-10-06T00:15Z,401547457
2023,5,JAX,BUF,25,20,2023-10-08T13:30Z,401547228
2023,5,HOU,ATL,19,21,2023-10-08T17:00Z,401547463
2023,5,CAR,DET,24,42,2023-10-08T17:00Z,401547464
2023,5,TEN,IND,16,23,2023-10-08T17:00Z,401547458
2023,5,NYG,MIA,16,31,2023-10-08T17:00Z,401547465
2023,5,NO,NE,34,0,2023-10-08T17:00Z,401547459
2023,5,BAL,PIT,10,17,2023-10-08T17:00Z,401547460
2023,5,PHI,LAR,23,14,2023-10-08T20:05Z,401547467
2023,5,CIN,ARI,34,20,2023-10-08T20:05Z,401547466
2023,5,NYJ,DEN,31,21,2023-10-08T20:25Z,401547461
2023,5,KC,MIN,27,20,2023-10-08T20:25Z,401547462
2023,5,DAL,SF,10,42,2023-10-09T00:20Z,401547354
2023,5,GB,LV,13,17,2023-10-10T00:15Z,401547468
2023,6,DEN,KC,8,19,2023-10-13T00:15Z,401547469
2023,6,BAL,TEN,24,16,2023-10-15T13:30Z,401547229
2023,6,WAS,ATL,24,16,2023-10-15T17:00Z,401547470
2023,6,MIN,CHI,19,13,2023-10-15T17:00Z,401547475
2023,6,SEA,CIN,13,17,2023-10-15T17:00Z,401547471
2023,6,SF,CLE,17,19,2023-10-15T17:00Z,401547476
2023,6,CAR,MIA,21,42,2023-10-15T17:00Z,401547473
2023,6,IND,JAX,20,37,2023-10-15T17:00Z,401547472
2023,6,NO,HOU,13,20,2023-10-15T17:00Z,401547477
2023,6,NE,LV,17,21,2023-10-15T20:05Z,401547474
2023,6,ARI,LAR,9,26,2023-10-15T20:25Z,401547479
2023,6,PHI,NYJ,14,20,2023-10-15T20:25Z,401547480
2023,6,DET,TB,20,6,2023-10-15T20:25Z,401547478
2023,6,NYG,BUF,9,14,2023-10-16T00:20Z,401547481
2023,6,DAL,LAC,20,17,2023-10-17T00:15Z,401547482
2023,7,JAX,NO,31,24,2023-10-20T00:15Z,401547483
2023,7,LV,CHI,12,30,2023-10-22T17:00Z,401547490
2023,7,CLE,IND,39,38,2023-10-22T17:00Z,401547484
2023,7,BUF,NE,25,29,2023-10-22T17:00Z,401547485
2023,7,WAS,NYG,7,14,2023-10-22T17:00Z,401547486
2023,7,ATL,TB,16,13,2023-10-22T17:00Z,401547491
2023,7,DET,BAL,6,38,2023-10-22T17:00Z,401547489
2023,7,PIT,LAR,24,17,2023-10-22T20:05Z,401547492
2023,7,ARI,SEA,10,20,2023-10-22T20:05Z,401547493
2023,7,GB,DEN,17,19,2023-10-22T20:25Z,401547487
2023,7,LAC,KC,17,31,2023-10-22T20:25Z,401547488
2023,7,MIA,PHI,17,31,2023-10-23T00:20Z,401547494
2023,7,SF,MIN,17,22,2023-10-24T00:15Z,401547495
2023,8,TB,BUF,18,24,2023-10-27T00:15Z,401547496
2023,8,LAR,DAL,20,43,2023-10-29T17:00Z,401547505
2023,8,MIN,GB,24,10,2023-10-29T17:00Z,401547506
2023,8,ATL,TEN,23,28,2023-10-29T17:00Z,401547500
2023,8,NO,IND,38,27,2023-10-29T17:00Z,401547507
2023,8,NE,MIA,17,31,2023-10-29T17:00Z,401547497
2023,8,NYJ,NYG,13,10,2023-10-29T17:00Z,401547498
2023,8,JAX,PIT,20,10,2023-10-29T17:00Z,401547499
2023,8,PHI,WAS,38,31,2023-10-29T17:00Z,401547508
2023,8,HOU,CAR,13,15,2023-10-29T17:00Z,401547504
2023,8,CLE,SEA,20,24,2023-10-29T20:05Z,401547509
2023,8,KC,DEN,9,24,2023-10-29T20:25Z,401547502
2023,8,BAL,ARI,31,24,2023-10-29T20:25Z,401547501
2023,8,CIN,SF,31,17,2023-10-29T20:25Z,401547503
2023,8,CHI,LAC,13,30,2023-10-30T00:20Z,401547510
2023,8,LV,DET,14,26,2023-10-31T00:15Z,401547511
2023,9,TEN,PIT,16,20,2023-11-03T00:15Z,401547512
2023,9,MIA,KC,14,21,2023-11-05T14:30Z,401547230
2023,9,MIN,ATL,31,28,2023-11-05T18:00Z,401547518
2023,9,ARI,CLE,0,27,2023-11-05T18:00Z,401547514
2023,9,LAR,GB,3,20,2023-11-05T18:00Z,401547519
2023,9,WAS,NE,20,17,2023-11-05T18:00Z,401547520
2023,9,CHI,NO,17,24,2023-11-05T18:00Z,401547516
2023,9,SEA,BAL,3,37,2023-11-05T18:00Z,401547513
2023,9,TB,HOU,37,39,2023-11-05T18:00Z,401547515
2023,9,IND,CAR,27,13,2023-11-05T21:05Z,401547517
2023,9,NYG,LV,6,30,2023-11-05T21:25Z,401547521
2023,9,DAL,PHI,23,28,2023-11-05T21:25Z,401547522
2023,9,BUF,CIN,18,24,2023-11-06T01:20Z,401547523
2023,9,LAC,NYJ,27,6,2023-11-07T01:15Z,401547524
2023,10,CAR,CHI,13,16,2023-11-10T01:15Z,401547525
2023,10,IND,NE,10,6,2023-11-12T14:30Z,401547231
2023,10,HOU,CIN,30,27,2023-11-12T18:00Z,401547526
2023,10,NO,MIN,19,27,2023-11-12T18:00Z,401547533
2023,10,GB,PIT,19,23,2023-11-12T18:00Z,401547527
2023,10,TEN,TB,6,20,2023-11-12T18:00Z,401547528
2023,10,SF,JAX,34,3,2023-11-12T18:00Z,401547532
2023,10,CLE,BAL,33,31,2023-11-12T18:00Z,401547531
2023,10,ATL,ARI,23,25,2023-11-12T21:05Z,401547529
2023,10,DET,LAC,41,38,2023-11-12T21:05Z,401547530
2023,10,NYG,DAL,17,49,2023-11-12T21:25Z,401547534
2023,10,WAS,SEA,26,29,2023-11-12T21:25Z,401547535
2023,10,NYJ,LV,12,16,2023-11-13T01:20Z,401547536
2023,10,DEN,BUF,24,22,2023-11-14T01:15Z,401547537
2023,11,CIN,BAL,20,34,2023-11-17T01:15Z,401547538
2023,11,PIT,CLE,10,13,2023-11-19T18:00Z,401547539
2023,11,CHI,DET,26,31,2023-11-19T18:00Z,401547546
2023,11,LAC,GB,20,23,2023-11-19T18:00Z,401547547
2023,11,LV,MIA,13,20,2023-11-19T18:00Z,401547542
2023,11,NYG,WAS,31,19,2023-11-19T18:00Z,401547548
2023,11,DAL,CAR,33,10,2023-11-19T18:00Z,401547545
2023,11,TEN,JAX,14,34,2023-11-19T18:00Z,401547541
2023,11,ARI,HOU,16,21,2023-11-19T18:00Z,401547540
2023,11,TB,SF,14,27,2023-11-19T21:05Z,401547549
2023,11,NYJ,BUF,6,32,2023-11-19T21:25Z,401547543
2023,11,SEA,LAR,16,17,2023-11-19T21:25Z,401547544
2023,11,MIN,DEN,20,21,2023-11-20T01:20Z,401547550
2023,11,PHI,KC,21,17,2023-11-21T01:15Z,401547345
2023,12,GB,DET,29,22,2023-11-23T17:30Z,401547552
2023,12,WAS,DAL,10,45,2023-11-23T21:30Z,401547551
2023,12,SF,SEA,31,13,2023-11-24T01:20Z,401547553
2023,12,MIA,NYJ,34,13,2023-11-24T20:00Z,401547242
2023,12,NO,ATL,15,24,2023-11-26T18:00Z,401547559
2023,12,PIT,CIN,16,10,2023-11-26T18:00Z,401547554
2023,12,CAR,TEN,10,17,2023-11-26T18:00Z,401547561
2023,12,TB,IND,20,27,2023-11-26T18:00Z,401547556
2023,12,NE,NYG,7,10,2023-11-26T18:00Z,401547560
2023,12,JAX,HOU,24,21,2023-11-26T18:00Z,401547555
2023,12,CLE,DEN,12,29,2023-11-26T21:05Z,401547563
2023,12,LAR,ARI,37,14,2023-11-26T21:05Z,401547562
2023,12,KC,LV,31,17,2023-11-26T21:25Z,401547557
2023,12,BUF,PHI,34,37,2023-11-26T21:25Z,401547558
2023,12,BAL,LAC,20,10,2023-11-27T01:20Z,401547564
2023,12,CHI,MIN,12,10,2023-11-28T01:15Z,401547565
2023,13,SEA,DAL,35,41,2023-12-01T01:15Z,401547566
2023,13,IND,TEN,31,28,2023-12-03T18:00Z,401547570
2023,13,LAC,NE,6,0,2023-12-03T18:00Z,401547567
2023,13,DET,NO,33,28,2023-12-03T18:00Z,401547572
2023,13,ATL,NYJ,13,8,2023-12-03T18:00Z,401547573
2023,13,ARI,PIT,24,10,2023-12-03T18:00Z,401547568
2023,13,MIA,WAS,45,15,2023-12-03T18:00Z,401547574
2023,13,DEN,HOU,17,22,2023-12-03T18:00Z,401547571
2023,13,CAR,TB,18,21,2023-12-03T21:05Z,401547569
2023,13,CLE,LAR,19,36,2023-12-03T21:25Z,401547575
2023,13,SF,PHI,42,19,2023-12-03T21:25Z,401547276
2023,13,KC,GB,19,27,2023-12-04T01:20Z,401547576
2023,13,CIN,JAX,34,31,2023-12-05T01:15Z,401547577
2023,14,NE,PIT,21,18,2023-12-08T01:15Z,401547578
2023,14,TB,ATL,29,25,2023-12-10T18:00Z,401547579
2023,14,DET,CHI,13,28,2023-12-10T18:00Z,401547586
2023,14,IND,CIN,14,34,2023-12-10T18:00Z,401547580
2023,14,JAX,CLE,27,31,2023-12-10T18:00Z,401547581
2023,14,CAR,NO,6,28,2023-12-10T18:00Z,401547587
2023,14,HOU,NYJ,6,30,2023-12-10T18:00Z,401547582
2023,14,LAR,BAL,31,37,2023-12-10T18:00Z,401547585
2023,14,MIN,LV,3,0,2023-12-10T21:05Z,401547588
2023,14,SEA,SF,16,28,2023-12-10T21:05Z,401547589
2023,14,BUF,KC,20,17,2023-12-10T21:25Z,401547583
2023,14,DEN,LAC,24,7,2023-12-10T21:25Z,401547584
2023,14,PHI,DAL,13,33,2023-12-11T01:20Z,401547590
2023,14,TEN,MIA,28,27,2023-12-12T01:15Z,401547592
2023,14,GB,NYG,22,24,2023-12-12T01:15Z,401547591
2023,15,LAC,LV,21,63,2023-12-15T01:15Z,401547593
2023,15,MIN,CIN,24,27,2023-12-16T18:00Z,401547604
2023,15,PIT,IND,13,30,2023-12-16T21:30Z,401547607
2023,15,DEN,DET,17,42,2023-12-17T01:15Z,401547606
2023,15,CHI,CLE,17,20,2023-12-17T18:00Z,401547605
2023,15,TB,GB,34,20,2023-12-17T18:00Z,401547598
2023,15,HOU,TEN,19,16,2023-12-17T18:00Z,401547595
2023,15,NYJ,MIA,0,30,2023-12-17T18:00Z,401547594
2023,15,KC,NE,27,17,2023-12-17T18:00Z,401547608
2023,15,NYG,NO,6,24,2023-12-17T18:00Z,401547599
2023,15,ATL,CAR,7,9,2023-12-17T18:00Z,401547603
2023,15,WAS,LAR,20,28,2023-12-17T21:05Z,401547597
2023,15,SF,ARI,45,29,2023-12-17T21:05Z,401547596
2023,15,DAL,BUF,10,31,2023-12-17T21:25Z,401547600
2023,15,BAL,JAX,23,7,2023-12-18T01:20Z,401547602
2023,15,PHI,SEA,17,20,2023-12-19T01:15Z,401547601
2023,16,NO,LAR,22,30,2023-12-22T01:15Z,401547609
2023,16,CIN,PIT,11,34,2023-12-23T21:30Z,401547610
2023,16,BUF,LAC,24,22,2023-12-24T01:00Z,401547611
2023,16,IND,ATL,10,29,2023-12-24T18:00Z,401547616
2023,16,SEA,TEN,20,17,2023-12-24T18:00Z,401547614
2023,16,DET,MIN,30,24,2023-12-24T18:00Z,401547618
2023,16,WAS,NYJ,28,30,2023-12-24T18:00Z,401547613
2023,16,GB,CAR,33,30,2023-12-24T18:00Z,401547617
2023,16,CLE,HOU,36,22,2023-12-24T18:00Z,401547612
2023,16,JAX,TB,12,30,2023-12-24T21:05Z,401547615
2023,16,ARI,CHI,16,27,2023-12-24T21:25Z,401547619
2023,16,DAL,MIA,20,22,2023-12-24T21:25Z,401547620
2023,16,NE,DEN,26,23,2023-12-25T01:15Z,401547621
2023,16,LV,KC,20,14,2023-12-25T18:00Z,401547351
2023,16,NYG,PHI,25,33,2023-12-25T21:30Z,401547241
2023,16,BAL,SF,33,19,2023-12-26T01:15Z,401547622
2023,17,NYJ,CLE,20,37,2023-12-29T01:15Z,401547623
2023,17,DET,DAL,19,20,2023-12-31T01:15Z,401547624
2023,17,NE,BUF,21,27,2023-12-31T18:00Z,401547626
2023,17,ATL,CHI,17,37,2023-12-31T18:00Z,401547627
2023,17,LV,IND,20,23,2023-12-31T18:00Z,401547628
2023,17,LAR,NYG,26,25,2023-12-31T18:00Z,401547632
2023,17,ARI,PHI,35,31,2023-12-31T18:00Z,401547633
2023,17,NO,TB,23,13,2023-12-31T18:00Z,401547634
2023,17,SF,WAS,27,10,2023-12-31T18:00Z,401547635
2023,17,CAR,JAX,0,26,2023-12-31T18:00Z,401547629
2023,17,MIA,BAL,19,56,2023-12-31T18:00Z,401547625
2023,17,TEN,HOU,3,26,2023-12-31T18:00Z,401547631
2023,17,PIT,SEA,30,23,2023-12-31T21:05Z,401547636
2023,17,LAC,DEN,9,16,2023-12-31T21:25Z,401547630
2023,17,CIN,KC,17,25,2023-12-31T21:25Z,401547235
2023,17,GB,MIN,33,10,2024-01-01T01:20Z,401547637
2023,18,PIT,BAL,17,10,2024-01-06T21:30Z,401547639
2023,18,HOU,IND,23,19,2024-01-07T01:15Z,401547644
2023,18,CLE,CIN,14,31,2024-01-07T18:00Z,401547641
2023,18,MIN,DET,20,30,2024-01-07T18:00Z,401547642
2023,18,JAX,TEN,20,28,2024-01-07T18:00Z,401547652
2023,18,NYJ,NE,17,3,2024-01-07T18:00Z,401547648
2023,18,ATL,NO,17,48,2024-01-07T18:00Z,401547649
2023,18,TB,CAR,9,0,2024-01-07T18:00Z,401547640
2023,18,CHI,GB,9,17,2024-01-07T21:25Z,401547643
2023,18,DEN,LV,14,27,2024-01-07T21:25Z,401547646
2023,18,PHI,NYG,10,27,2024-01-07T21:25Z,401547650
2023,18,SEA,ARI,21,20,2024-01-07T21:25Z,401547638
2023,18,KC,LAC,13,12,2024-01-07T21:25Z,401547645
2023,18,LAR,SF,21,20,2024-01-07T21:25Z,401547651
2023,18,DAL,WAS,38,10,2024-01-07T21:25Z,401547653
2023,18,BUF,MIA,21,14,2024-01-08T01:20Z,401547647
2024,1,BAL,KC,20,27,2024-09-06T00:40Z,401671789
2024,1,GB,PHI,29,34,2024-09-07T00:15Z,401671805
2024,1,PIT,ATL,18,10,2024-09-08T17:00Z,401671744
2024,1,ARI,BUF,28,34,2024-09-08T17:00Z,401671617
2024,1,TEN,CHI,17,24,2024-09-08T17:00Z,401671719
2024,1,NE,CIN,16,10,2024-09-08T17:00Z,401671628
2024,1,HOU,IND,29,27,2024-09-08T17:00Z,401671861
2024,1,JAX,MIA,17,20,2024-09-08T17:00Z,401671849
2024,1,CAR,NO,10,47,2024-09-08T17:00Z,401671734
2024,1,MIN,NYG,28,6,2024-09-08T17:00Z,401671712
2024,1,LV,LAC,10,22,2024-09-08T20:05Z,401671659
2024,1,DEN,SEA,20,26,2024-09-08T20:05Z,401671664
2024,1,DAL,CLE,33,17,2024-09-08T20:25Z,401671761
2024,1,WAS,TB,20,37,2024-09-08T20:25Z,401671770
2024,1,LAR,DET,20,26,2024-09-09T00:20Z,401671792
2024,1,NYJ,SF,19,32,2024-09-10T00:15Z,401671696
2024,2,BUF,MIA,31,10,2024-09-13T00:15Z,401671807
2024,2,NO,DAL,44,19,2024-09-15T17:00Z,401671709
2024,2,TB,DET,20,16,2024-09-15T17:00Z,401671721
2024,2,IND,GB,10,16,2024-09-15T17:00Z,401671723
2024,2,NYJ,TEN,24,17,2024-09-15T17:00Z,401671636
2024,2,SF,MIN,17,23,2024-09-15T17:00Z,401671645
2024,2,SEA,NE,23,20,2024-09-15T17:00Z,401671702
2024,2,NYG,WAS,18,21,2024-09-15T17:00Z,401671716
2024,2,LAC,CAR,26,3,2024-09-15T17:00Z,401671652
2024,2,CLE,JAX,18,13,2024-09-15T17:00Z,401671635
2024,2,LV,BAL,26,23,2024-09-15T17:00Z,401671624
2024,2,LAR,ARI,10,41,2024-09-15T20:05Z,401671754
2024,2,PIT,DEN,13,6,2024-09-15T20:25Z,401671668
2024,2,CIN,KC,25,26,2024-09-15T20:25Z,401671670
2024,2,CHI,HOU,13,19,2024-09-16T00:20Z,401671786
2024,2,ATL,PHI,22,21,2024-09-17T00:15Z,401671691
2024,3,NE,NYJ,3,24,2024-09-20T00:15Z,401671808
2024,3,NYG,CLE,21,15,2024-09-22T17:00Z,401671855
2024,3,GB,TEN,30,14,2024-09-22T17:00Z,401671823
2024,3,CHI,IND,16,21,2024-09-22T17:00Z,401671865
2024,3,HOU,MIN,7,34,2024-09-22T17:00Z,401671646
2024,3,PHI,NO,15,12,2024-09-22T17:00Z,401671736
2024,3,LAC,PIT,10,20,2024-09-22T17:00Z,401671632
2024,3,DEN,TB,26,7,2024-09-22T17:00Z,401671741
2024,3,CAR,LV,36,22,2024-09-22T20:05Z,401671658
2024,3,MIA,SEA,3,24,2024-09-22T20:05Z,401671662
2024,3,BAL,DAL,28,25,2024-09-22T20:25Z,401671763
2024,3,SF,LAR,24,27,2024-09-22T20:25Z,401671772
2024,3,DET,ARI,20,13,2024-09-22T20:25Z,401671771
2024,3,KC,ATL,22,17,2024-09-23T00:20Z,401671793
2024,3,JAX,BUF,10,47,2024-09-23T23:30Z,401671682
2024,3,WAS,CIN,38,33,2024-09-24T00:15Z,401671490
2024,4,DAL,NYG,20,15,2024-09-27T00:15Z,401671812
2024,4,NO,ATL,24,26,2024-09-29T17:00Z,401671727
2024,4,LAR,CHI,18,24,2024-09-29T17:00Z,401671871
2024,4,MIN,GB,31,29,2024-09-29T17:00Z,401671643
2024,4,PIT,IND,24,27,2024-09-29T17:00Z,401671867
2024,4,DEN,NYJ,10,9,2024-09-29T17:00Z,401671622
2024,4,PHI,TB,16,33,2024-09-29T17:00Z,401671740
2024,4,CIN,CAR,34,24,2024-09-29T17:00Z,401671745
2024,4,JAX,HOU,20,24,2024-09-29T17:00Z,401671857
2024,4,WAS,ARI,42,14,2024-09-29T20:05Z,401671755
2024,4,NE,SF,13,30,2024-09-29T20:05Z,401671758
2024,4,CLE,LV,16,20,2024-09-29T20:25Z,401671672
2024,4,KC,LAC,17,10,2024-09-29T20:25Z,401671674
2024,4,BUF,BAL,10,35,2024-09-30T00:20Z,401671783
2024,4,TEN,MIA,31,12,2024-09-30T23:30Z,401671683
2024,4,SEA,DET,29,42,2024-10-01T00:15Z,401671491
2024,5,TB,ATL,30,36,2024-10-04T00:15Z,401671815
2024,5,NYJ,MIN,17,23,2024-10-06T13:30Z,401671804
2024,5,CAR,CHI,10,36,2024-10-06T17:00Z,401671872
2024,5,BAL,CIN,41,38,2024-10-06T17:00Z,401671626
2024,5,MIA,NE,15,10,2024-10-06T17:00Z,401671700
2024,5,CLE,WAS,13,34,2024-10-06T17:00Z,401671718
2024,5,IND,JAX,34,37,2024-10-06T17:00Z,401671633
2024,5,BUF,HOU,20,23,2024-10-06T17:00Z,401671859
2024,5,LV,DEN,18,34,2024-10-06T20:05Z,401671747
2024,5,ARI,SF,24,23,2024-10-06T20:05Z,401671756
2024,5,GB,LAR,24,19,2024-10-06T20:25Z,401671679
2024,5,NYG,SEA,29,20,2024-10-06T20:25Z,401671680
2024,5,DAL,PIT,20,17,2024-10-07T01:45Z,401671784
2024,5,NO,KC,13,26,2024-10-08T00:15Z,401671687
2024,6,SF,SEA,36,24,2024-10-11T00:15Z,401671819
2024,6,JAX,CHI,16,35,2024-10-13T13:30Z,401671802
2024,6,ARI,GB,13,34,2024-10-13T17:00Z,401671722
2024,6,IND,TEN,20,17,2024-10-13T17:00Z,401671820
2024,6,HOU,NE,41,21,2024-10-13T17:00Z,401671619
2024,6,TB,NO,51,27,2024-10-13T17:00Z,401671735
2024,6,CLE,PHI,16,20,2024-10-13T17:00Z,401671714
2024,6,WAS,BAL,23,30,2024-10-13T17:00Z,401671625
2024,6,LAC,DEN,23,16,2024-10-13T20:05Z,401671655
2024,6,PIT,LV,32,13,2024-10-13T20:05Z,401671657
2024,6,DET,DAL,47,9,2024-10-13T20:25Z,401671764
2024,6,ATL,CAR,38,20,2024-10-13T20:25Z,401671769
2024,6,CIN,NYG,17,7,2024-10-14T00:20Z,401671791
2024,6,BUF,NYJ,23,20,2024-10-15T00:15Z,401671684
2024,7,DEN,NO,33,10,2024-10-18T00:15Z,401671816
2024,7,NE,JAX,16,32,2024-10-20T13:30Z,401671801
2024,7,SEA,ATL,34,14,2024-10-20T17:00Z,401671730
2024,7,TEN,BUF,10,34,2024-10-20T17:00Z,401671616
2024,7,CIN,CLE,21,14,2024-10-20T17:00Z,401671853
2024,7,HOU,GB,22,24,2024-10-20T17:00Z,401671644
2024,7,MIA,IND,10,16,2024-10-20T17:00Z,401671864
2024,7,DET,MIN,31,29,2024-10-20T17:00Z,401671724
2024,7,PHI,NYG,28,3,2024-10-20T17:00Z,401671710
2024,7,LV,LAR,15,20,2024-10-20T20:05Z,401671663
2024,7,CAR,WAS,7,40,2024-10-20T20:05Z,401671640
2024,7,KC,SF,28,18,2024-10-20T20:25Z,401671777
2024,7,NYJ,PIT,15,37,2024-10-21T00:20Z,401671785
2024,7,BAL,TB,41,31,2024-10-22T00:15Z,401671695
2024,7,LAC,ARI,15,17,2024-10-22T01:00Z,401671699
2024,8,MIN,LAR,20,30,2024-10-25T00:15Z,401671817
2024,8,PHI,CIN,37,17,2024-10-27T17:00Z,401671667
2024,8,BAL,CLE,24,29,2024-10-27T17:00Z,401671852
2024,8,TEN,DET,14,52,2024-10-27T17:00Z,401671720
2024,8,ARI,MIA,28,27,2024-10-27T17:00Z,401671850
2024,8,NYJ,NE,22,25,2024-10-27T17:00Z,401671618
2024,8,ATL,TB,31,26,2024-10-27T17:00Z,401671739
2024,8,GB,JAX,30,27,2024-10-27T17:00Z,401671707
2024,8,IND,HOU,20,23,2024-10-27T17:00Z,401671856
2024,8,NO,LAC,8,26,2024-10-27T20:05Z,401671750
2024,8,BUF,SEA,31,10,2024-10-27T20:05Z,401671760
2024,8,CAR,DEN,14,28,2024-10-27T20:25Z,401671600
2024,8,KC,LV,27,20,2024-10-27T20:25Z,401671671
2024,8,CHI,WAS,15,18,2024-10-27T20:25Z,401671599
2024,8,DAL,SF,24,30,2024-10-28T00:20Z,401671795
2024,8,NYG,PIT,18,26,2024-10-29T00:15Z,401671685
2024,9,HOU,NYJ,13,21,2024-11-01T00:15Z,401671809
2024,9,DAL,ATL,21,27,2024-11-03T18:00Z,401671728
2024,9,MIA,BUF,27,30,2024-11-03T18:00Z,401671493
2024,9,LV,CIN,24,41,2024-11-03T18:00Z,401671704
2024,9,LAC,CLE,27,10,2024-11-03T18:00Z,401671629
2024,9,NE,TEN,17,20,2024-11-03T18:00Z,401671822
2024,9,WAS,NYG,27,22,2024-11-03T18:00Z,401671711
2024,9,NO,CAR,22,23,2024-11-03T18:00Z,401671650
2024,9,DEN,BAL,10,41,2024-11-03T18:00Z,401671623
2024,9,JAX,PHI,23,28,2024-11-03T21:05Z,401671797
2024,9,CHI,ARI,9,29,2024-11-03T21:05Z,401671661
2024,9,DET,GB,24,14,2024-11-03T21:25Z,401671767
2024,9,LAR,SEA,26,20,2024-11-03T21:25Z,401671776
2024,9,IND,MIN,13,21,2024-11-04T01:20Z,401671647
2024,9,TB,KC,24,30,2024-11-05T01:15Z,401671688
2024,10,CIN,BAL,34,35,2024-11-08T01:15Z,401671810
2024,10,NYG,CAR,17,20,2024-11-10T14:30Z,401671803
2024,10,NE,CHI,19,3,2024-11-10T18:00Z,401671873
2024,10,BUF,IND,30,20,2024-11-10T18:00Z,401671863
2024,10,DEN,KC,14,16,2024-11-10T18:00Z,401671637
2024,10,ATL,NO,17,20,2024-11-10T18:00Z,401671733
2024,10,SF,TB,23,20,2024-11-10T18:00Z,401671742
2024,10,PIT,WAS,28,27,2024-11-10T18:00Z,401671641
2024,10,MIN,JAX,12,7,2024-11-10T18:00Z,401671708
2024,10,TEN,LAC,17,27,2024-11-10T21:05Z,401671751
2024,10,PHI,DAL,34,6,2024-11-10T21:25Z,401671676
2024,10,NYJ,ARI,6,31,2024-11-10T21:25Z,401671678
2024,10,DET,HOU,26,23,2024-11-11T01:20Z,401671787
2024,10,MIA,LAR,23,15,2024-11-12T01:15Z,401671693
2024,11,WAS,PHI,18,26,2024-11-15T01:15Z,401671813
2024,11,GB,CHI,20,19,2024-11-17T18:00Z,401671869
2024,11,JAX,DET,6,52,2024-11-17T18:00Z,401671642
2024,11,MIN,TEN,23,13,2024-11-17T18:00Z,401671824
2024,11,LV,MIA,19,34,2024-11-17T18:00Z,401671851
2024,11,LAR,NE,28,22,2024-11-17T18:00Z,401671701
2024,11,CLE,NO,14,35,2024-11-17T18:00Z,401671746
2024,11,IND,NYJ,28,27,2024-11-17T18:00Z,401671782
2024,11,BAL,PIT,16,18,2024-11-17T18:00Z,401671630
2024,11,ATL,DEN,6,38,2024-11-17T21:05Z,401671748
2024,11,SEA,SF,20,17,2024-11-17T21:05Z,401671757
2024,11,KC,BUF,21,30,2024-11-17T21:25Z,401671665
2024,11,CIN,LAC,27,34,2024-11-18T01:20Z,401671675
2024,11,HOU,DAL,34,10,2024-11-19T01:15Z,401671694
2024,12,PIT,CLE,19,24,2024-11-22T01:15Z,401671875
2024,12,MIN,CHI,30,27,2024-11-24T18:00Z,401671870
2024,12,DET,IND,24,6,2024-11-24T18:00Z,401671866
2024,12,NE,MIA,15,34,2024-11-24T18:00Z,401671847
2024,12,TB,NYG,30,7,2024-11-24T18:00Z,401671638
2024,12,DAL,WAS,34,26,2024-11-24T18:00Z,401671715
2024,12,KC,CAR,30,27,2024-11-24T18:00Z,401671651
2024,12,TEN,HOU,32,27,2024-11-24T18:00Z,401671858
2024,12,DEN,LV,29,19,2024-11-24T21:05Z,401671656
2024,12,SF,GB,10,38,2024-11-24T21:25Z,401671768
2024,12,ARI,SEA,6,16,2024-11-24T21:25Z,401671775
2024,12,PHI,LAR,37,20,2024-11-25T01:20Z,401671794
